song,shift,bar,beat,pitch,midi,vowel,fR1_source,seconds,fR1_band,turning_pitch,semitones_from_turning,passaggio,semitones_to_primo,semitones_to_secondo,fR1_rung,fR2_rung,held,approach,approach_semitones,after_rest,phrase_index,phrase_position,highest_of_phrase,p1a_near,p1a_fires,p1a_clauses
Sunless 05,11,32,3,A#4,70,o,Bozeman tenor-mezzo midpoint (stand-in),0.556,close,C#4,9.5,inside,3,-4,none,not assessed,short,leap-up,9,no,15,middle,no,no,no,
Sunless 05,11,32,4,F4,65,ɨ,derived from Bozeman tenor-mezzo (stand-in),0.278,close,A#3,7.11,below primo,-2,-9,none,not assessed,short,leap-down,-5,no,15,middle,no,no,no,
Sunless 05,11,32,4.5,F4,65,ɪ,derived from Bozeman tenor-mezzo (stand-in),0.278,close,D4,2.96,below primo,-2,-9,none,not assessed,short,repeated,0,no,15,middle,no,no,no,
Sunless 05,11,33,1,F#4,66,u,Bozeman tenor-mezzo midpoint (stand-in),0.278,close,G3,11.5,below primo,-1,-8,none,not assessed,short,step,1,no,15,middle,no,yes,no,
Sunless 05,11,33,1.5,F4,65,ɪ,derived from Bozeman tenor-mezzo (stand-in),0.278,close,D4,2.96,below primo,-2,-9,none,not assessed,short,step,-1,no,15,middle,no,no,no,
Sunless 05,11,33,2,E4,64,ʌ,derived from Bozeman tenor-mezzo (stand-in),0.278,open,E4,-0.5,below primo,-3,-10,none,not assessed,short,step,-1,no,15,middle,no,no,no,
Sunless 05,11,33,2.5,F4,65,ɑ,Bozeman tenor-mezzo midpoint (stand-in),0.278,close,E4,0.5,below primo,-2,-9,none,not assessed,short,step,1,no,15,middle,no,no,no,turning pitch 0 to 2 st below
Sunless 05,11,33,3,A#4,70,o,Bozeman tenor-mezzo midpoint (stand-in),0.833,close,C#4,9.5,inside,3,-4,none,not assessed,short,leap-up,5,no,15,middle,no,no,no,
Sunless 05,11,33,4.5,C5,72,u,Bozeman tenor-mezzo midpoint (stand-in),0.278,above,G3,17.5,inside,5,-2,none,not assessed,short,step,2,no,15,middle,no,no,no,
Sunless 05,11,34,1,C#5,73,ɑ,Bozeman tenor-mezzo midpoint (stand-in),0.278,close,E4,8.5,inside,6,-1,none,not assessed,short,step,1,no,15,middle,yes,yes,yes,highest of phrase
Sunless 05,11,34,1.5,G4,67,u,Bozeman tenor-mezzo midpoint (stand-in),0.278,crossing,G3,12.5,inside,0,-7,none,not assessed,short,leap-down,-6,no,15,middle,no,yes,yes,crossing
Sunless 05,11,34,2,F#4,66,o,Bozeman tenor-mezzo midpoint (stand-in),0.278,close,C#4,5.5,below primo,-1,-8,none,not assessed,short,step,-1,no,15,middle,no,yes,no,
Sunless 05,11,34,2.5,A#4,70,ɨ,derived from Bozeman tenor-mezzo (stand-in),0.278,crossing,A#3,12.11,inside,3,-4,none,not assessed,short,leap-up,4,no,15,middle,no,no,no,crossing
Sunless 05,11,34,3,C5,72,u,Bozeman tenor-mezzo midpoint (stand-in),0.278,above,G3,17.5,inside,5,-2,none,not assessed,short,step,2,no,15,last,no,no,no,
Sunless 05,11,34,4,C5,72,i,Bozeman tenor-mezzo midpoint (stand-in),0.556,above,E3,19.5,inside,5,-2,none,not assessed,short,repeated,0,yes,16,first,no,no,no,
Sunless 05,11,35,1,C#5,73,ɨ,derived from Bozeman tenor-mezzo (stand-in),0.556,above,A#3,15.11,inside,6,-1,none,not assessed,short,step,1,no,16,middle,yes,yes,yes,highest of phrase
Sunless 05,11,35,2,G#4,68,ɨ,derived from Bozeman tenor-mezzo (stand-in),0.556,close,A#3,10.11,inside,1,-6,none,not assessed,short,leap-down,-5,no,16,middle,no,yes,no,
Sunless 05,11,35,3,A4,69,none resolved,not assessed,0.833,not assessed,not assessed,not assessed,inside,2,-5,not assessed,not assessed,short,step,1,no,16,middle,no,no,no,
Sunless 05,11,35,4.5,B4,71,ɑ,Bozeman tenor-mezzo midpoint (stand-in),0.278,close,E4,6.5,inside,4,-3,none,not assessed,short,step,2,no,16,middle,no,no,no,
Sunless 05,11,36,1,C#5,73,i,Bozeman tenor-mezzo midpoint (stand-in),0.556,above,E3,20.5,inside,6,-1,none,not assessed,short,step,2,no,16,last,yes,yes,yes,highest of phrase
Sunless 05,11,36,3.5,C#5,73,ɛ,Bozeman tenor-mezzo midpoint (stand-in),0.278,close,D#4,10.5,inside,6,-1,none,not assessed,short,repeated,0,yes,17,first,yes,yes,yes,highest of phrase
Sunless 05,11,36,4,B4,71,o,Bozeman tenor-mezzo midpoint (stand-in),0.278,close,C#4,10.5,inside,4,-3,none,not assessed,short,step,-2,no,17,middle,no,no,no,
Sunless 05,11,36,4.5,A#4,70,o,Bozeman tenor-mezzo midpoint (stand-in),0.278,close,C#4,9.5,inside,3,-4,none,not assessed,short,step,-1,no,17,middle,no,no,no,
Sunless 05,11,37,1,B4,71,ɨ,derived from Bozeman tenor-mezzo (stand-in),0.833,above,A#3,13.11,inside,4,-3,none,not assessed,short,step,1,no,17,middle,no,no,no,
Sunless 05,11,37,2.5,A#4,70,i,Bozeman tenor-mezzo midpoint (stand-in),0.278,above,E3,17.5,inside,3,-4,none,not assessed,short,step,-1,no,17,middle,no,no,no,
Sunless 05,11,37,3,G#4,68,u,Bozeman tenor-mezzo midpoint (stand-in),0.556,above,G3,13.5,inside,1,-6,none,not assessed,short,step,-2,no,17,last,no,yes,no,
Sunless 05,11,37,4.5,F4,65,o,Bozeman tenor-mezzo midpoint (stand-in),0.278,close,C#4,4.5,below primo,-2,-9,none,not assessed,short,leap-down,-3,yes,18,first,no,no,no,
Sunless 05,11,38,1,F#4,66,ɨ,derived from Bozeman tenor-mezzo (stand-in),0.556,close,A#3,8.11,below primo,-1,-8,none,not assessed,short,step,1,no,18,middle,no,yes,no,
Sunless 05,11,38,2,F#4,66,ɪ,derived from Bozeman tenor-mezzo (stand-in),0.556,close,D4,3.96,below primo,-1,-8,none,not assessed,short,repeated,0,no,18,middle,no,yes,no,
Sunless 05,11,38,3,B4,71,u,Bozeman tenor-mezzo midpoint (stand-in),0.833,above,G3,16.5,inside,4,-3,none,not assessed,short,leap-up,5,no,18,middle,no,no,no,
Sunless 05,11,38,4.5,A#4,70,ʌ,derived from Bozeman tenor-mezzo (stand-in),0.278,close,E4,5.5,inside,3,-4,none,not assessed,short,step,-1,no,18,middle,no,no,no,
Sunless 05,11,39,1,D#5,75,ɛ,Bozeman tenor-mezzo midpoint (stand-in),0.556,crossing,D#4,12.5,above secondo,8,1,none,not assessed,short,leap-up,5,no,18,last,yes,yes,yes,highest of phrase; crossing
Sunless 05,11,39,3,B4,71,ɑ,Bozeman tenor-mezzo midpoint (stand-in),1.111,close,E4,6.5,inside,4,-3,none,not assessed,short,leap-down,-4,yes,19,first,yes,no,no,highest of phrase
Sunless 05,11,40,1,D#4,63,ɨ,derived from Bozeman tenor-mezzo (stand-in),0.278,close,A#3,5.11,below primo,-4,-11,none,not assessed,short,leap-down,-8,no,19,middle,no,no,no,
Sunless 05,11,40,1.5,D4,62,ɑ,Bozeman tenor-mezzo midpoint (stand-in),0.278,open,E4,-2.5,below primo,-5,-12,none,not assessed,short,step,-1,no,19,middle,no,no,no,
Sunless 05,11,40,2,F#4,66,ɑ,Bozeman tenor-mezzo midpoint (stand-in),0.278,close,E4,1.5,below primo,-1,-8,none,not assessed,short,leap-up,4,no,19,middle,no,yes,yes,turning pitch 0 to 2 st below
Sunless 05,11,40,2.5,F4,65,ɨ,derived from Bozeman tenor-mezzo (stand-in),0.278,close,A#3,7.11,below primo,-2,-9,none,not assessed,short,step,-1,no,19,middle,no,no,no,
Sunless 05,11,40,3,A4,69,o,Bozeman tenor-mezzo midpoint (stand-in),0.278,close,C#4,8.5,inside,2,-5,none,not assessed,short,leap-up,4,no,19,middle,no,no,no,
Sunless 05,11,40,3.5,A4,69,ʌ,derived from Bozeman tenor-mezzo (stand-in),0.278,close,E4,4.5,inside,2,-5,none,not assessed,short,repeated,0,no,19,last,no,no,no,
Sunless 05,11,40,4.5,A4,69,ɨ,derived from Bozeman tenor-mezzo (stand-in),0.278,close,A#3,11.11,inside,2,-5,none,not assessed,short,repeated,0,yes,20,first,no,no,no,
Sunless 05,11,41,1,A#4,70,e,Bozeman tenor-mezzo midpoint (stand-in),0.556,close,D4,8.5,inside,3,-4,none,not assessed,short,step,1,no,20,middle,no,no,no,
Sunless 05,11,41,2,B4,71,ʌ,derived from Bozeman tenor-mezzo (stand-in),0.556,close,E4,6.5,inside,4,-3,none,not assessed,short,step,1,no,20,middle,no,no,no,
Sunless 05,11,41,3,D#5,75,ɛ,Bozeman tenor-mezzo midpoint (stand-in),0.278,crossing,D#4,12.5,above secondo,8,1,none,not assessed,short,leap-up,4,no,20,middle,yes,yes,yes,highest of phrase; crossing
Sunless 05,11,41,3.5,C#5,73,ʌ,derived from Bozeman tenor-mezzo (stand-in),0.278,close,E4,8.5,inside,6,-1,none,not assessed,short,step,-2,no,20,middle,no,yes,no,
Sunless 05,11,41,4,C#5,73,i,Bozeman tenor-mezzo midpoint (stand-in),0.278,above,E3,20.5,inside,6,-1,none,not assessed,short,repeated,0,no,20,last,no,yes,no,
Sunless 05,11,42,1.5,F#4,66,ɛ,Bozeman tenor-mezzo midpoint (stand-in),0.278,close,D#4,3.5,below primo,-1,-8,none,not assessed,short,leap-down,-7,yes,21,first,no,yes,no,
Sunless 05,11,42,2,B4,71,ɑ,Bozeman tenor-mezzo midpoint (stand-in),0.278,close,E4,6.5,inside,4,-3,none,not assessed,short,leap-up,5,no,21,middle,yes,no,no,highest of phrase
Sunless 05,11,42,2.5,B4,71,u,Bozeman tenor-mezzo midpoint (stand-in),0.278,above,G3,16.5,inside,4,-3,none,not assessed,short,repeated,0,no,21,middle,yes,no,no,highest of phrase
Sunless 05,11,42,3,D#4,63,ɨ,derived from Bozeman tenor-mezzo (stand-in),0.556,close,A#3,5.11,below primo,-4,-11,none,not assessed,short,leap-down,-8,no,21,middle,no,no,no,
Sunless 05,11,42,4,F#4,66,ɨ,derived from Bozeman tenor-mezzo (stand-in),0.556,close,A#3,8.11,below primo,-1,-8,none,not assessed,short,leap-up,3,no,21,middle,no,yes,no,
Sunless 05,11,43,1,A4,69,o,Bozeman tenor-mezzo midpoint (stand-in),0.556,close,C#4,8.5,inside,2,-5,none,not assessed,short,leap-up,3,no,21,middle,no,no,no,
Sunless 05,11,43,2,A4,69,o,Bozeman tenor-mezzo midpoint (stand-in),0.278,close,C#4,8.5,inside,2,-5,none,not assessed,short,repeated,0,no,21,last,no,no,no,
Sunless 05,11,43,4.5,A4,69,u,Bozeman tenor-mezzo midpoint (stand-in),0.278,above,G3,14.5,inside,2,-5,none,not assessed,short,repeated,0,yes,22,first,yes,no,no,highest of phrase
Sunless 05,11,44,1,A4,69,ɨ,derived from Bozeman tenor-mezzo (stand-in),1.111,close,A#3,11.11,inside,2,-5,none,not assessed,short,repeated,0,no,22,middle,yes,no,no,highest of phrase
Sunless 05,11,44,3,G#4,68,ɨ,derived from Bozeman tenor-mezzo (stand-in),0.556,close,A#3,10.11,inside,1,-6,none,not assessed,short,step,-1,no,22,middle,no,yes,no,
Sunless 05,11,44,4,G#4,68,ɨ,derived from Bozeman tenor-mezzo (stand-in),0.278,close,A#3,10.11,inside,1,-6,none,not assessed,short,tie,0,no,22,last,no,yes,no,
Sunless 05,11,45,1,F4,65,e,Bozeman tenor-mezzo midpoint (stand-in),1.667,close,D4,3.5,below primo,-2,-9,none,not assessed,short,leap-down,-3,yes,23,first,yes,no,no,highest of phrase
Sunless 05,11,45,4,F4,65,i,Bozeman tenor-mezzo midpoint (stand-in),0.556,above,E3,12.5,below primo,-2,-9,none,not assessed,short,repeated,0,no,23,middle,yes,no,no,highest of phrase
Sunless 05,11,46,1,F4,65,o,Bozeman tenor-mezzo midpoint (stand-in),1.111,close,C#4,4.5,below primo,-2,-9,none,not assessed,short,repeated,0,no,23,last,yes,no,no,highest of phrase
Sunless 05,11,48,4,F4,65,ɪ,derived from Bozeman tenor-mezzo (stand-in),0.556,close,D4,2.96,below primo,-2,-9,none,not assessed,short,repeated,0,yes,24,first,no,no,no,
Sunless 05,11,49,1,F4,65,e,Bozeman tenor-mezzo midpoint (stand-in),0.833,close,D4,3.5,below primo,-2,-9,none,not assessed,short,repeated,0,no,24,middle,no,no,no,
Sunless 05,11,49,2.5,F4,65,i,Bozeman tenor-mezzo midpoint (stand-in),0.278,above,E3,12.5,below primo,-2,-9,none,not assessed,short,repeated,0,no,24,middle,no,no,no,
Sunless 05,11,49,3,G4,67,ʌ,derived from Bozeman tenor-mezzo (stand-in),0.556,close,E4,2.5,inside,0,-7,none,not assessed,short,step,2,no,24,middle,no,yes,no,
Sunless 05,11,49,4,F4,65,ɪ,derived from Bozeman tenor-mezzo (stand-in),0.556,close,D4,2.96,below primo,-2,-9,none,not assessed,short,step,-2,no,24,middle,no,no,no,
Sunless 05,11,50,1,A4,69,ɑ,Bozeman tenor-mezzo midpoint (stand-in),0.278,close,E4,4.5,inside,2,-5,none,not assessed,short,leap-up,4,no,24,last,yes,no,no,highest of phrase
Sunless 05,11,50,2,A4,69,ɑ,Bozeman tenor-mezzo midpoint (stand-in),0.556,close,E4,4.5,inside,2,-5,none,not assessed,short,repeated,0,yes,25,first,no,no,no,
Sunless 05,11,50,3,A#4,70,u,Bozeman tenor-mezzo midpoint (stand-in),0.556,above,G3,15.5,inside,3,-4,none,not assessed,short,step,1,no,25,middle,yes,no,no,highest of phrase
Sunless 05,11,50,4,C#4,61,ʌ,derived from Bozeman tenor-mezzo (stand-in),0.556,open,E4,-3.5,below primo,-6,-13,none,not assessed,short,leap-down,-9,no,25,middle,no,no,no,
Sunless 05,11,51,1,D#4,63,o,Bozeman tenor-mezzo midpoint (stand-in),0.278,close,C#4,2.5,below primo,-4,-11,none,not assessed,short,step,2,no,25,middle,no,no,no,
Sunless 05,11,51,1.5,C#4,61,ɑ,Bozeman tenor-mezzo midpoint (stand-in),0.278,open,E4,-3.5,below primo,-6,-13,none,not assessed,short,step,-2,no,25,middle,no,no,no,
Sunless 05,11,51,2,F4,65,ɑ,Bozeman tenor-mezzo midpoint (stand-in),0.278,close,E4,0.5,below primo,-2,-9,none,not assessed,short,leap-up,4,no,25,middle,no,no,no,turning pitch 0 to 2 st below
Sunless 05,11,51,2.5,G#4,68,ɨ,derived from Bozeman tenor-mezzo (stand-in),0.278,close,A#3,10.11,inside,1,-6,none,not assessed,short,leap-up,3,no,25,middle,no,yes,no,
Sunless 05,11,51,3,A#4,70,ɑ,Bozeman tenor-mezzo midpoint (stand-in),0.556,close,E4,5.5,inside,3,-4,none,not assessed,short,step,2,no,25,last,yes,no,no,highest of phrase
Sunless 05,11,51,4.5,A#4,70,ɨ,derived from Bozeman tenor-mezzo (stand-in),0.278,crossing,A#3,12.11,inside,3,-4,none,not assessed,short,repeated,0,yes,26,first,yes,no,no,highest of phrase; crossing
Sunless 05,11,52,1,F4,65,ɑ,Bozeman tenor-mezzo midpoint (stand-in),0.278,close,E4,0.5,below primo,-2,-9,none,not assessed,short,leap-down,-5,no,26,middle,no,no,no,turning pitch 0 to 2 st below
Sunless 05,11,52,1.5,F4,65,ɪ,derived from Bozeman tenor-mezzo (stand-in),0.278,close,D4,2.96,below primo,-2,-9,none,not assessed,short,repeated,0,no,26,middle,no,no,no,
Sunless 05,11,52,2,D#4,63,ɛ,Bozeman tenor-mezzo midpoint (stand-in),0.278,close,D#4,0.5,below primo,-4,-11,none,not assessed,short,step,-2,no,26,middle,no,no,no,turning pitch 0 to 2 st below
Sunless 05,11,52,2.5,D4,62,ɨ,derived from Bozeman tenor-mezzo (stand-in),0.278,close,A#3,4.11,below primo,-5,-12,none,not assessed,short,step,-1,no,26,middle,no,no,no,
Sunless 05,11,52,3,F4,65,i,Bozeman tenor-mezzo midpoint (stand-in),0.833,above,E3,12.5,below primo,-2,-9,none,not assessed,short,leap-up,3,no,26,middle,no,no,no,
Sunless 05,11,52,4.5,F4,65,u,Bozeman tenor-mezzo midpoint (stand-in),0.278,close,G3,10.5,below primo,-2,-9,none,not assessed,short,repeated,0,no,26,middle,no,no,no,
Sunless 05,11,53,1,G4,67,ɑ,Bozeman tenor-mezzo midpoint (stand-in),0.833,close,E4,2.5,inside,0,-7,none,not assessed,short,step,2,no,26,middle,no,yes,no,
Sunless 05,11,53,2.5,G4,67,ɪ,derived from Bozeman tenor-mezzo (stand-in),0.278,close,D4,4.96,inside,0,-7,none,not assessed,short,repeated,0,no,26,middle,no,yes,no,
Sunless 05,11,53,3,G4,67,ɪ,derived from Bozeman tenor-mezzo (stand-in),0.556,close,D4,4.96,inside,0,-7,none,not assessed,short,repeated,0,no,26,middle,no,yes,no,
Sunless 05,11,53,4,G4,67,ɑ,Bozeman tenor-mezzo midpoint (stand-in),0.556,close,E4,2.5,inside,0,-7,none,not assessed,short,repeated,0,no,26,middle,no,yes,no,
Sunless 05,11,54,1,G#4,68,ɑ,Bozeman tenor-mezzo midpoint (stand-in),1.111,close,E4,3.5,inside,1,-6,none,not assessed,short,step,1,no,26,middle,no,yes,no,
Sunless 05,11,54,3,F4,65,ʌ,derived from Bozeman tenor-mezzo (stand-in),0.278,close,E4,0.5,below primo,-2,-9,none,not assessed,short,leap-down,-3,no,26,last,no,no,no,turning pitch 0 to 2 st below
Sunless 05,11,54,4,F4,65,ɑ,Bozeman tenor-mezzo midpoint (stand-in),0.556,close,E4,0.5,below primo,-2,-9,none,not assessed,short,repeated,0,yes,27,first,no,no,no,turning pitch 0 to 2 st below
Sunless 05,11,55,1,F4,65,u,Bozeman tenor-mezzo midpoint (stand-in),0.833,close,G3,10.5,below primo,-2,-9,none,not assessed,short,repeated,0,no,27,middle,no,no,no,
Sunless 05,11,55,2.5,F4,65,u,Bozeman tenor-mezzo midpoint (stand-in),0.278,close,G3,10.5,below primo,-2,-9,none,not assessed,short,repeated,0,no,27,middle,no,no,no,
Sunless 05,11,55,3,A4,69,ʌ,derived from Bozeman tenor-mezzo (stand-in),0.556,close,E4,4.5,inside,2,-5,none,not assessed,short,leap-up,4,no,27,middle,no,no,no,
Sunless 05,11,55,4,C5,72,ɑ,Bozeman tenor-mezzo midpoint (stand-in),0.556,close,E4,7.5,inside,5,-2,none,not assessed,short,leap-up,3,no,27,middle,no,no,no,
Sunless 05,11,56,1,C#5,73,ɑ,Bozeman tenor-mezzo midpoint (stand-in),0.556,close,E4,8.5,inside,6,-1,none,not assessed,short,step,1,no,27,middle,yes,yes,yes,highest of phrase
Sunless 05,11,56,2,C#5,73,ɑ,Bozeman tenor-mezzo midpoint (stand-in),0.278,close,E4,8.5,inside,6,-1,none,not assessed,short,tie,0,no,27,last,yes,yes,yes,highest of phrase
Sunless 05,11,56,4,C#4,61,ɪ,derived from Bozeman tenor-mezzo (stand-in),0.556,open,D4,-1.04,below primo,-6,-13,none,not assessed,short,leap-down,-12,yes,28,first,no,no,no,
Sunless 05,11,57,1,F4,65,o,Bozeman tenor-mezzo midpoint (stand-in),1.667,close,C#4,4.5,below primo,-2,-9,none,not assessed,short,leap-up,4,no,28,middle,no,no,no,
Sunless 05,11,57,4,F4,65,i,Bozeman tenor-mezzo midpoint (stand-in),0.556,above,E3,12.5,below primo,-2,-9,none,not assessed,short,repeated,0,no,28,middle,no,no,no,
Sunless 05,11,58,1,F4,65,ɪ,derived from Bozeman tenor-mezzo (stand-in),1.111,close,D4,2.96,below primo,-2,-9,none,not assessed,short,repeated,0,no,28,middle,no,no,no,
Sunless 05,11,58,3,A#4,70,ɑ,Bozeman tenor-mezzo midpoint (stand-in),1.111,close,E4,5.5,inside,3,-4,none,not assessed,short,leap-up,5,no,28,middle,yes,no,no,highest of phrase
Sunless 05,11,59,1,F4,65,ɑ,Bozeman tenor-mezzo midpoint (stand-in),1.111,close,E4,0.5,below primo,-2,-9,none,not assessed,short,leap-down,-5,no,28,middle,no,no,no,turning pitch 0 to 2 st below
Sunless 05,11,59,3,F4,65,ʌ,derived from Bozeman tenor-mezzo (stand-in),0.556,close,E4,0.5,below primo,-2,-9,none,not assessed,short,repeated,0,no,28,last,no,no,no,turning pitch 0 to 2 st below
Sunless 06,11,2,1,C4,60,e,Bozeman tenor-mezzo midpoint (stand-in),1,open,D4,-1.5,below primo,-7,-14,none,not assessed,short,first note,,,0,first,no,no,no,
Sunless 06,11,2,3,D4,62,ɑ,Bozeman tenor-mezzo midpoint (stand-in),0.5,open,E4,-2.5,below primo,-5,-12,none,not assessed,short,step,2,no,0,middle,no,no,no,
Sunless 06,11,2,4,E4,64,ɑ,Bozeman tenor-mezzo midpoint (stand-in),0.5,open,E4,-0.5,below primo,-3,-10,none,not assessed,short,step,2,no,0,middle,no,no,no,
Sunless 06,11,3,1,F4,65,u,Bozeman tenor-mezzo midpoint (stand-in),1,close,G3,10.5,below primo,-2,-9,none,not assessed,short,step,1,no,0,middle,no,no,no,
Sunless 06,11,3,3,D4,62,i,Bozeman tenor-mezzo midpoint (stand-in),0.5,close,E3,9.5,below primo,-5,-12,none,not assessed,short,leap-down,-3,no,0,middle,no,no,no,
Sunless 06,11,3,4,F4,65,ɨ,derived from Bozeman tenor-mezzo (stand-in),0.5,close,A#3,7.11,below primo,-2,-9,none,not assessed,short,leap-up,3,no,0,middle,no,no,no,
Sunless 06,11,4,1,G4,67,o,Bozeman tenor-mezzo midpoint (stand-in),1,close,C#4,6.5,inside,0,-7,none,not assessed,short,step,2,no,0,middle,no,yes,no,
Sunless 06,11,4,3,G#4,68,ɨ,derived from Bozeman tenor-mezzo (stand-in),0.5,close,A#3,10.11,inside,1,-6,none,not assessed,short,step,1,no,0,middle,no,yes,no,
Sunless 06,11,4,4,G4,67,ɑ,Bozeman tenor-mezzo midpoint (stand-in),0.5,close,E4,2.5,inside,0,-7,none,not assessed,short,step,-1,no,0,middle,no,yes,no,
Sunless 06,11,5,1,C5,72,o,Bozeman tenor-mezzo midpoint (stand-in),0.75,close,C#4,11.5,inside,5,-2,none,not assessed,short,leap-up,5,no,0,middle,yes,no,no,highest of phrase
Sunless 06,11,5,2.5,F4,65,i,Bozeman tenor-mezzo midpoint (stand-in),0.25,above,E3,12.5,below primo,-2,-9,none,not assessed,short,leap-down,-7,no,0,middle,no,no,no,
Sunless 06,11,5,3,F4,65,ɪ,derived from Bozeman tenor-mezzo (stand-in),0.5,close,D4,2.96,below primo,-2,-9,none,not assessed,short,repeated,0,no,0,last,no,no,no,
Sunless 06,11,6,1,G#4,68,i,Bozeman tenor-mezzo midpoint (stand-in),1,above,E3,15.5,inside,1,-6,none,not assessed,short,leap-up,3,yes,1,first,yes,yes,yes,highest of phrase
Sunless 06,11,6,3,D#4,63,ɪ,derived from Bozeman tenor-mezzo (stand-in),0.5,close,D4,0.96,below primo,-4,-11,none,not assessed,short,leap-down,-5,no,1,middle,no,no,no,turning pitch 0 to 2 st below
Sunless 06,11,6,4,F4,65,ʌ,derived from Bozeman tenor-mezzo (stand-in),0.5,close,E4,0.5,below primo,-2,-9,none,not assessed,short,step,2,no,1,middle,no,no,no,turning pitch 0 to 2 st below
Sunless 06,11,7,1,G#4,68,ɛ,Bozeman tenor-mezzo midpoint (stand-in),1,close,D#4,5.5,inside,1,-6,none,not assessed,short,leap-up,3,no,1,middle,yes,yes,yes,highest of phrase
Sunless 06,11,7,3,D#4,63,ɑ,Bozeman tenor-mezzo midpoint (stand-in),0.25,open,E4,-1.5,below primo,-4,-11,none,not assessed,short,leap-down,-5,no,1,last,no,no,no,
Sunless 06,11,7,4,F4,65,o,Bozeman tenor-mezzo midpoint (stand-in),0.5,close,C#4,4.5,below primo,-2,-9,none,not assessed,short,step,2,yes,2,first,no,no,no,
Sunless 06,11,8,1,G4,67,ɑ,Bozeman tenor-mezzo midpoint (stand-in),1,close,E4,2.5,inside,0,-7,none,not assessed,short,step,2,no,2,middle,yes,yes,yes,highest of phrase
Sunless 06,11,8,3,D4,62,i,Bozeman tenor-mezzo midpoint (stand-in),0.5,close,E3,9.5,below primo,-5,-12,none,not assessed,short,leap-down,-5,no,2,middle,no,no,no,
Sunless 06,11,8,4,E4,64,u,Bozeman tenor-mezzo midpoint (stand-in),0.5,close,G3,9.5,below primo,-3,-10,none,not assessed,short,step,2,no,2,middle,no,no,no,
Sunless 06,11,9,1,G4,67,u,Bozeman tenor-mezzo midpoint (stand-in),0.75,crossing,G3,12.5,inside,0,-7,none,not assessed,short,leap-up,3,no,2,middle,yes,yes,yes,highest of phrase; crossing
Sunless 06,11,9,2.5,E4,64,u,Bozeman tenor-mezzo midpoint (stand-in),0.25,close,G3,9.5,below primo,-3,-10,none,not assessed,short,leap-down,-3,no,2,middle,no,no,no,
Sunless 06,11,9,3,E4,64,none resolved,not assessed,0.5,not assessed,not assessed,not assessed,below primo,-3,-10,not assessed,not assessed,short,repeated,0,no,2,last,no,no,no,
Sunless 06,11,10,1,G#4,68,o,Bozeman tenor-mezzo midpoint (stand-in),1,close,C#4,7.5,inside,1,-6,none,not assessed,short,leap-up,4,yes,3,first,no,yes,no,
Sunless 06,11,10,3,D#4,63,ɑ,Bozeman tenor-mezzo midpoint (stand-in),0.25,open,E4,-1.5,below primo,-4,-11,none,not assessed,short,leap-down,-5,no,3,middle,no,no,no,
Sunless 06,11,10,3.5,F4,65,ɑ,Bozeman tenor-mezzo midpoint (stand-in),0.25,close,E4,0.5,below primo,-2,-9,none,not assessed,short,step,2,no,3,middle,no,no,no,turning pitch 0 to 2 st below
Sunless 06,11,10,4,D#4,63,ɑ,Bozeman tenor-mezzo midpoint (stand-in),0.25,open,E4,-1.5,below primo,-4,-11,none,not assessed,short,step,-2,no,3,middle,no,no,no,
Sunless 06,11,10,4.5,C4,60,ɑ,Bozeman tenor-mezzo midpoint (stand-in),0.25,open,E4,-4.5,below primo,-7,-14,none,not assessed,short,leap-down,-3,no,3,middle,no,no,no,
Sunless 06,11,11,1,G4,67,u,Bozeman tenor-mezzo midpoint (stand-in),0.5,crossing,G3,12.5,inside,0,-7,none,not assessed,short,leap-up,7,no,3,middle,no,yes,yes,crossing
Sunless 06,11,11,2,A4,69,u,Bozeman tenor-mezzo midpoint (stand-in),0.5,above,G3,14.5,inside,2,-5,none,not assessed,short,step,2,no,3,middle,yes,no,no,highest of phrase
Sunless 06,11,11,3,E4,64,ɑ,Bozeman tenor-mezzo midpoint (stand-in),0.25,open,E4,-0.5,below primo,-3,-10,none,not assessed,short,leap-down,-5,no,3,last,no,no,no,
Sunless 06,11,11,4,G4,67,ɑ,Bozeman tenor-mezzo midpoint (stand-in),0.5,close,E4,2.5,inside,0,-7,none,not assessed,short,leap-up,3,yes,4,first,no,yes,no,
Sunless 06,11,12,1,G#4,68,o,Bozeman tenor-mezzo midpoint (stand-in),1,close,C#4,7.5,inside,1,-6,none,not assessed,short,step,1,no,4,middle,no,yes,no,
Sunless 06,11,12,3,D#4,63,ɨ,derived from Bozeman tenor-mezzo (stand-in),0.25,close,A#3,5.11,below primo,-4,-11,none,not assessed,short,leap-down,-5,no,4,middle,no,no,no,
Sunless 06,11,12,3.5,F4,65,ɨ,derived from Bozeman tenor-mezzo (stand-in),0.25,close,A#3,7.11,below primo,-2,-9,none,not assessed,short,step,2,no,4,middle,no,no,no,
Sunless 06,11,12,4,D#4,63,u,Bozeman tenor-mezzo midpoint (stand-in),0.25,close,G3,8.5,below primo,-4,-11,none,not assessed,short,step,-2,no,4,middle,no,no,no,
Sunless 06,11,12,4.5,C4,60,u,Bozeman tenor-mezzo midpoint (stand-in),0.25,close,G3,5.5,below primo,-7,-14,none,not assessed,short,leap-down,-3,no,4,middle,no,no,no,
Sunless 06,11,13,1,G4,67,o,Bozeman tenor-mezzo midpoint (stand-in),0.5,close,C#4,6.5,inside,0,-7,none,not assessed,short,leap-up,7,no,4,middle,no,yes,no,
