song,shift,bar,beat,pitch,midi,vowel,fR1_source,seconds,fR1_band,turning_pitch,semitones_from_turning,passaggio,semitones_to_primo,semitones_to_secondo,fR1_rung,fR2_rung,held,approach,approach_semitones,after_rest,phrase_index,phrase_position,highest_of_phrase,p1a_near,p1a_fires,p1a_clauses
Sunless 01,0,2,1,A3,57,o,Mitton measured,0.732,open,B3,-1.83,inside,1,-4,none,none,short,first note,,,0,first,no,no,no,
Sunless 01,0,2,2,A3,57,ɑ,Mitton measured,0.732,open,D#4,-5.85,inside,1,-4,none,none,short,repeated,0,no,0,middle,no,no,no,
Sunless 01,0,2,3,A3,57,ʌ,Mitton measured,0.732,open,D#4,-5.83,inside,1,-4,none,none,short,repeated,0,no,0,middle,no,no,no,
Sunless 01,0,2,4,Bb3,58,ɛ,Mitton measured,0.732,open,D4,-3.69,inside,2,-3,none,none,short,step,1,no,0,middle,yes,no,no,highest of phrase
Sunless 01,0,2,5,F3,53,ɑ,Mitton measured,0.732,open,D#4,-9.85,below primo,-3,-8,none,none,short,leap-down,-5,no,0,middle,no,no,no,
Sunless 01,0,2,6,F3,53,ɑ,Mitton measured,0.366,open,D#4,-9.85,below primo,-3,-8,none,none,short,repeated,0,no,0,last,no,no,no,
Sunless 01,0,3,1,B3,59,i,Mitton measured,0.732,close,D3,8.86,inside,3,-2,none,7,short,leap-up,6,yes,1,first,yes,no,no,highest of phrase; fR2 rung
Sunless 01,0,3,2,G3,55,ɑ,Mitton measured,0.732,open,D#4,-7.85,below primo,-1,-6,none,none,short,leap-down,-4,no,1,middle,no,no,no,
Sunless 01,0,3,3,G3,55,ɑ,Mitton measured,0.366,open,D#4,-7.85,below primo,-1,-6,none,none,short,repeated,0,no,1,last,no,no,no,
Sunless 01,0,3,4,C#4,61,i,Mitton measured,1.098,close,D3,10.86,inside,5,0,none,6,short,leap-up,6,yes,2,first,yes,yes,yes,highest of phrase; fR2 rung
Sunless 01,0,3,5.5,A3,57,ɑ,Mitton measured,0.366,open,D#4,-5.85,inside,1,-4,none,none,short,leap-down,-4,no,2,middle,no,no,no,
Sunless 01,0,3,6,A3,57,ɑ,Mitton measured,0.366,open,D#4,-5.85,inside,1,-4,none,none,short,repeated,0,no,2,last,no,no,no,
Sunless 01,0,4,1,Bb3,58,e,Mitton measured,0.732,close,G3,3.49,inside,2,-3,none,none,short,step,1,yes,3,first,yes,no,no,highest of phrase
Sunless 01,0,4,2,E3,52,ɪ,Mitton measured,0.732,open,G3,-3.04,below primo,-4,-9,none,none,short,leap-down,-6,no,3,middle,no,no,no,
Sunless 01,0,4,3,D3,50,o,Mitton measured,0.732,open,B3,-8.83,below primo,-6,-11,none,none,short,step,-2,no,3,middle,no,no,no,
Sunless 01,0,4,4,A3,57,ɑ,Mitton measured,1.098,open,D#4,-5.85,inside,1,-4,none,none,short,leap-up,7,no,3,middle,no,no,no,
Sunless 01,0,4,5.5,E3,52,ɑ,Mitton measured,0.366,open,D#4,-10.85,below primo,-4,-9,none,6,short,leap-down,-5,no,3,middle,no,no,no,fR2 rung
Sunless 01,0,4,6,E3,52,ɑ,Mitton measured,0.732,open,D#4,-10.85,below primo,-4,-9,none,6,short,repeated,0,no,3,middle,no,no,no,fR2 rung
Sunless 01,0,5,1,G3,55,e,Mitton measured,0.732,close,G3,0.49,below primo,-1,-6,none,8,short,leap-up,3,no,3,middle,no,no,no,turning pitch 0 to 2 st below; fR2 rung
Sunless 01,0,5,2,D3,50,ɪ,Mitton measured,0.732,open,G3,-5.04,below primo,-6,-11,none,none,short,leap-down,-5,no,3,middle,no,no,no,
Sunless 01,0,5,3,C#3,49,ɑ,Mitton measured,0.732,open,D#4,-13.85,below primo,-7,-12,none,none,short,step,-1,no,3,middle,no,no,no,
Sunless 01,0,5,4,F3,53,ɛ,Mitton measured,1.098,open,D4,-8.69,below primo,-3,-8,none,none,short,leap-up,4,no,3,middle,no,no,no,
Sunless 01,0,5,5.5,D3,50,ɑ,Mitton measured,0.366,open,D#4,-12.85,below primo,-6,-11,none,7,short,leap-down,-3,no,3,middle,no,no,no,fR2 rung
Sunless 01,0,5,6,D3,50,ɑ,Mitton measured,0.366,open,D#4,-12.85,below primo,-6,-11,none,7,short,repeated,0,no,3,last,no,no,no,fR2 rung
Sunless 01,0,6,1,A3,57,u,Mitton measured,0.732,close,F3,4.16,inside,1,-4,none,none,short,leap-up,7,yes,4,first,yes,no,no,highest of phrase
Sunless 01,0,6,2,F#3,54,ɑ,Mitton measured,0.366,open,D#4,-8.85,below primo,-2,-7,none,none,short,leap-down,-3,no,4,last,no,no,no,
Sunless 01,0,6,3,A3,57,u,Mitton measured,0.732,close,F3,4.16,inside,1,-4,none,none,short,leap-up,3,yes,5,first,no,no,no,
Sunless 01,0,6,4,D4,62,o,Mitton measured,1.098,close,B3,3.17,above secondo,6,1,none,none,short,leap-up,5,no,5,middle,yes,yes,yes,highest of phrase
Sunless 01,0,6,5.5,Ab3,56,ɑ,Mitton measured,0.366,open,D#4,-6.85,inside,0,-5,3,5,short,leap-down,-6,no,5,middle,no,no,no,fR2 rung
Sunless 01,0,6,6,Ab3,56,ɑ,Mitton measured,0.366,open,D#4,-6.85,inside,0,-5,3,5,short,repeated,0,no,5,last,no,no,no,fR2 rung
Sunless 01,0,7,1,G3,55,e,Mitton measured,0.732,close,G3,0.49,below primo,-1,-6,none,8,short,step,-1,yes,6,first,no,no,no,turning pitch 0 to 2 st below; fR2 rung
Sunless 01,0,7,2,G3,55,ɑ,Mitton measured,0.732,open,D#4,-7.85,below primo,-1,-6,none,none,short,repeated,0,no,6,middle,no,no,no,
Sunless 01,0,7,3,G3,55,u,Mitton measured,0.732,close,F3,2.16,below primo,-1,-6,none,4,short,repeated,0,no,6,middle,no,no,no,fR2 rung
Sunless 01,0,7,4,Bb3,58,ɨ,Mitton measured,1.098,close,G#3,2.48,inside,2,-3,none,none,short,leap-up,3,no,6,middle,yes,no,no,highest of phrase
Sunless 01,0,7,5.5,D3,50,ɑ,Mitton measured,0.366,open,D#4,-12.85,below primo,-6,-11,none,7,short,leap-down,-8,no,6,middle,no,no,no,fR2 rung
Sunless 01,0,7,6,D3,50,ɑ,Mitton measured,0.366,open,D#4,-12.85,below primo,-6,-11,none,7,short,repeated,0,no,6,last,no,no,no,fR2 rung
Sunless 01,0,8,1,E3,52,u,Mitton measured,0.732,open,F3,-0.84,below primo,-4,-9,none,5,short,step,2,yes,7,first,no,no,no,fR2 rung
Sunless 01,0,8,2,C#3,49,ɪ,Mitton measured,0.732,open,G3,-6.04,below primo,-7,-12,none,none,short,leap-down,-3,no,7,middle,no,no,no,
Sunless 01,0,8,3,D3,50,ɪ,Mitton measured,0.732,open,G3,-5.04,below primo,-6,-11,none,none,short,step,1,no,7,middle,no,no,no,
Sunless 01,0,8,4,F#3,54,ɛ,Mitton measured,0.732,open,D4,-7.69,below primo,-2,-7,none,7,short,leap-up,4,no,7,middle,yes,no,no,highest of phrase; fR2 rung
Sunless 01,0,8,5,D3,50,ɨ,Mitton measured,0.366,open,G#3,-5.52,below primo,-6,-11,none,none,short,leap-down,-4,no,7,last,no,no,no,
Sunless 01,0,8,6.5,C#3,49,ɑ,Mitton measured,0.366,open,D#4,-13.85,below primo,-7,-12,none,none,short,step,-1,yes,8,first,no,no,no,
Sunless 01,0,9,1,E3,52,ɛ,Mitton measured,0.732,open,D4,-9.69,below primo,-4,-9,none,8,short,leap-up,3,no,8,middle,no,no,no,fR2 rung
Sunless 01,0,9,2,C#3,49,ɑ,Mitton measured,0.732,open,D#4,-13.85,below primo,-7,-12,none,none,short,leap-down,-3,no,8,middle,no,no,no,
Sunless 01,0,9,3,D3,50,ɑ,Mitton measured,0.732,open,D#4,-12.85,below primo,-6,-11,none,7,short,step,1,no,8,middle,no,no,no,fR2 rung
Sunless 01,0,9,4,A3,57,ɛ,Mitton measured,1.098,open,D4,-4.69,inside,1,-4,none,6,short,leap-up,7,no,8,middle,yes,no,no,highest of phrase; fR2 rung
Sunless 01,0,9,5.5,F#3,54,ɑ,Mitton measured,0.366,open,D#4,-8.85,below primo,-2,-7,none,none,short,leap-down,-3,no,8,middle,no,no,no,
Sunless 01,0,9,6,F#3,54,ɑ,Mitton measured,0.366,open,D#4,-8.85,below primo,-2,-7,none,none,short,repeated,0,no,8,last,no,no,no,
Sunless 01,0,10,1,Bb3,58,ɨ,Mitton measured,0.732,close,G#3,2.48,inside,2,-3,none,none,short,leap-up,4,yes,9,first,no,no,no,
Sunless 01,0,10,2,E3,52,ɨ,Mitton measured,0.732,open,G#3,-3.52,below primo,-4,-9,none,none,short,leap-down,-6,no,9,middle,no,no,no,
Sunless 01,0,10,3,F3,53,ɑ,Mitton measured,0.732,open,D#4,-9.85,below primo,-3,-8,none,none,short,step,1,no,9,middle,no,no,no,
Sunless 01,0,10,4,G3,55,o,Mitton measured,0.732,open,B3,-3.83,below primo,-1,-6,none,none,short,step,2,no,9,middle,no,no,no,
Sunless 01,0,10,5,A3,57,ʌ,Mitton measured,0.732,open,D#4,-5.83,inside,1,-4,none,none,short,step,2,no,9,middle,no,no,no,
Sunless 01,0,10,6,Bb3,58,ɑ,Mitton measured,0.732,open,D#4,-4.85,inside,2,-3,none,none,short,step,1,no,9,middle,no,no,no,
Sunless 01,0,11,1,C4,60,e,Mitton measured,0.732,close,G3,5.49,inside,4,-1,none,6,short,step,2,no,9,middle,yes,yes,yes,highest of phrase; fR2 rung
Sunless 01,0,11,2,Bb3,58,ɪ,Mitton measured,0.732,close,G3,2.96,inside,2,-3,none,7,short,step,-2,no,9,middle,no,no,no,fR2 rung
Sunless 01,0,11,3,C4,60,ɑ,Mitton measured,0.732,open,D#4,-2.85,inside,4,-1,none,none,short,step,2,no,9,middle,yes,yes,yes,highest of phrase
Sunless 01,0,11,4,Ab3,56,e,Mitton measured,1.098,close,G3,1.49,inside,0,-5,none,none,short,leap-down,-4,no,9,middle,no,no,no,turning pitch 0 to 2 st below
Sunless 01,0,11,5.5,Ab3,56,i,Mitton measured,0.366,close,D3,5.86,inside,0,-5,none,8,short,repeated,0,no,9,middle,no,no,no,fR2 rung
Sunless 01,0,11,6,Ab3,56,ɪ,Mitton measured,0.366,close,G3,0.96,inside,0,-5,none,none,short,repeated,0,no,9,last,no,no,no,turning pitch 0 to 2 st below
Sunless 01,0,12,1,G3,55,o,Mitton measured,0.732,open,B3,-3.83,below primo,-1,-6,none,none,short,step,-1,yes,10,first,no,no,no,
Sunless 01,0,12,2,E3,52,ɪ,Mitton measured,0.732,open,G3,-3.04,below primo,-4,-9,none,none,short,leap-down,-3,no,10,middle,no,no,no,
Sunless 01,0,12,3,G3,55,ɑ,Mitton measured,0.732,open,D#4,-7.85,below primo,-1,-6,none,none,short,leap-up,3,no,10,middle,no,no,no,
Sunless 01,0,12,4,Bb3,58,i,Mitton measured,0.732,close,D3,7.86,inside,2,-3,none,none,short,leap-up,3,no,10,middle,yes,no,no,highest of phrase
Sunless 01,0,12,5,G3,55,ɨ,Mitton measured,0.366,open,G#3,-0.52,below primo,-1,-6,none,none,short,leap-down,-3,no,10,last,no,no,no,
Sunless 01,0,12,6,G3,55,ɑ,Mitton measured,0.732,open,D#4,-7.85,below primo,-1,-6,none,none,short,repeated,0,yes,11,first,no,no,no,
Sunless 01,0,13,1,E3,52,ɑ,Mitton measured,0.732,open,D#4,-10.85,below primo,-4,-9,none,6,short,leap-down,-3,no,11,middle,no,no,no,fR2 rung
Sunless 01,0,13,2,D3,50,ɪ,Mitton measured,0.732,open,G3,-5.04,below primo,-6,-11,none,none,short,step,-2,no,11,middle,no,no,no,
Sunless 01,0,13,3,E3,52,ɑ,Mitton measured,0.732,open,D#4,-10.85,below primo,-4,-9,none,6,short,step,2,no,11,middle,no,no,no,fR2 rung
Sunless 01,0,13,4,Bb3,58,o,Mitton measured,1.098,open,B3,-0.83,inside,2,-3,none,none,short,leap-up,6,no,11,middle,yes,no,no,highest of phrase
Sunless 01,0,13,5.5,G3,55,ʌ,Mitton measured,0.366,open,D#4,-7.83,below primo,-1,-6,none,6,short,leap-down,-3,no,11,middle,no,no,no,fR2 rung
Sunless 01,0,13,6,G3,55,ɪ,Mitton measured,0.366,open,G3,-0.04,below primo,-1,-6,none,8,short,repeated,0,no,11,last,no,no,no,fR2 rung
Sunless 01,0,14,1,Bb3,58,o,Mitton measured,0.732,open,B3,-0.83,inside,2,-3,none,none,short,leap-up,3,yes,12,first,no,no,no,
Sunless 01,0,14,2,A3,57,ʌ,Mitton measured,0.732,open,D#4,-5.83,inside,1,-4,none,none,short,step,-1,no,12,middle,no,no,no,
Sunless 01,0,14,3,G3,55,ɑ,Mitton measured,0.732,open,D#4,-7.85,below primo,-1,-6,none,none,short,step,-2,no,12,middle,no,no,no,
Sunless 01,0,14,4,Bb3,58,e,Mitton measured,1.098,close,G3,3.49,inside,2,-3,none,none,short,leap-up,3,no,12,middle,no,no,no,
Sunless 01,0,14,5.5,A3,57,i,Mitton measured,0.366,close,D3,6.86,inside,1,-4,none,none,short,step,-1,no,12,middle,no,no,no,
Sunless 01,0,14,6,A3,57,ɪ,Mitton measured,0.732,close,G3,1.96,inside,1,-4,none,none,short,repeated,0,no,12,middle,no,no,no,turning pitch 0 to 2 st below
Sunless 01,0,15,1,Bb3,58,o,Mitton measured,0.732,open,B3,-0.83,inside,2,-3,none,none,short,step,1,no,12,middle,no,no,no,
Sunless 01,0,15,2,A3,57,ʌ,Mitton measured,0.732,open,D#4,-5.83,inside,1,-4,none,none,short,step,-1,no,12,middle,no,no,no,
Sunless 01,0,15,3,G3,55,ɪ,Mitton measured,0.732,open,G3,-0.04,below primo,-1,-6,none,8,short,step,-2,no,12,middle,no,no,no,fR2 rung
Sunless 01,0,15,4,C#4,61,e,Mitton measured,1.098,close,G3,6.49,inside,5,0,none,none,short,leap-up,6,no,12,middle,yes,yes,yes,highest of phrase
Sunless 01,0,15,5.5,A3,57,i,Mitton measured,0.366,close,D3,6.86,inside,1,-4,none,none,short,leap-down,-4,no,12,middle,no,no,no,
Sunless 01,0,15,6,A3,57,ɪ,Mitton measured,0.366,close,G3,1.96,inside,1,-4,none,none,short,repeated,0,no,12,last,no,no,no,turning pitch 0 to 2 st below
Sunless 01,0,16,1,A3,57,o,Mitton measured,1.098,open,B3,-1.83,inside,1,-4,none,none,short,repeated,0,yes,13,first,yes,no,no,highest of phrase
Sunless 01,0,16,2.5,F3,53,ɑ,Mitton measured,0.366,open,D#4,-9.85,below primo,-3,-8,none,none,short,leap-down,-4,no,13,middle,no,no,no,
Sunless 01,0,16,3,F3,53,ɑ,Mitton measured,0.366,open,D#4,-9.85,below primo,-3,-8,none,none,short,repeated,0,no,13,last,no,no,no,
Sunless 01,0,16,4,G3,55,o,Mitton measured,0.732,open,B3,-3.83,below primo,-1,-6,none,none,short,step,2,yes,14,first,yes,no,no,highest of phrase
Sunless 01,0,16,5,D3,50,ɑ,Mitton measured,0.732,open,D#4,-12.85,below primo,-6,-11,none,7,short,leap-down,-5,no,14,middle,no,no,no,fR2 rung
Sunless 01,0,16,6,D3,50,ɑ,Mitton measured,0.366,open,D#4,-12.85,below primo,-6,-11,none,7,short,repeated,0,no,14,last,no,no,no,fR2 rung
Sunless 01,0,17,1,E3,52,o,Mitton measured,1.463,open,B3,-6.83,below primo,-4,-9,3,5,short,step,2,yes,15,only,yes,no,no,highest of phrase; fR2 rung
Sunless 01,0,17,4,E3,52,ʌ,Mitton measured,1.098,open,D#4,-10.83,below primo,-4,-9,none,7,short,repeated,0,yes,16,first,no,no,no,fR2 rung
Sunless 01,0,17,5.5,E3,52,i,Mitton measured,1.098,close,D3,1.86,below primo,-4,-9,none,none,short,repeated,0,no,16,middle,no,no,no,turning pitch 0 to 2 st below
Sunless 01,0,18,1,F#3,54,o,Mitton measured,1.098,open,B3,-4.83,below primo,-2,-7,none,none,short,step,2,no,16,middle,yes,no,no,highest of phrase
Sunless 01,0,18,2.5,D3,50,ɑ,Mitton measured,0.366,open,D#4,-12.85,below primo,-6,-11,none,7,short,leap-down,-4,no,16,middle,no,no,no,fR2 rung
Sunless 01,0,18,3,D3,50,ɑ,Mitton measured,0.732,open,D#4,-12.85,below primo,-6,-11,none,7,short,repeated,0,no,16,last,no,no,no,fR2 rung
Sunless 02,0,1,2.5,Bb3,58,i,Mitton measured,0.25,close,D3,7.86,inside,2,-3,none,none,short,first note,,,0,first,yes,no,no,highest of phrase
Sunless 02,0,2,1,A3,57,ɑ,Mitton measured,0.25,open,D#4,-5.85,inside,1,-4,none,none,short,step,-1,no,0,last,no,no,no,
Sunless 02,0,2,2,F#3,54,ɨ,Mitton measured,0.375,open,G#3,-1.52,below primo,-2,-7,none,6,short,leap-down,-3,yes,1,first,yes,no,no,highest of phrase; fR2 rung
Sunless 02,0,2,2.75,D3,50,ɑ,Mitton measured,0.125,open,D#4,-12.85,below primo,-6,-11,none,7,short,leap-down,-4,no,1,middle,no,no,no,fR2 rung
Sunless 02,0,2,3,C#3,49,ɛ,Mitton measured,0.5,open,D4,-12.69,below primo,-7,-12,none,none,short,step,-1,no,1,middle,no,no,no,
Sunless 02,0,2,4,D3,50,ɪ,Mitton measured,0.25,open,G3,-5.04,below primo,-6,-11,none,none,short,step,1,no,1,middle,no,no,no,
Sunless 02,0,2,4.5,D3,50,u,Mitton measured,0.25,open,F3,-2.84,below primo,-6,-11,none,none,short,repeated,0,no,1,middle,no,no,no,
Sunless 02,0,3,1,F#3,54,ɑ,Mitton measured,0.5,open,D#4,-8.85,below primo,-2,-7,none,none,short,leap-up,4,no,1,middle,yes,no,no,highest of phrase
Sunless 02,0,3,2,D3,50,ɑ,Mitton measured,0.25,open,D#4,-12.85,below primo,-6,-11,none,7,short,leap-down,-4,no,1,last,no,no,no,fR2 rung
Sunless 02,0,3,2.75,D3,50,o,Mitton measured,0.125,open,B3,-8.83,below primo,-6,-11,none,none,short,repeated,0,yes,2,first,no,no,no,
Sunless 02,0,3,3,F3,53,ɑ,Mitton measured,0.167,open,D#4,-9.85,below primo,-3,-8,none,none,short,leap-up,3,no,2,middle,yes,no,no,highest of phrase
Sunless 02,0,3,3.333,D3,50,ɪ,Mitton measured,0.167,open,G3,-5.04,below primo,-6,-11,none,none,short,leap-down,-3,no,2,middle,no,no,no,
Sunless 02,0,3,3.667,F3,53,ɑ,Mitton measured,0.167,open,D#4,-9.85,below primo,-3,-8,none,none,short,leap-up,3,no,2,middle,yes,no,no,highest of phrase
Sunless 02,0,3,4,E3,52,ɑ,Mitton measured,0.167,open,D#4,-10.85,below primo,-4,-9,none,6,short,step,-1,no,2,middle,no,no,no,fR2 rung
Sunless 02,0,3,4.333,E3,52,i,Mitton measured,0.167,close,D3,1.86,below primo,-4,-9,none,none,short,repeated,0,no,2,middle,no,no,no,turning pitch 0 to 2 st below
Sunless 02,0,3,4.667,F3,53,ɪ,Mitton measured,0.167,open,G3,-2.04,below primo,-3,-8,none,none,short,step,1,no,2,middle,yes,no,no,highest of phrase
Sunless 02,0,4,1,D3,50,o,Mitton measured,0.25,open,B3,-8.83,below primo,-6,-11,none,none,short,leap-down,-3,no,2,last,no,no,no,
Sunless 02,0,4,2,D3,50,o,Mitton measured,0.5,open,B3,-8.83,below primo,-6,-11,none,none,short,repeated,0,yes,3,first,no,no,no,
Sunless 02,0,4,3,C#3,49,u,Mitton measured,0.5,open,F3,-3.84,below primo,-7,-12,none,none,short,step,-1,no,3,middle,no,no,no,
Sunless 02,0,4,4,C#3,49,ʌ,Mitton measured,0.375,open,D#4,-13.83,below primo,-7,-12,none,none,short,repeated,0,no,3,middle,no,no,no,
Sunless 02,0,4,4.75,C#3,49,i,Mitton measured,0.125,open,D3,-1.14,below primo,-7,-12,none,none,short,repeated,0,no,3,middle,no,no,no,
Sunless 02,0,5,1,G3,55,ɑ,Mitton measured,0.5,open,D#4,-7.85,below primo,-1,-6,none,none,short,leap-up,6,no,3,middle,yes,no,no,highest of phrase
Sunless 02,0,5,2,C3,48,ʌ,Mitton measured,0.375,open,D#4,-14.83,below primo,-8,-13,none,none,short,leap-down,-7,no,3,middle,no,no,no,
Sunless 02,0,5,2.75,C3,48,ɛ,Mitton measured,0.125,open,D4,-13.69,below primo,-8,-13,none,none,short,repeated,0,no,3,middle,no,no,no,
Sunless 02,0,5,3,B2,47,ɑ,Mitton measured,0.5,open,D#4,-15.85,below primo,-9,-14,5,8,short,step,-1,no,3,middle,no,no,no,fR2 rung
Sunless 02,0,5,4,A2,45,ʌ,Mitton measured,0.25,open,D#4,-17.83,below primo,-11,-16,none,none,short,step,-2,no,3,last,no,no,no,
Sunless 02,0,5,4.75,A2,45,ɑ,Mitton measured,0.125,open,D#4,-17.85,below primo,-11,-16,none,none,short,repeated,0,yes,4,first,no,no,no,
Sunless 02,0,6,1,D3,50,ɑ,Mitton measured,0.167,open,D#4,-12.85,below primo,-6,-11,none,7,short,leap-up,5,no,4,middle,no,no,no,fR2 rung
Sunless 02,0,6,1.333,E3,52,u,Mitton measured,0.167,open,F3,-0.84,below primo,-4,-9,none,5,short,step,2,no,4,middle,no,no,no,fR2 rung
Sunless 02,0,6,1.667,D3,50,ɑ,Mitton measured,0.167,open,D#4,-12.85,below primo,-6,-11,none,7,short,step,-2,no,4,middle,no,no,no,fR2 rung
Sunless 02,0,6,2,Bb3,58,i,Mitton measured,0.167,close,D3,7.86,inside,2,-3,none,none,short,leap-up,8,no,4,middle,yes,no,no,highest of phrase
Sunless 02,0,6,2.333,D3,50,ɑ,Mitton measured,0.167,open,D#4,-12.85,below primo,-6,-11,none,7,short,leap-down,-8,no,4,middle,no,no,no,fR2 rung
Sunless 02,0,6,2.667,E3,52,ɪ,Mitton measured,0.167,open,G3,-3.04,below primo,-4,-9,none,none,short,step,2,no,4,middle,no,no,no,
Sunless 02,0,6,3,F3,53,o,Mitton measured,0.5,open,B3,-5.83,below primo,-3,-8,none,none,short,step,1,no,4,last,no,no,no,
Sunless 02,0,6,4.5,F3,53,o,Mitton measured,0.25,open,B3,-5.83,below primo,-3,-8,none,none,short,repeated,0,yes,5,first,no,no,no,
Sunless 02,0,7,1,G3,55,ɨ,Mitton measured,0.167,open,G#3,-0.52,below primo,-1,-6,none,none,short,step,2,no,5,middle,no,no,no,
Sunless 02,0,7,1.333,D3,50,ʌ,Mitton measured,0.167,open,D#4,-12.83,below primo,-6,-11,none,8,short,leap-down,-5,no,5,middle,no,no,no,fR2 rung
Sunless 02,0,7,1.667,E3,52,ɑ,Mitton measured,0.167,open,D#4,-10.85,below primo,-4,-9,none,6,short,step,2,no,5,middle,no,no,no,fR2 rung
Sunless 02,0,7,2,G3,55,o,Mitton measured,0.167,open,B3,-3.83,below primo,-1,-6,none,none,short,leap-up,3,no,5,middle,no,no,no,
Sunless 02,0,7,2.333,E3,52,i,Mitton measured,0.167,close,D3,1.86,below primo,-4,-9,none,none,short,leap-down,-3,no,5,middle,no,no,no,turning pitch 0 to 2 st below
Sunless 02,0,7,2.667,G3,55,ɑ,Mitton measured,0.167,open,D#4,-7.85,below primo,-1,-6,none,none,short,leap-up,3,no,5,middle,no,no,no,
Sunless 02,0,7,3,A3,57,e,Mitton measured,0.25,close,G3,2.49,inside,1,-4,none,7,short,step,2,no,5,middle,yes,no,no,highest of phrase; fR2 rung
Sunless 02,0,7,3.5,E3,52,ɪ,Mitton measured,0.25,open,G3,-3.04,below primo,-4,-9,none,none,short,leap-down,-5,no,5,last,no,no,no,
Sunless 02,0,7,4.75,A3,57,o,Mitton measured,0.125,open,B3,-1.83,inside,1,-4,none,none,short,leap-up,5,yes,6,first,no,no,no,
Sunless 02,0,8,1,Bb3,58,e,Mitton measured,0.5,close,G3,3.49,inside,2,-3,none,none,short,step,1,no,6,middle,yes,no,no,highest of phrase
Sunless 02,0,8,2,F3,53,ɛ,Mitton measured,0.25,open,D4,-8.69,below primo,-3,-8,none,none,short,leap-down,-5,no,6,last,no,no,no,
Sunless 02,0,8,2.75,F3,53,ɑ,Mitton measured,0.125,open,D#4,-9.85,below primo,-3,-8,none,none,short,repeated,0,yes,7,first,no,no,no,
Sunless 02,0,8,3,G3,55,o,Mitton measured,0.167,open,B3,-3.83,below primo,-1,-6,none,none,short,step,2,no,7,middle,no,no,no,
Sunless 02,0,8,3.333,D3,50,i,Mitton measured,0.167,open,D3,-0.14,below primo,-6,-11,none,none,short,leap-down,-5,no,7,middle,no,no,no,
Sunless 02,0,8,3.667,E3,52,i,Mitton measured,0.167,close,D3,1.86,below primo,-4,-9,none,none,short,step,2,no,7,middle,no,no,no,turning pitch 0 to 2 st below
Sunless 02,0,8,4,Bb3,58,o,Mitton measured,0.5,open,B3,-0.83,inside,2,-3,none,none,short,leap-up,6,no,7,middle,no,no,no,
Sunless 02,0,9,1,Eb4,63,e,Mitton measured,0.5,close,G3,8.49,above secondo,7,2,none,5,short,leap-up,5,no,7,middle,yes,no,no,highest of phrase; fR2 rung
Sunless 02,0,9,2,D4,62,o,Mitton measured,0.167,close,B3,3.17,above secondo,6,1,none,none,short,step,-1,no,7,middle,no,yes,no,
Sunless 02,0,9,2.333,C#4,61,ʌ,Mitton measured,0.167,open,D#4,-1.83,inside,5,0,none,none,short,step,-1,no,7,middle,no,yes,no,
Sunless 02,0,9,2.667,D4,62,u,Mitton measured,0.167,close,F3,9.16,above secondo,6,1,none,none,short,step,1,no,7,middle,no,yes,no,
Sunless 02,0,9,3,C4,60,i,Mitton measured,0.333,close,D3,9.86,inside,4,-1,none,none,short,step,-2,no,7,middle,no,yes,no,
Sunless 02,0,9,3.667,B3,59,ʌ,Mitton measured,0.333,open,D#4,-3.83,inside,3,-2,none,none,short,step,-1,no,7,middle,no,no,no,
Sunless 02,0,9,4.333,G3,55,ɑ,Mitton measured,0.333,open,D#4,-7.85,below primo,-1,-6,none,none,short,leap-down,-4,no,7,middle,no,no,no,
Sunless 02,0,10,1,Bb3,58,e,Mitton measured,0.5,close,G3,3.49,inside,2,-3,none,none,short,leap-up,3,no,7,middle,no,no,no,
Sunless 02,0,10,2,Ab3,56,ɪ,Mitton measured,0.25,close,G3,0.96,inside,0,-5,none,none,short,step,-2,no,7,last,no,no,no,turning pitch 0 to 2 st below
Sunless 02,0,10,3,Bb3,58,u,Mitton measured,1,close,F3,5.16,inside,2,-3,none,none,short,step,2,yes,8,first,yes,no,no,highest of phrase
Sunless 02,0,11,1,A3,57,o,Mitton measured,0.5,open,B3,-1.83,inside,1,-4,none,none,short,step,-1,no,8,middle,no,no,no,
Sunless 02,0,11,2,F3,53,i,Mitton measured,0.25,close,D3,2.86,below primo,-3,-8,none,none,short,leap-down,-4,no,8,last,no,no,no,
Sunless 02,0,11,2.75,D3,50,ɑ,Mitton measured,0.125,open,D#4,-12.85,below primo,-6,-11,none,7,short,leap-down,-3,yes,9,first,no,no,no,fR2 rung
Sunless 02,0,11,3,C#3,49,e,Mitton measured,0.5,open,G3,-5.51,below primo,-7,-12,none,none,short,step,-1,no,9,middle,no,no,no,
Sunless 02,0,11,4,D3,50,ɑ,Mitton measured,0.25,open,D#4,-12.85,below primo,-6,-11,none,7,short,step,1,no,9,middle,no,no,no,fR2 rung
Sunless 02,0,11,4.5,D3,50,i,Mitton measured,0.25,open,D3,-0.14,below primo,-6,-11,none,none,short,repeated,0,no,9,middle,no,no,no,
Sunless 02,0,12,1,Bb3,58,o,Mitton measured,0.5,open,B3,-0.83,inside,2,-3,none,none,short,leap-up,8,no,9,last,yes,no,no,highest of phrase
Sunless 03,0,1,2,C4,60,ɑ,Mitton measured,0.612,open,D#4,-2.85,inside,4,-1,none,none,short,first note,,,0,first,yes,yes,yes,highest of phrase
