song,shift,bar,beat,pitch,midi,vowel,fR1_source,seconds,fR1_band,turning_pitch,semitones_from_turning,passaggio,semitones_to_primo,semitones_to_secondo,fR1_rung,fR2_rung,held,approach,approach_semitones,after_rest,phrase_index,phrase_position,highest_of_phrase,p1a_near,p1a_fires,p1a_clauses
Sunless 03,12,23,2.333,G#4,68,ɑ,Godin band midpoint,0.408,close,F4,3.5,not assessed,not assessed,not assessed,none,not assessed,short,leap-down,-4,yes,13,first,no,not assessed,not assessed,
Sunless 03,12,23,3,B4,71,ɨ,not assessed,0.408,not assessed,not assessed,not assessed,not assessed,not assessed,not assessed,not assessed,not assessed,short,leap-up,3,no,13,middle,yes,not assessed,not assessed,
Sunless 03,12,23,3.667,G4,67,ʌ,Godin band midpoint,0.408,close,F4,2.5,not assessed,not assessed,not assessed,none,not assessed,short,leap-down,-4,no,13,last,no,not assessed,not assessed,
Sunless 03,12,24,1.667,F4,65,ɑ,Godin band midpoint,0.408,close,F4,0.5,not assessed,not assessed,not assessed,none,not assessed,short,step,-2,yes,14,first,no,not assessed,not assessed,
Sunless 03,12,24,2.333,F4,65,u,Godin band midpoint,0.408,close,G3,10,not assessed,not assessed,not assessed,none,not assessed,short,repeated,0,no,14,middle,no,not assessed,not assessed,
Sunless 03,12,24,3,G#4,68,e,Godin band midpoint,0.816,close,A#3,10.5,not assessed,not assessed,not assessed,none,not assessed,short,leap-up,3,no,14,middle,yes,not assessed,not assessed,
Sunless 03,12,24,4.333,G4,67,i,Godin band midpoint,0.204,crossing,G3,12,not assessed,not assessed,not assessed,none,not assessed,short,step,-1,no,14,last,no,not assessed,not assessed,
Sunless 03,12,24,4.833,D4,62,u,Godin band midpoint,0.102,close,G3,7,not assessed,not assessed,not assessed,none,not assessed,short,leap-down,-5,yes,15,first,yes,not assessed,not assessed,
Sunless 03,12,25,1,C4,60,ɨ,not assessed,0.306,not assessed,not assessed,not assessed,not assessed,not assessed,not assessed,not assessed,not assessed,short,step,-2,no,15,last,no,not assessed,not assessed,
Sunless 03,12,25,2.5,C4,60,o,Godin band midpoint,0.306,close,A#3,2.5,not assessed,not assessed,not assessed,none,not assessed,short,repeated,0,yes,16,first,no,not assessed,not assessed,
Sunless 03,12,25,3,F#4,66,i,Godin band midpoint,0.306,close,G3,11,not assessed,not assessed,not assessed,none,not assessed,short,leap-up,6,no,16,middle,yes,not assessed,not assessed,
Sunless 03,12,25,3.5,D#4,63,ɑ,Godin band midpoint,0.306,open,F4,-1.5,not assessed,not assessed,not assessed,none,not assessed,short,leap-down,-3,no,16,middle,no,not assessed,not assessed,
Sunless 03,12,25,4,D4,62,i,Godin band midpoint,0.306,close,G3,7,not assessed,not assessed,not assessed,none,not assessed,short,step,-1,no,16,middle,no,not assessed,not assessed,
Sunless 03,12,25,4.5,D#4,63,ɑ,Godin band midpoint,0.306,open,F4,-1.5,not assessed,not assessed,not assessed,none,not assessed,short,step,1,no,16,middle,no,not assessed,not assessed,
Sunless 03,12,26,1,C4,60,i,Godin band midpoint,0.612,close,G3,5,not assessed,not assessed,not assessed,none,not assessed,short,leap-down,-3,no,16,last,no,not assessed,not assessed,
Sunless 03,12,26,2.5,C4,60,ɛ,Godin band midpoint,0.306,open,F4,-4.5,not assessed,not assessed,not assessed,none,not assessed,short,repeated,0,yes,17,first,no,not assessed,not assessed,
Sunless 03,12,26,3,C5,72,u,Godin band midpoint,0.918,above,G3,17,not assessed,not assessed,not assessed,none,not assessed,short,leap-up,12,no,17,middle,yes,not assessed,not assessed,
Sunless 03,12,26,4.5,D4,62,ʌ,Godin band midpoint,0.306,open,F4,-2.5,not assessed,not assessed,not assessed,none,not assessed,short,leap-down,-10,no,17,middle,no,not assessed,not assessed,
Sunless 03,12,27,1,E4,64,o,Godin band midpoint,0.306,close,A#3,6.5,not assessed,not assessed,not assessed,none,not assessed,short,step,2,no,17,middle,no,not assessed,not assessed,
Sunless 03,12,27,1.5,E4,64,ʌ,Godin band midpoint,0.306,open,F4,-0.5,not assessed,not assessed,not assessed,none,not assessed,short,repeated,0,no,17,middle,no,not assessed,not assessed,
Sunless 03,12,27,2,D4,62,i,Godin band midpoint,0.306,close,G3,7,not assessed,not assessed,not assessed,none,not assessed,short,step,-2,no,17,middle,no,not assessed,not assessed,
Sunless 03,12,27,2.5,C4,60,ɑ,Godin band midpoint,0.306,open,F4,-4.5,not assessed,not assessed,not assessed,none,not assessed,short,step,-2,no,17,middle,no,not assessed,not assessed,
Sunless 03,12,27,3,G#4,68,o,Godin band midpoint,0.612,close,A#3,10.5,not assessed,not assessed,not assessed,none,not assessed,short,leap-up,8,no,17,middle,no,not assessed,not assessed,
Sunless 03,12,27,4,F4,65,u,Godin band midpoint,0.306,close,G3,10,not assessed,not assessed,not assessed,none,not assessed,short,leap-down,-3,no,17,last,no,not assessed,not assessed,
Sunless 03,12,27,4.75,F4,65,i,Godin band midpoint,0.153,close,G3,10,not assessed,not assessed,not assessed,none,not assessed,short,repeated,0,yes,18,first,no,not assessed,not assessed,
Sunless 03,12,28,1,C5,72,u,Godin band midpoint,0.816,above,G3,17,not assessed,not assessed,not assessed,none,not assessed,short,leap-up,7,no,18,middle,yes,not assessed,not assessed,
Sunless 03,12,28,2.333,B4,71,i,Godin band midpoint,0.408,above,G3,16,not assessed,not assessed,not assessed,none,not assessed,short,step,-1,no,18,middle,no,not assessed,not assessed,
Sunless 03,12,28,3,G#4,68,ɑ,Godin band midpoint,0.816,close,F4,3.5,not assessed,not assessed,not assessed,none,not assessed,short,leap-down,-3,no,18,middle,no,not assessed,not assessed,
Sunless 03,12,28,4.333,G4,67,ʌ,Godin band midpoint,0.408,close,F4,2.5,not assessed,not assessed,not assessed,none,not assessed,short,step,-1,no,18,middle,no,not assessed,not assessed,
Sunless 03,12,29,1,C5,72,ʌ,Godin band midpoint,0.816,close,F4,7.5,not assessed,not assessed,not assessed,none,not assessed,short,leap-up,5,no,18,middle,yes,not assessed,not assessed,
Sunless 03,12,29,2.333,B4,71,ɑ,Godin band midpoint,0.408,close,F4,6.5,not assessed,not assessed,not assessed,none,not assessed,short,step,-1,no,18,middle,no,not assessed,not assessed,
Sunless 03,12,29,3,G#4,68,i,Godin band midpoint,0.816,above,G3,13,not assessed,not assessed,not assessed,none,not assessed,short,leap-down,-3,no,18,middle,no,not assessed,not assessed,
Sunless 03,12,29,4.333,G4,67,u,Godin band midpoint,0.408,crossing,G3,12,not assessed,not assessed,not assessed,none,not assessed,short,step,-1,no,18,middle,no,not assessed,not assessed,
Sunless 03,12,30,1,C4,60,ɛ,Godin band midpoint,0.918,open,F4,-4.5,not assessed,not assessed,not assessed,none,not assessed,short,leap-down,-7,no,18,middle,no,not assessed,not assessed,
Sunless 03,12,30,2.5,C4,60,ɪ,Godin band midpoint,0.306,close,A#3,2.5,not assessed,not assessed,not assessed,none,not assessed,short,repeated,0,no,18,middle,no,not assessed,not assessed,
Sunless 03,12,30,3,D4,62,ɑ,Godin band midpoint,0.306,open,F4,-2.5,not assessed,not assessed,not assessed,none,not assessed,short,step,2,no,18,middle,no,not assessed,not assessed,
Sunless 03,12,30,3.5,D4,62,ɪ,Godin band midpoint,0.306,close,A#3,4.5,not assessed,not assessed,not assessed,none,not assessed,short,repeated,0,no,18,middle,no,not assessed,not assessed,
Sunless 03,12,30,4,C4,60,ɑ,Godin band midpoint,0.306,open,F4,-4.5,not assessed,not assessed,not assessed,none,not assessed,short,step,-2,no,18,middle,no,not assessed,not assessed,
Sunless 03,12,30,4.5,D4,62,ɑ,Godin band midpoint,0.306,open,F4,-2.5,not assessed,not assessed,not assessed,none,not assessed,short,step,2,no,18,middle,no,not assessed,not assessed,
Sunless 03,12,31,1,E4,64,o,Godin band midpoint,0.612,close,A#3,6.5,not assessed,not assessed,not assessed,none,not assessed,short,step,2,no,18,middle,no,not assessed,not assessed,
Sunless 03,12,31,2,G4,67,u,Godin band midpoint,0.306,crossing,G3,12,not assessed,not assessed,not assessed,none,not assessed,short,leap-up,3,no,18,last,no,not assessed,not assessed,
Sunless 03,12,31,4,G4,67,i,Godin band midpoint,0.612,crossing,G3,12,not assessed,not assessed,not assessed,none,not assessed,short,repeated,0,yes,19,first,no,not assessed,not assessed,
Sunless 03,12,32,1,A#4,70,e,Godin band midpoint,0.204,above,A#3,12.5,not assessed,not assessed,not assessed,none,not assessed,short,leap-up,3,no,19,middle,no,not assessed,not assessed,
Sunless 03,12,32,1.333,C5,72,e,Godin band midpoint,0.204,above,A#3,14.5,not assessed,not assessed,not assessed,none,not assessed,short,step,2,no,19,middle,no,not assessed,not assessed,
Sunless 03,12,32,1.667,D5,74,ɑ,Godin band midpoint,0.204,close,F4,9.5,not assessed,not assessed,not assessed,none,not assessed,short,step,2,no,19,middle,no,not assessed,not assessed,
Sunless 03,12,32,2,C5,72,ɑ,Godin band midpoint,0.204,close,F4,7.5,not assessed,not assessed,not assessed,none,not assessed,short,step,-2,no,19,middle,no,not assessed,not assessed,
Sunless 03,12,32,2.333,D5,74,ɑ,Godin band midpoint,0.204,close,F4,9.5,not assessed,not assessed,not assessed,none,not assessed,short,step,2,no,19,middle,no,not assessed,not assessed,
Sunless 03,12,32,2.667,G4,67,i,Godin band midpoint,0.204,crossing,G3,12,not assessed,not assessed,not assessed,none,not assessed,short,leap-down,-7,no,19,middle,no,not assessed,not assessed,
Sunless 03,12,32,3,A#4,70,ɛ,Godin band midpoint,0.204,close,F4,5.5,not assessed,not assessed,not assessed,none,not assessed,short,leap-up,3,no,19,middle,no,not assessed,not assessed,
Sunless 03,12,32,3.333,G#4,68,ɛ,Godin band midpoint,0.204,close,F4,3.5,not assessed,not assessed,not assessed,none,not assessed,short,step,-2,no,19,middle,no,not assessed,not assessed,
Sunless 03,12,32,3.667,G4,67,i,Godin band midpoint,0.204,crossing,G3,12,not assessed,not assessed,not assessed,none,not assessed,short,step,-1,no,19,middle,no,not assessed,not assessed,
Sunless 03,12,32,4,A#4,70,e,Godin band midpoint,0.408,above,A#3,12.5,not assessed,not assessed,not assessed,none,not assessed,short,leap-up,3,no,19,middle,no,not assessed,not assessed,
Sunless 03,12,32,4.667,A#4,70,i,Godin band midpoint,0.204,above,G3,15,not assessed,not assessed,not assessed,none,not assessed,short,repeated,0,no,19,middle,no,not assessed,not assessed,
Sunless 03,12,33,1,A#4,70,i,Godin band midpoint,0.204,above,G3,15,not assessed,not assessed,not assessed,none,not assessed,short,repeated,0,no,19,middle,no,not assessed,not assessed,
Sunless 03,12,33,1.333,C5,72,i,Godin band midpoint,0.204,above,G3,17,not assessed,not assessed,not assessed,none,not assessed,short,step,2,no,19,middle,no,not assessed,not assessed,
Sunless 03,12,33,1.667,D5,74,ɑ,Godin band midpoint,0.204,close,F4,9.5,not assessed,not assessed,not assessed,none,not assessed,short,step,2,no,19,middle,no,not assessed,not assessed,
Sunless 03,12,33,2,C5,72,ɛ,Godin band midpoint,0.204,close,F4,7.5,not assessed,not assessed,not assessed,none,not assessed,short,step,-2,no,19,middle,no,not assessed,not assessed,
Sunless 03,12,33,2.333,D5,74,ɛ,Godin band midpoint,0.204,close,F4,9.5,not assessed,not assessed,not assessed,none,not assessed,short,step,2,no,19,middle,no,not assessed,not assessed,
Sunless 03,12,33,2.667,G4,67,ɨ,not assessed,0.204,not assessed,not assessed,not assessed,not assessed,not assessed,not assessed,not assessed,not assessed,short,leap-down,-7,no,19,middle,no,not assessed,not assessed,
Sunless 03,12,33,3,A#4,70,ɑ,Godin band midpoint,0.204,close,F4,5.5,not assessed,not assessed,not assessed,none,not assessed,short,leap-up,3,no,19,middle,no,not assessed,not assessed,
Sunless 03,12,33,3.333,G#4,68,ɑ,Godin band midpoint,0.204,close,F4,3.5,not assessed,not assessed,not assessed,none,not assessed,short,step,-2,no,19,middle,no,not assessed,not assessed,
Sunless 03,12,33,3.667,G4,67,u,Godin band midpoint,0.204,crossing,G3,12,not assessed,not assessed,not assessed,none,not assessed,short,step,-1,no,19,middle,no,not assessed,not assessed,
Sunless 03,12,33,4,A#4,70,o,Godin band midpoint,0.204,above,A#3,12.5,not assessed,not assessed,not assessed,none,not assessed,short,leap-up,3,no,19,middle,no,not assessed,not assessed,
Sunless 03,12,33,4.333,A#4,70,u,Godin band midpoint,0.204,above,G3,15,not assessed,not assessed,not assessed,none,not assessed,short,repeated,0,no,19,middle,no,not assessed,not assessed,
Sunless 03,12,33,4.667,G#4,68,i,Godin band midpoint,0.204,above,G3,13,not assessed,not assessed,not assessed,none,not assessed,short,step,-2,no,19,middle,no,not assessed,not assessed,
Sunless 03,12,34,1,B4,71,e,Godin band midpoint,0.204,above,A#3,13.5,not assessed,not assessed,not assessed,none,not assessed,short,leap-up,3,no,19,middle,no,not assessed,not assessed,
Sunless 03,12,34,1.333,D#4,63,e,Godin band midpoint,0.204,close,A#3,5.5,not assessed,not assessed,not assessed,none,not assessed,short,leap-down,-8,no,19,middle,no,not assessed,not assessed,
Sunless 03,12,34,1.667,F#4,66,ɨ,not assessed,0.204,not assessed,not assessed,not assessed,not assessed,not assessed,not assessed,not assessed,not assessed,short,leap-up,3,no,19,middle,no,not assessed,not assessed,
Sunless 03,12,34,2,A#4,70,u,Godin band midpoint,0.408,above,G3,15,not assessed,not assessed,not assessed,none,not assessed,short,leap-up,4,no,19,middle,no,not assessed,not assessed,
Sunless 03,12,34,2.667,G#4,68,i,Godin band midpoint,0.204,above,G3,13,not assessed,not assessed,not assessed,none,not assessed,short,step,-2,no,19,middle,no,not assessed,not assessed,
Sunless 03,12,34,3,B4,71,u,Godin band midpoint,0.204,above,G3,16,not assessed,not assessed,not assessed,none,not assessed,short,leap-up,3,no,19,middle,no,not assessed,not assessed,
Sunless 03,12,34,3.333,D#4,63,u,Godin band midpoint,0.204,close,G3,8,not assessed,not assessed,not assessed,none,not assessed,short,leap-down,-8,no,19,middle,no,not assessed,not assessed,
Sunless 03,12,34,3.667,F#4,66,ɨ,not assessed,0.204,not assessed,not assessed,not assessed,not assessed,not assessed,not assessed,not assessed,not assessed,short,leap-up,3,no,19,middle,no,not assessed,not assessed,
Sunless 03,12,34,4,A#4,70,e,Godin band midpoint,0.408,above,A#3,12.5,not assessed,not assessed,not assessed,none,not assessed,short,leap-up,4,no,19,middle,no,not assessed,not assessed,
Sunless 03,12,34,4.667,G#4,68,ɑ,Godin band midpoint,0.204,close,F4,3.5,not assessed,not assessed,not assessed,none,not assessed,short,step,-2,no,19,middle,no,not assessed,not assessed,
Sunless 03,12,35,1,A#4,70,i,Godin band midpoint,0.204,above,G3,15,not assessed,not assessed,not assessed,none,not assessed,short,step,2,no,19,middle,no,not assessed,not assessed,
Sunless 03,12,35,1.333,C5,72,i,Godin band midpoint,0.204,above,G3,17,not assessed,not assessed,not assessed,none,not assessed,short,step,2,no,19,middle,no,not assessed,not assessed,
Sunless 03,12,35,1.667,D5,74,ɑ,Godin band midpoint,0.204,close,F4,9.5,not assessed,not assessed,not assessed,none,not assessed,short,step,2,no,19,middle,no,not assessed,not assessed,
Sunless 03,12,35,2,D#5,75,i,Godin band midpoint,0.204,above,G3,20,not assessed,not assessed,not assessed,none,not assessed,short,step,1,no,19,middle,yes,not assessed,not assessed,
Sunless 03,12,35,2.333,D5,74,i,Godin band midpoint,0.204,above,G3,19,not assessed,not assessed,not assessed,none,not assessed,short,step,-1,no,19,middle,no,not assessed,not assessed,
Sunless 03,12,35,2.667,G4,67,ʌ,Godin band midpoint,0.204,close,F4,2.5,not assessed,not assessed,not assessed,none,not assessed,short,leap-down,-7,no,19,middle,no,not assessed,not assessed,
Sunless 03,12,35,3,A#4,70,i,Godin band midpoint,0.204,above,G3,15,not assessed,not assessed,not assessed,none,not assessed,short,leap-up,3,no,19,middle,no,not assessed,not assessed,
Sunless 03,12,35,3.333,G#4,68,i,Godin band midpoint,0.204,above,G3,13,not assessed,not assessed,not assessed,none,not assessed,short,step,-2,no,19,middle,no,not assessed,not assessed,
Sunless 03,12,35,3.667,G4,67,ɑ,Godin band midpoint,0.204,close,F4,2.5,not assessed,not assessed,not assessed,none,not assessed,short,step,-1,no,19,middle,no,not assessed,not assessed,
Sunless 03,12,35,4,A#4,70,o,Godin band midpoint,0.204,above,A#3,12.5,not assessed,not assessed,not assessed,none,not assessed,short,leap-up,3,no,19,middle,no,not assessed,not assessed,
Sunless 03,12,35,4.333,F4,65,u,Godin band midpoint,0.204,close,G3,10,not assessed,not assessed,not assessed,none,not assessed,short,leap-down,-5,no,19,middle,no,not assessed,not assessed,
Sunless 03,12,35,4.667,G4,67,i,Godin band midpoint,0.204,crossing,G3,12,not assessed,not assessed,not assessed,none,not assessed,short,step,2,no,19,middle,no,not assessed,not assessed,
Sunless 03,12,36,1,C5,72,ɛ,Godin band midpoint,0.204,close,F4,7.5,not assessed,not assessed,not assessed,none,not assessed,short,leap-up,5,no,19,middle,no,not assessed,not assessed,
Sunless 03,12,36,1.167,B4,71,ɛ,Godin band midpoint,0.204,close,F4,6.5,not assessed,not assessed,not assessed,none,not assessed,short,step,-1,no,19,middle,no,not assessed,not assessed,
Sunless 03,12,36,1.333,C5,72,ʌ,Godin band midpoint,0.204,close,F4,7.5,not assessed,not assessed,not assessed,none,not assessed,short,step,1,no,19,middle,no,not assessed,not assessed,
Sunless 03,12,36,1.5,A4,69,ɑ,Godin band midpoint,0.204,close,F4,4.5,not assessed,not assessed,not assessed,none,not assessed,short,leap-down,-3,no,19,middle,no,not assessed,not assessed,
Sunless 03,12,36,1.667,B4,71,ɑ,Godin band midpoint,0.204,close,F4,6.5,not assessed,not assessed,not assessed,none,not assessed,short,step,2,no,19,middle,no,not assessed,not assessed,
Sunless 03,12,36,1.833,G4,67,ɑ,Godin band midpoint,0.204,close,F4,2.5,not assessed,not assessed,not assessed,none,not assessed,short,leap-down,-4,no,19,middle,no,not assessed,not assessed,
Sunless 03,12,36,2,A#4,70,e,Godin band midpoint,0.408,above,A#3,12.5,not assessed,not assessed,not assessed,none,not assessed,short,leap-up,3,no,19,middle,no,not assessed,not assessed,
Sunless 03,12,36,2.333,G#4,68,ɑ,Godin band midpoint,0.204,close,F4,3.5,not assessed,not assessed,not assessed,none,not assessed,short,step,-2,no,19,middle,no,not assessed,not assessed,
Sunless 03,12,36,2.5,F#4,66,o,Godin band midpoint,0.204,close,A#3,8.5,not assessed,not assessed,not assessed,none,not assessed,short,step,-2,no,19,last,no,not assessed,not assessed,
Sunless 03,12,36,2.833,C5,72,u,Godin band midpoint,0.204,above,G3,17,not assessed,not assessed,not assessed,none,not assessed,short,leap-up,6,yes,20,first,no,not assessed,not assessed,
Sunless 03,12,36,3,E5,76,u,Godin band midpoint,0.204,above,G3,21,not assessed,not assessed,not assessed,none,not assessed,short,leap-up,4,no,20,middle,yes,not assessed,not assessed,
Sunless 03,12,36,3.167,D5,74,u,Godin band midpoint,0.204,above,G3,19,not assessed,not assessed,not assessed,none,not assessed,short,step,-2,no,20,middle,no,not assessed,not assessed,
Sunless 03,12,36,3.333,C5,72,u,Godin band midpoint,0.204,above,G3,17,not assessed,not assessed,not assessed,none,not assessed,short,step,-2,no,20,middle,no,not assessed,not assessed,
Sunless 03,12,36,3.5,B4,71,ɑ,Godin band midpoint,0.204,close,F4,6.5,not assessed,not assessed,not assessed,none,not assessed,short,step,-1,no,20,middle,no,not assessed,not assessed,
Sunless 03,12,36,3.667,C5,72,ɑ,Godin band midpoint,0.204,close,F4,7.5,not assessed,not assessed,not assessed,none,not assessed,short,step,1,no,20,middle,no,not assessed,not assessed,
Sunless 03,12,36,3.833,G4,67,i,Godin band midpoint,0.204,crossing,G3,12,not assessed,not assessed,not assessed,none,not assessed,short,leap-down,-5,no,20,middle,no,not assessed,not assessed,
Sunless 03,12,37,1,A#4,70,ɛ,Godin band midpoint,0.204,close,F4,5.5,not assessed,not assessed,not assessed,none,not assessed,short,leap-up,3,no,20,last,no,not assessed,not assessed,
Sunless 03,12,37,1.667,F4,65,ɪ,Godin band midpoint,0.204,close,A#3,7.5,not assessed,not assessed,not assessed,none,not assessed,short,leap-down,-5,yes,21,first,no,not assessed,not assessed,
Sunless 03,12,37,2,G#4,68,o,Godin band midpoint,0.204,close,A#3,10.5,not assessed,not assessed,not assessed,none,not assessed,short,leap-up,3,no,21,middle,yes,not assessed,not assessed,
Sunless 03,12,37,2.333,G4,67,ʌ,Godin band midpoint,0.204,close,F4,2.5,not assessed,not assessed,not assessed,none,not assessed,short,step,-1,no,21,last,no,not assessed,not assessed,
Sunless 03,12,37,3.5,C4,60,i,Godin band midpoint,0.306,close,G3,5,not assessed,not assessed,not assessed,none,not assessed,short,leap-down,-7,yes,22,first,no,not assessed,not assessed,
Sunless 03,12,37,4,C4,60,ɛ,Godin band midpoint,0.306,open,F4,-4.5,not assessed,not assessed,not assessed,none,not assessed,short,repeated,0,no,22,middle,no,not assessed,not assessed,
Sunless 03,12,37,4.5,C4,60,ɪ,Godin band midpoint,0.306,close,A#3,2.5,not assessed,not assessed,not assessed,none,not assessed,short,repeated,0,no,22,middle,no,not assessed,not assessed,
Sunless 03,12,38,1,D#4,63,i,Godin band midpoint,0.612,close,G3,8,not assessed,not assessed,not assessed,none,not assessed,short,leap-up,3,no,22,middle,yes,not assessed,not assessed,
Sunless 03,12,38,2,C4,60,ʌ,Godin band midpoint,0.306,open,F4,-4.5,not assessed,not assessed,not assessed,none,not assessed,short,leap-down,-3,no,22,last,no,not assessed,not assessed,
Sunless 03,12,38,3,C5,72,ɑ,Godin band midpoint,0.918,close,F4,7.5,not assessed,not assessed,not assessed,none,not assessed,short,leap-up,12,yes,23,first,yes,not assessed,not assessed,
Sunless 03,12,38,4.5,A4,69,ɑ,Godin band midpoint,0.306,close,F4,4.5,not assessed,not assessed,not assessed,none,not assessed,short,leap-down,-3,no,23,middle,no,not assessed,not assessed,
Sunless 03,12,39,1,G4,67,o,Godin band midpoint,0.612,close,A#3,9.5,not assessed,not assessed,not assessed,none,not assessed,short,step,-2,no,23,middle,no,not assessed,not assessed,
Sunless 03,12,39,2,F4,65,ʌ,Godin band midpoint,0.306,close,F4,0.5,not assessed,not assessed,not assessed,none,not assessed,short,step,-2,no,23,last,no,not assessed,not assessed,
Sunless 03,12,39,4.5,C4,60,i,Godin band midpoint,0.306,close,G3,5,not assessed,not assessed,not assessed,none,not assessed,short,leap-down,-5,yes,24,first,no,not assessed,not assessed,
Sunless 03,12,40,1,G4,67,ɛ,Godin band midpoint,0.918,close,F4,2.5,not assessed,not assessed,not assessed,none,not assessed,short,leap-up,7,no,24,middle,no,not assessed,not assessed,
Sunless 03,12,40,2.5,C5,72,ɑ,Godin band midpoint,0.306,close,F4,7.5,not assessed,not assessed,not assessed,none,not assessed,short,leap-up,5,no,24,middle,yes,not assessed,not assessed,
Sunless 03,12,40,3,G#4,68,o,Godin band midpoint,0.459,close,A#3,10.5,not assessed,not assessed,not assessed,none,not assessed,short,leap-down,-4,no,24,middle,no,not assessed,not assessed,
Sunless 03,12,40,3.75,G#4,68,ɑ,Godin band midpoint,0.153,close,F4,3.5,not assessed,not assessed,not assessed,none,not assessed,short,repeated,0,no,24,middle,no,not assessed,not assessed,
Sunless 03,12,40,4,G4,67,i,Godin band midpoint,0.306,crossing,G3,12,not assessed,not assessed,not assessed,none,not assessed,short,step,-1,no,24,middle,no,not assessed,not assessed,
Sunless 03,12,40,4.5,B4,71,ʌ,Godin band midpoint,0.306,close,F4,6.5,not assessed,not assessed,not assessed,none,not assessed,short,leap-up,4,no,24,middle,no,not assessed,not assessed,
Sunless 03,12,41,1,E4,64,o,Godin band midpoint,0.612,close,A#3,6.5,not assessed,not assessed,not assessed,none,not assessed,short,leap-down,-7,no,24,middle,no,not assessed,not assessed,
Sunless 03,12,41,2,E4,64,o,Godin band midpoint,0.306,close,A#3,6.5,not assessed,not assessed,not assessed,none,not assessed,short,tie,0,no,24,last,no,not assessed,not assessed,
Sunless 04,12,2,2.5,F#4,66,u,Godin band midpoint,0.395,close,G3,11,not assessed,not assessed,not assessed,none,not assessed,short,first note,,,0,first,yes,not assessed,not assessed,
Sunless 04,12,2,3,E4,64,a,Godin band midpoint,0.789,open,G#4,-3.5,not assessed,not assessed,not assessed,none,not assessed,short,step,-2,no,0,middle,no,not assessed,not assessed,
Sunless 04,12,2,4,E4,64,a,Godin band midpoint,0.395,open,G#4,-3.5,not assessed,not assessed,not assessed,none,not assessed,short,tie,0,no,0,last,no,not assessed,not assessed,
Sunless 04,12,3,1.5,F#4,66,ɨ,not assessed,0.395,not assessed,not assessed,not assessed,not assessed,not assessed,not assessed,not assessed,not assessed,short,step,2,yes,1,first,no,not assessed,not assessed,
Sunless 04,12,3,2,F#4,66,ʌ,Godin band midpoint,0.395,close,F4,1.5,not assessed,not assessed,not assessed,none,not assessed,short,repeated,0,no,1,middle,no,not assessed,not assessed,
Sunless 04,12,3,2.5,F#4,66,ɑ,Godin band midpoint,0.395,close,F4,1.5,not assessed,not assessed,not assessed,none,not assessed,short,repeated,0,no,1,middle,no,not assessed,not assessed,
Sunless 04,12,3,3,G4,67,ɑ,Godin band midpoint,1.184,close,F4,2.5,not assessed,not assessed,not assessed,none,not assessed,short,step,1,no,1,middle,yes,not assessed,not assessed,
Sunless 04,12,3,4.5,G4,67,ɪ,Godin band midpoint,0.395,close,A#3,9.5,not assessed,not assessed,not assessed,none,not assessed,short,repeated,0,no,1,middle,yes,not assessed,not assessed,
Sunless 04,12,4,1,F#4,66,u,Godin band midpoint,0.789,close,G3,11,not assessed,not assessed,not assessed,none,not assessed,short,step,-1,no,1,middle,no,not assessed,not assessed,
Sunless 04,12,4,2,F#4,66,i,Godin band midpoint,0.395,close,G3,11,not assessed,not assessed,not assessed,none,not assessed,short,repeated,0,no,1,last,no,not assessed,not assessed,
Sunless 04,12,4,4,F#4,66,ɪ,Godin band midpoint,0.789,close,A#3,8.5,not assessed,not assessed,not assessed,none,not assessed,short,repeated,0,yes,2,first,no,not assessed,not assessed,
Sunless 04,12,5,1,G#4,68,u,Godin band midpoint,1.184,above,G3,13,not assessed,not assessed,not assessed,none,not assessed,short,step,2,no,2,middle,no,not assessed,not assessed,
Sunless 04,12,5,2.5,D#5,75,i,Godin band midpoint,0.395,above,G3,20,not assessed,not assessed,not assessed,none,not assessed,short,leap-up,7,no,2,middle,yes,not assessed,not assessed,
Sunless 04,12,5,3,C#5,73,u,Godin band midpoint,0.395,above,G3,18,not assessed,not assessed,not assessed,none,not assessed,short,step,-2,no,2,middle,no,not assessed,not assessed,
Sunless 04,12,5,3.5,G#4,68,ɑ,Godin band midpoint,0.395,close,F4,3.5,not assessed,not assessed,not assessed,none,not assessed,short,leap-down,-5,no,2,middle,no,not assessed,not assessed,
Sunless 04,12,5,4,C#5,73,ɑ,Godin band midpoint,0.395,close,F4,8.5,not assessed,not assessed,not assessed,none,not assessed,short,leap-up,5,no,2,middle,no,not assessed,not assessed,
Sunless 04,12,5,4.5,B4,71,ɨ,not assessed,0.395,not assessed,not assessed,not assessed,not assessed,not assessed,not assessed,not assessed,not assessed,short,step,-2,no,2,middle,no,not assessed,not assessed,
Sunless 04,12,6,1,A#4,70,ɛ,Godin band midpoint,0.395,close,F4,5.5,not assessed,not assessed,not assessed,none,not assessed,short,step,-1,no,2,last,no,not assessed,not assessed,
Sunless 04,12,6,2,A#4,70,ɑ,Godin band midpoint,0.789,close,F4,5.5,not assessed,not assessed,not assessed,none,not assessed,short,repeated,0,yes,3,first,no,not assessed,not assessed,
Sunless 04,12,6,3,D5,74,ɛ,Godin band midpoint,1.184,close,F4,9.5,not assessed,not assessed,not assessed,none,not assessed,short,leap-up,4,no,3,middle,yes,not assessed,not assessed,
