song,shift,bar,beat,pitch,midi,vowel,fR1_source,seconds,fR1_band,turning_pitch,semitones_from_turning,passaggio,semitones_to_primo,semitones_to_secondo,fR1_rung,fR2_rung,held,approach,approach_semitones,after_rest,phrase_index,phrase_position,highest_of_phrase,p1a_near,p1a_fires,p1a_clauses
Sunless 04,13,22,2,G4,67,ɨ,derived from Bozeman tenor-mezzo,0.395,close,A#3,9.11,inside,3,-9,none,not assessed,short,leap-down,-3,no,9,middle,no,no,no,
Sunless 04,13,22,2.5,A#4,70,ɑ,Bozeman tenor-mezzo midpoint,0.395,close,E4,5.5,inside,6,-6,none,not assessed,short,leap-up,3,no,9,middle,no,no,no,
Sunless 04,13,23,1,C#5,73,ɑ,Bozeman tenor-mezzo midpoint,1.184,close,E4,8.5,inside,9,-3,none,not assessed,short,leap-up,3,no,9,middle,yes,no,no,highest of phrase
Sunless 04,13,23,2.5,A#4,70,ɛ,Bozeman tenor-mezzo midpoint,0.395,close,D#4,7.5,inside,6,-6,none,not assessed,short,leap-down,-3,no,9,middle,no,no,no,
Sunless 04,13,23,3,C5,72,u,Bozeman tenor-mezzo midpoint,0.395,above,G3,17.5,inside,8,-4,none,not assessed,short,step,2,no,9,middle,no,no,no,
Sunless 04,13,23,3.5,G4,67,ɑ,Bozeman tenor-mezzo midpoint,0.395,close,E4,2.5,inside,3,-9,none,not assessed,short,leap-down,-5,no,9,middle,no,no,no,
Sunless 04,13,23,4,G#4,68,e,Bozeman tenor-mezzo midpoint,0.395,close,D4,6.5,inside,4,-8,none,not assessed,short,step,1,no,9,middle,no,no,no,
Sunless 04,13,23,4.5,A#4,70,ɑ,Bozeman tenor-mezzo midpoint,0.395,close,E4,5.5,inside,6,-6,none,not assessed,short,step,2,no,9,middle,no,no,no,
Sunless 04,13,24,1,C5,72,o,Bozeman tenor-mezzo midpoint,0.395,close,C#4,11.5,inside,8,-4,none,not assessed,short,step,2,no,9,last,no,no,no,
Sunless 04,13,24,2,F4,65,ɑ,Bozeman tenor-mezzo midpoint,0.789,close,E4,0.5,inside,1,-11,none,not assessed,short,leap-down,-7,yes,10,first,no,yes,yes,turning pitch 0 to 2 st below
Sunless 04,13,24,3,C5,72,ɑ,Bozeman tenor-mezzo midpoint,1.184,close,E4,7.5,inside,8,-4,none,not assessed,short,leap-up,7,no,10,middle,yes,no,no,highest of phrase
Sunless 04,13,24,4.5,B4,71,ɪ,derived from Bozeman tenor-mezzo,0.395,close,D4,8.96,inside,7,-5,none,not assessed,short,step,-1,no,10,middle,no,no,no,
Sunless 04,13,25,1,G#4,68,ɨ,derived from Bozeman tenor-mezzo,0.395,close,A#3,10.11,inside,4,-8,none,not assessed,short,leap-down,-3,no,10,middle,no,no,no,
Sunless 04,13,25,1.5,B4,71,i,Bozeman tenor-mezzo midpoint,0.395,above,E3,18.5,inside,7,-5,none,not assessed,short,leap-up,3,no,10,middle,no,no,no,
Sunless 04,13,25,2,G4,67,ɑ,Bozeman tenor-mezzo midpoint,0.395,close,E4,2.5,inside,3,-9,none,not assessed,short,leap-down,-4,no,10,middle,no,no,no,
Sunless 04,13,25,2.5,F4,65,i,Bozeman tenor-mezzo midpoint,0.395,above,E3,12.5,inside,1,-11,none,not assessed,short,step,-2,no,10,middle,no,yes,no,
Sunless 04,13,25,3,G#4,68,i,Bozeman tenor-mezzo midpoint,0.789,above,E3,15.5,inside,4,-8,none,not assessed,short,leap-up,3,no,10,middle,no,no,no,
Sunless 04,13,25,4,F4,65,ɨ,derived from Bozeman tenor-mezzo,0.395,close,A#3,7.11,inside,1,-11,none,not assessed,short,leap-down,-3,no,10,last,no,yes,no,
Sunless 04,13,26,1.5,F4,65,ɑ,Bozeman tenor-mezzo midpoint,0.395,close,E4,0.5,inside,1,-11,none,not assessed,short,repeated,0,yes,11,first,no,yes,yes,turning pitch 0 to 2 st below
Sunless 04,13,26,2,A#4,70,o,Bozeman tenor-mezzo midpoint,0.395,close,C#4,9.5,inside,6,-6,none,not assessed,short,leap-up,5,no,11,middle,no,no,no,
Sunless 04,13,26,2.5,C5,72,u,Bozeman tenor-mezzo midpoint,0.395,above,G3,17.5,inside,8,-4,none,not assessed,short,step,2,no,11,middle,no,no,no,
Sunless 04,13,26,3,C#5,73,o,Bozeman tenor-mezzo midpoint,0.789,crossing,C#4,12.5,inside,9,-3,none,not assessed,short,step,1,no,11,last,yes,no,no,highest of phrase; crossing
Sunless 04,13,27,2,G4,67,i,Bozeman tenor-mezzo midpoint,0.789,above,E3,14.5,inside,3,-9,none,not assessed,short,leap-down,-6,yes,12,first,no,no,no,
Sunless 04,13,27,3,C5,72,o,Bozeman tenor-mezzo midpoint,0.592,close,C#4,11.5,inside,8,-4,none,not assessed,short,leap-up,5,no,12,middle,yes,no,no,highest of phrase
Sunless 04,13,27,3.75,E4,64,ɑ,Bozeman tenor-mezzo midpoint,0.197,open,E4,-0.5,inside,0,-12,none,not assessed,short,leap-down,-8,no,12,middle,no,yes,no,
Sunless 04,13,27,4,E4,64,o,Bozeman tenor-mezzo midpoint,0.395,close,C#4,3.5,inside,0,-12,none,not assessed,short,repeated,0,no,12,last,no,yes,no,
Sunless 04,13,28,4,G4,67,i,Bozeman tenor-mezzo midpoint,0.789,above,E3,14.5,inside,3,-9,none,not assessed,short,leap-up,3,yes,13,first,yes,no,no,highest of phrase
Sunless 04,13,29,1,G4,67,o,Bozeman tenor-mezzo midpoint,0.592,close,C#4,6.5,inside,3,-9,none,not assessed,short,repeated,0,no,13,middle,yes,no,no,highest of phrase
Sunless 04,13,29,1.75,C4,60,ɑ,Bozeman tenor-mezzo midpoint,0.197,open,E4,-4.5,below primo,-4,-16,none,not assessed,short,leap-down,-7,no,13,middle,no,no,no,
Sunless 04,13,29,2,C4,60,o,Bozeman tenor-mezzo midpoint,0.395,open,C#4,-0.5,below primo,-4,-16,none,not assessed,short,repeated,0,no,13,last,no,no,no,
Sunless 05,13,1,4.333,E4,64,u,Bozeman tenor-mezzo midpoint,0.37,close,G3,9.5,inside,0,-12,none,not assessed,short,first note,,,0,first,yes,yes,yes,highest of phrase
Sunless 05,13,2,1,D#4,63,ɑ,Bozeman tenor-mezzo midpoint,0.556,open,E4,-1.5,below primo,-1,-13,none,not assessed,short,step,-1,no,0,middle,no,yes,no,
Sunless 05,13,2,2,D#4,63,ɪ,derived from Bozeman tenor-mezzo,0.278,close,D4,0.96,below primo,-1,-13,none,not assessed,short,repeated,0,no,0,last,no,yes,yes,turning pitch 0 to 2 st below
Sunless 05,13,2,3,D#4,63,ɛ,Bozeman tenor-mezzo midpoint,0.833,close,D#4,0.5,below primo,-1,-13,none,not assessed,short,repeated,0,yes,1,first,no,yes,yes,turning pitch 0 to 2 st below
Sunless 05,13,2,4.5,D#4,63,ɪ,derived from Bozeman tenor-mezzo,0.278,close,D4,0.96,below primo,-1,-13,none,not assessed,short,repeated,0,no,1,middle,no,yes,yes,turning pitch 0 to 2 st below
Sunless 05,13,3,1,F4,65,o,Bozeman tenor-mezzo midpoint,0.556,close,C#4,4.5,inside,1,-11,none,not assessed,short,step,2,no,1,middle,yes,yes,yes,highest of phrase
Sunless 05,13,3,2,F4,65,o,Bozeman tenor-mezzo midpoint,0.278,close,C#4,4.5,inside,1,-11,none,not assessed,short,tie,0,no,1,last,yes,yes,yes,highest of phrase
Sunless 05,13,3,4.5,F4,65,ɪ,derived from Bozeman tenor-mezzo,0.278,close,D4,2.96,inside,1,-11,none,not assessed,short,repeated,0,yes,2,first,no,yes,no,
Sunless 05,13,4,1,F4,65,o,Bozeman tenor-mezzo midpoint,0.417,close,C#4,4.5,inside,1,-11,none,not assessed,short,repeated,0,no,2,middle,no,yes,no,
Sunless 05,13,4,1.75,A4,69,ɑ,Bozeman tenor-mezzo midpoint,0.139,close,E4,4.5,inside,5,-7,none,not assessed,short,leap-up,4,no,2,middle,no,no,no,
Sunless 05,13,4,2,E4,64,ɑ,Bozeman tenor-mezzo midpoint,0.278,open,E4,-0.5,inside,0,-12,none,not assessed,short,leap-down,-5,no,2,middle,no,yes,no,
Sunless 05,13,4,2.5,F4,65,ɪ,derived from Bozeman tenor-mezzo,0.278,close,D4,2.96,inside,1,-11,none,not assessed,short,step,1,no,2,middle,no,yes,no,
Sunless 05,13,4,3,F#4,66,ɑ,Bozeman tenor-mezzo midpoint,0.833,close,E4,1.5,inside,2,-10,none,not assessed,short,step,1,no,2,middle,no,no,no,turning pitch 0 to 2 st below
Sunless 05,13,4,4.5,F#4,66,o,Bozeman tenor-mezzo midpoint,0.278,close,C#4,5.5,inside,2,-10,none,not assessed,short,repeated,0,no,2,middle,no,no,no,
Sunless 05,13,5,1,G4,67,ɨ,derived from Bozeman tenor-mezzo,0.278,close,A#3,9.11,inside,3,-9,none,not assessed,short,step,1,no,2,middle,no,no,no,
Sunless 05,13,5,1.5,G4,67,u,Bozeman tenor-mezzo midpoint,0.278,crossing,G3,12.5,inside,3,-9,none,not assessed,short,repeated,0,no,2,middle,no,no,no,crossing
Sunless 05,13,5,2,F#4,66,ʌ,derived from Bozeman tenor-mezzo,0.278,close,E4,1.5,inside,2,-10,none,not assessed,short,step,-1,no,2,middle,no,no,no,turning pitch 0 to 2 st below
Sunless 05,13,5,2.5,E4,64,ɑ,Bozeman tenor-mezzo midpoint,0.278,open,E4,-0.5,inside,0,-12,none,not assessed,short,step,-2,no,2,middle,no,yes,no,
Sunless 05,13,5,3,G4,67,o,Bozeman tenor-mezzo midpoint,0.833,close,C#4,6.5,inside,3,-9,none,not assessed,short,leap-up,3,no,2,middle,no,no,no,
Sunless 05,13,5,4.5,G4,67,ɪ,derived from Bozeman tenor-mezzo,0.278,close,D4,4.96,inside,3,-9,none,not assessed,short,repeated,0,no,2,middle,no,no,no,
Sunless 05,13,6,1,A4,69,ɑ,Bozeman tenor-mezzo midpoint,0.833,close,E4,4.5,inside,5,-7,none,not assessed,short,step,2,no,2,middle,no,no,no,
Sunless 05,13,6,2.5,A4,69,ɪ,derived from Bozeman tenor-mezzo,0.278,close,D4,6.96,inside,5,-7,none,not assessed,short,repeated,0,no,2,middle,no,no,no,
Sunless 05,13,6,3,A4,69,ʌ,derived from Bozeman tenor-mezzo,0.556,close,E4,4.5,inside,5,-7,none,not assessed,short,repeated,0,no,2,middle,no,no,no,
Sunless 05,13,6,4,A4,69,i,Bozeman tenor-mezzo midpoint,0.556,above,E3,16.5,inside,5,-7,none,not assessed,short,repeated,0,no,2,middle,no,no,no,
Sunless 05,13,7,1,A#4,70,o,Bozeman tenor-mezzo midpoint,1.111,close,C#4,9.5,inside,6,-6,none,not assessed,short,step,1,no,2,middle,yes,no,no,highest of phrase
Sunless 05,13,7,3,G4,67,ʌ,derived from Bozeman tenor-mezzo,0.556,close,E4,2.5,inside,3,-9,none,not assessed,short,leap-down,-3,no,2,last,no,no,no,
Sunless 05,13,7,4.5,D4,62,i,Bozeman tenor-mezzo midpoint,0.278,close,E3,9.5,below primo,-2,-14,none,not assessed,short,leap-down,-5,yes,3,first,no,no,no,
Sunless 05,13,8,1,F#4,66,ɑ,Bozeman tenor-mezzo midpoint,0.833,close,E4,1.5,inside,2,-10,none,not assessed,short,leap-up,4,no,3,middle,no,no,no,turning pitch 0 to 2 st below
Sunless 05,13,8,2.5,A4,69,u,Bozeman tenor-mezzo midpoint,0.278,above,G3,14.5,inside,5,-7,none,not assessed,short,leap-up,3,no,3,middle,no,no,no,
Sunless 05,13,8,3,G#4,68,ɪ,derived from Bozeman tenor-mezzo,0.417,close,D4,5.96,inside,4,-8,none,not assessed,short,step,-1,no,3,middle,no,no,no,
Sunless 05,13,8,3.75,G#4,68,ɑ,Bozeman tenor-mezzo midpoint,0.139,close,E4,3.5,inside,4,-8,none,not assessed,short,repeated,0,no,3,middle,no,no,no,
Sunless 05,13,8,4,F4,65,i,Bozeman tenor-mezzo midpoint,0.278,above,E3,12.5,inside,1,-11,none,not assessed,short,leap-down,-3,no,3,middle,no,yes,no,
Sunless 05,13,8,4.5,A#4,70,u,Bozeman tenor-mezzo midpoint,0.278,above,G3,15.5,inside,6,-6,none,not assessed,short,leap-up,5,no,3,middle,no,no,no,
Sunless 05,13,9,1,C5,72,ɨ,derived from Bozeman tenor-mezzo,0.417,above,A#3,14.11,inside,8,-4,none,not assessed,short,step,2,no,3,middle,no,no,no,
Sunless 05,13,9,1.75,A4,69,ʌ,derived from Bozeman tenor-mezzo,0.139,close,E4,4.5,inside,5,-7,none,not assessed,short,leap-down,-3,no,3,middle,no,no,no,
Sunless 05,13,9,2,A#4,70,i,Bozeman tenor-mezzo midpoint,0.278,above,E3,17.5,inside,6,-6,none,not assessed,short,step,1,no,3,middle,no,no,no,
Sunless 05,13,9,2.5,C5,72,ɑ,Bozeman tenor-mezzo midpoint,0.278,close,E4,7.5,inside,8,-4,none,not assessed,short,step,2,no,3,middle,no,no,no,
Sunless 05,13,9,3,D5,74,o,Bozeman tenor-mezzo midpoint,0.556,above,C#4,13.5,inside,10,-2,none,not assessed,short,step,2,no,3,middle,yes,no,no,highest of phrase
Sunless 05,13,9,4,A#4,70,ʌ,derived from Bozeman tenor-mezzo,0.185,close,E4,5.5,inside,6,-6,none,not assessed,short,leap-down,-4,no,3,last,no,no,no,
Sunless 05,13,9,4.667,A#4,70,ɑ,Bozeman tenor-mezzo midpoint,0.185,close,E4,5.5,inside,6,-6,none,not assessed,short,repeated,0,yes,4,first,no,no,no,
Sunless 05,13,10,1,A4,69,e,Bozeman tenor-mezzo midpoint,0.556,close,D4,7.5,inside,5,-7,none,not assessed,short,step,-1,no,4,middle,no,no,no,
Sunless 05,13,10,2,C5,72,ɑ,Bozeman tenor-mezzo midpoint,0.556,close,E4,7.5,inside,8,-4,none,not assessed,short,leap-up,3,no,4,middle,yes,no,no,highest of phrase
Sunless 05,13,10,3,A#4,70,u,Bozeman tenor-mezzo midpoint,0.417,above,G3,15.5,inside,6,-6,none,not assessed,short,step,-2,no,4,middle,no,no,no,
Sunless 05,13,10,3.75,A#4,70,i,Bozeman tenor-mezzo midpoint,0.139,above,E3,17.5,inside,6,-6,none,not assessed,short,repeated,0,no,4,middle,no,no,no,
Sunless 05,13,10,4,F4,65,ɪ,derived from Bozeman tenor-mezzo,0.278,close,D4,2.96,inside,1,-11,none,not assessed,short,leap-down,-5,no,4,middle,no,yes,no,
Sunless 05,13,10,4.5,D4,62,ɑ,Bozeman tenor-mezzo midpoint,0.278,open,E4,-2.5,below primo,-2,-14,none,not assessed,short,leap-down,-3,no,4,middle,no,no,no,
Sunless 05,13,11,1,A4,69,ɑ,Bozeman tenor-mezzo midpoint,0.556,close,E4,4.5,inside,5,-7,none,not assessed,short,leap-up,7,no,4,middle,no,no,no,
Sunless 05,13,11,2,A4,69,ɑ,Bozeman tenor-mezzo midpoint,0.278,close,E4,4.5,inside,5,-7,none,not assessed,short,tie,0,no,4,last,no,no,no,
Sunless 05,13,11,4.5,D5,74,ɑ,Bozeman tenor-mezzo midpoint,0.278,close,E4,9.5,inside,10,-2,none,not assessed,short,leap-up,5,yes,5,first,no,no,no,
Sunless 05,13,12,1,D#5,75,o,Bozeman tenor-mezzo midpoint,0.278,above,C#4,14.5,inside,11,-1,none,not assessed,short,step,1,no,5,middle,yes,yes,yes,highest of phrase
Sunless 05,13,12,1.5,G4,67,i,Bozeman tenor-mezzo midpoint,0.278,above,E3,14.5,inside,3,-9,none,not assessed,short,leap-down,-8,no,5,middle,no,no,no,
Sunless 05,13,12,2,F#4,66,ʌ,derived from Bozeman tenor-mezzo,0.278,close,E4,1.5,inside,2,-10,none,not assessed,short,step,-1,no,5,middle,no,no,no,turning pitch 0 to 2 st below
Sunless 05,13,12,2.5,G4,67,ɑ,Bozeman tenor-mezzo midpoint,0.278,close,E4,2.5,inside,3,-9,none,not assessed,short,step,1,no,5,middle,no,no,no,
Sunless 05,13,12,3,C5,72,ɑ,Bozeman tenor-mezzo midpoint,0.556,close,E4,7.5,inside,8,-4,none,not assessed,short,leap-up,5,no,5,last,no,no,no,
Sunless 05,13,12,4.5,D5,74,i,Bozeman tenor-mezzo midpoint,0.278,above,E3,21.5,inside,10,-2,none,not assessed,short,step,2,yes,6,first,no,no,no,
Sunless 05,13,13,1,D#4,63,ɛ,Bozeman tenor-mezzo midpoint,0.278,close,D#4,0.5,below primo,-1,-13,none,not assessed,short,leap-down,-11,no,6,middle,no,yes,yes,turning pitch 0 to 2 st below
Sunless 05,13,13,1.5,D4,62,i,Bozeman tenor-mezzo midpoint,0.278,close,E3,9.5,below primo,-2,-14,none,not assessed,short,step,-1,no,6,middle,no,no,no,
Sunless 05,13,13,2,F4,65,ɨ,derived from Bozeman tenor-mezzo,0.278,close,A#3,7.11,inside,1,-11,none,not assessed,short,leap-up,3,no,6,middle,no,yes,no,
Sunless 05,13,13,2.5,D#4,63,ɪ,derived from Bozeman tenor-mezzo,0.278,close,D4,0.96,below primo,-1,-13,none,not assessed,short,step,-2,no,6,middle,no,yes,yes,turning pitch 0 to 2 st below
Sunless 05,13,13,3,C5,72,u,Bozeman tenor-mezzo midpoint,0.556,above,G3,17.5,inside,8,-4,none,not assessed,short,leap-up,9,no,6,middle,no,no,no,
Sunless 05,13,13,4,G4,67,ɨ,derived from Bozeman tenor-mezzo,0.278,close,A#3,9.11,inside,3,-9,none,not assessed,short,leap-down,-5,no,6,middle,no,no,no,
Sunless 05,13,13,4.5,G4,67,ɪ,derived from Bozeman tenor-mezzo,0.278,close,D4,4.96,inside,3,-9,none,not assessed,short,repeated,0,no,6,middle,no,no,no,
Sunless 05,13,14,1,G#4,68,u,Bozeman tenor-mezzo midpoint,0.278,above,G3,13.5,inside,4,-8,none,not assessed,short,step,1,no,6,middle,no,no,no,
Sunless 05,13,14,1.5,G4,67,none resolved,not assessed,0.278,not assessed,not assessed,not assessed,inside,3,-9,not assessed,not assessed,short,step,-1,no,6,middle,no,no,no,
Sunless 05,13,14,2,F#4,66,ɑ,Bozeman tenor-mezzo midpoint,0.278,close,E4,1.5,inside,2,-10,none,not assessed,short,step,-1,no,6,middle,no,no,no,turning pitch 0 to 2 st below
Sunless 05,13,14,2.5,G4,67,ɑ,Bozeman tenor-mezzo midpoint,0.278,close,E4,2.5,inside,3,-9,none,not assessed,short,step,1,no,6,middle,no,no,no,
Sunless 05,13,14,3,C5,72,o,Bozeman tenor-mezzo midpoint,0.833,close,C#4,11.5,inside,8,-4,none,not assessed,short,leap-up,5,no,6,middle,no,no,no,
Sunless 05,13,14,4.5,D5,74,ɪ,derived from Bozeman tenor-mezzo,0.278,crossing,D4,11.96,inside,10,-2,none,not assessed,short,step,2,no,6,middle,no,no,no,crossing
Sunless 05,13,15,1,D#5,75,o,Bozeman tenor-mezzo midpoint,0.278,above,C#4,14.5,inside,11,-1,none,not assessed,short,step,1,no,6,middle,yes,yes,yes,highest of phrase
Sunless 05,13,15,1.5,A4,69,ɨ,derived from Bozeman tenor-mezzo,0.278,close,A#3,11.11,inside,5,-7,none,not assessed,short,leap-down,-6,no,6,middle,no,no,no,
Sunless 05,13,15,2,G#4,68,i,Bozeman tenor-mezzo midpoint,0.278,above,E3,15.5,inside,4,-8,none,not assessed,short,step,-1,no,6,middle,no,no,no,
Sunless 05,13,15,2.5,C5,72,u,Bozeman tenor-mezzo midpoint,0.278,above,G3,17.5,inside,8,-4,none,not assessed,short,leap-up,4,no,6,middle,no,no,no,
Sunless 05,13,15,3,D5,74,u,Bozeman tenor-mezzo midpoint,0.556,above,G3,19.5,inside,10,-2,none,not assessed,short,step,2,no,6,middle,no,no,no,
Sunless 05,13,15,4,B4,71,ɨ,derived from Bozeman tenor-mezzo,0.278,above,A#3,13.11,inside,7,-5,none,not assessed,short,leap-down,-3,no,6,middle,no,no,no,
Sunless 05,13,15,4.5,G4,67,i,Bozeman tenor-mezzo midpoint,0.278,above,E3,14.5,inside,3,-9,none,not assessed,short,leap-down,-4,no,6,middle,no,no,no,
Sunless 05,13,16,1,G#4,68,o,Bozeman tenor-mezzo midpoint,0.833,close,C#4,7.5,inside,4,-8,none,not assessed,short,step,1,no,6,middle,no,no,no,
Sunless 05,13,16,2.5,G#4,68,ɪ,derived from Bozeman tenor-mezzo,0.278,close,D4,5.96,inside,4,-8,none,not assessed,short,repeated,0,no,6,middle,no,no,no,
Sunless 05,13,16,3,B4,71,i,Bozeman tenor-mezzo midpoint,0.556,above,E3,18.5,inside,7,-5,none,not assessed,short,leap-up,3,no,6,middle,no,no,no,
Sunless 05,13,16,4,D5,74,ɑ,Bozeman tenor-mezzo midpoint,0.556,close,E4,9.5,inside,10,-2,none,not assessed,short,leap-up,3,no,6,middle,no,no,no,
Sunless 05,13,17,1,A#4,70,ɛ,Bozeman tenor-mezzo midpoint,0.556,close,D#4,7.5,inside,6,-6,none,not assessed,short,leap-down,-4,no,6,last,no,no,no,
Sunless 05,13,17,4,A#4,70,o,Bozeman tenor-mezzo midpoint,0.556,close,C#4,9.5,inside,6,-6,none,not assessed,short,repeated,0,yes,7,first,no,no,no,
Sunless 05,13,18,1,C5,72,ɑ,Bozeman tenor-mezzo midpoint,0.833,close,E4,7.5,inside,8,-4,none,not assessed,short,step,2,no,7,middle,yes,no,no,highest of phrase
Sunless 05,13,18,2.5,G4,67,o,Bozeman tenor-mezzo midpoint,0.278,close,C#4,6.5,inside,3,-9,none,not assessed,short,leap-down,-5,no,7,middle,no,no,no,
Sunless 05,13,18,3,G4,67,ʌ,derived from Bozeman tenor-mezzo,0.556,close,E4,2.5,inside,3,-9,none,not assessed,short,repeated,0,no,7,middle,no,no,no,
Sunless 05,13,18,4,G#4,68,ɑ,Bozeman tenor-mezzo midpoint,0.556,close,E4,3.5,inside,4,-8,none,not assessed,short,step,1,no,7,middle,no,no,no,
Sunless 05,13,19,1,C5,72,i,Bozeman tenor-mezzo midpoint,0.556,above,E3,19.5,inside,8,-4,none,not assessed,short,leap-up,4,no,7,last,yes,no,no,highest of phrase
Sunless 05,13,19,4,A#4,70,ɑ,Bozeman tenor-mezzo midpoint,0.556,close,E4,5.5,inside,6,-6,none,not assessed,short,step,-2,yes,8,first,no,no,no,
Sunless 05,13,20,1,B4,71,o,Bozeman tenor-mezzo midpoint,0.278,close,C#4,10.5,inside,7,-5,none,not assessed,short,step,1,no,8,middle,no,no,no,
Sunless 05,13,20,1.5,A#4,70,o,Bozeman tenor-mezzo midpoint,0.556,close,C#4,9.5,inside,6,-6,none,not assessed,short,step,-1,no,8,middle,no,no,no,
Sunless 05,13,20,2.5,D#4,63,ɑ,Bozeman tenor-mezzo midpoint,0.278,open,E4,-1.5,below primo,-1,-13,none,not assessed,short,leap-down,-7,no,8,middle,no,yes,no,
Sunless 05,13,20,3,D#4,63,e,Bozeman tenor-mezzo midpoint,0.417,close,D4,1.5,below primo,-1,-13,none,not assessed,short,repeated,0,no,8,middle,no,yes,yes,turning pitch 0 to 2 st below
Sunless 05,13,20,3.75,D4,62,ɑ,Bozeman tenor-mezzo midpoint,0.139,open,E4,-2.5,below primo,-2,-14,none,not assessed,short,step,-1,no,8,middle,no,no,no,
Sunless 05,13,20,4,D4,62,ɨ,derived from Bozeman tenor-mezzo,0.278,close,A#3,4.11,below primo,-2,-14,none,not assessed,short,repeated,0,no,8,middle,no,no,no,
Sunless 05,13,20,4.5,D5,74,ɑ,Bozeman tenor-mezzo midpoint,0.278,close,E4,9.5,inside,10,-2,none,not assessed,short,leap-up,12,no,8,middle,no,no,no,
Sunless 05,13,21,1,D#5,75,o,Bozeman tenor-mezzo midpoint,0.278,above,C#4,14.5,inside,11,-1,none,not assessed,short,step,1,no,8,middle,yes,yes,yes,highest of phrase
Sunless 05,13,21,1.5,A#4,70,u,Bozeman tenor-mezzo midpoint,0.278,above,G3,15.5,inside,6,-6,none,not assessed,short,leap-down,-5,no,8,middle,no,no,no,
Sunless 05,13,21,2,A#4,70,ɪ,derived from Bozeman tenor-mezzo,0.278,close,D4,7.96,inside,6,-6,none,not assessed,short,repeated,0,no,8,middle,no,no,no,
Sunless 05,13,21,2.5,A#4,70,ɨ,derived from Bozeman tenor-mezzo,0.278,crossing,A#3,12.11,inside,6,-6,none,not assessed,short,repeated,0,no,8,middle,no,no,no,crossing
Sunless 05,13,21,3,G#4,68,ɨ,derived from Bozeman tenor-mezzo,0.556,close,A#3,10.11,inside,4,-8,none,not assessed,short,step,-2,no,8,last,no,no,no,
Sunless 05,13,22,1,A#4,70,i,Bozeman tenor-mezzo midpoint,0.556,above,E3,17.5,inside,6,-6,none,not assessed,short,step,2,yes,9,first,yes,no,no,highest of phrase
Sunless 05,13,22,2,G4,67,o,Bozeman tenor-mezzo midpoint,0.278,close,C#4,6.5,inside,3,-9,none,not assessed,short,leap-down,-3,no,9,middle,no,no,no,
Sunless 05,13,22,2.5,D#4,63,ɑ,Bozeman tenor-mezzo midpoint,0.278,open,E4,-1.5,below primo,-1,-13,none,not assessed,short,leap-down,-4,no,9,middle,no,yes,no,
Sunless 05,13,22,3,A4,69,e,Bozeman tenor-mezzo midpoint,0.417,close,D4,7.5,inside,5,-7,none,not assessed,short,leap-up,6,no,9,middle,no,no,no,
Sunless 05,13,22,3.75,F#4,66,i,Bozeman tenor-mezzo midpoint,0.139,above,E3,13.5,inside,2,-10,none,not assessed,short,leap-down,-3,no,9,middle,no,no,no,
Sunless 05,13,22,4,F#4,66,ɑ,Bozeman tenor-mezzo midpoint,0.278,close,E4,1.5,inside,2,-10,none,not assessed,short,repeated,0,no,9,last,no,no,no,turning pitch 0 to 2 st below
Sunless 05,13,23,2,A#4,70,i,Bozeman tenor-mezzo midpoint,0.556,above,E3,17.5,inside,6,-6,none,not assessed,short,leap-up,4,yes,10,first,no,no,no,
Sunless 05,13,23,3,D#5,75,o,Bozeman tenor-mezzo midpoint,0.556,above,C#4,14.5,inside,11,-1,none,not assessed,short,leap-up,5,no,10,middle,yes,yes,yes,highest of phrase
Sunless 05,13,23,4,C#5,73,o,Bozeman tenor-mezzo midpoint,0.278,crossing,C#4,12.5,inside,9,-3,none,not assessed,short,step,-2,no,10,middle,no,no,no,crossing
Sunless 05,13,23,4.5,B4,71,ɨ,derived from Bozeman tenor-mezzo,0.278,above,A#3,13.11,inside,7,-5,none,not assessed,short,step,-2,no,10,last,no,no,no,
Sunless 05,13,24,4.5,D#4,63,ɪ,derived from Bozeman tenor-mezzo,0.278,close,D4,0.96,below primo,-1,-13,none,not assessed,short,leap-down,-8,yes,11,first,no,yes,yes,turning pitch 0 to 2 st below
Sunless 05,13,25,1,A#4,70,u,Bozeman tenor-mezzo midpoint,0.833,above,G3,15.5,inside,6,-6,none,not assessed,short,leap-up,7,no,11,middle,no,no,no,
Sunless 05,13,25,2.5,F#4,66,none resolved,not assessed,0.278,not assessed,not assessed,not assessed,inside,2,-10,not assessed,not assessed,short,leap-down,-4,no,11,middle,no,no,no,
Sunless 05,13,25,3,G#4,68,u,Bozeman tenor-mezzo midpoint,0.417,above,G3,13.5,inside,4,-8,none,not assessed,short,step,2,no,11,middle,no,no,no,
Sunless 05,13,25,3.75,F4,65,ɨ,derived from Bozeman tenor-mezzo,0.139,close,A#3,7.11,inside,1,-11,none,not assessed,short,leap-down,-3,no,11,middle,no,yes,no,
Sunless 05,13,25,4,F4,65,ɛ,Bozeman tenor-mezzo midpoint,0.278,close,D#4,2.5,inside,1,-11,none,not assessed,short,repeated,0,no,11,middle,no,yes,no,
Sunless 05,13,25,4.5,G#4,68,ɪ,derived from Bozeman tenor-mezzo,0.278,close,D4,5.96,inside,4,-8,none,not assessed,short,leap-up,3,no,11,middle,no,no,no,
Sunless 05,13,26,1,A#4,70,e,Bozeman tenor-mezzo midpoint,0.278,close,D4,8.5,inside,6,-6,none,not assessed,short,step,2,no,11,middle,no,no,no,
