song,shift,bar,beat,pitch,midi,vowel,fR1_source,seconds,fR1_band,turning_pitch,semitones_from_turning,passaggio,semitones_to_primo,semitones_to_secondo,fR1_rung,fR2_rung,held,approach,approach_semitones,after_rest,phrase_index,phrase_position,highest_of_phrase,p1a_near,p1a_fires,p1a_clauses
Sunless 05,4,14,4.5,F4,65,ɪ,derived from Bozeman tenor-mezzo,0.278,close,D4,2.96,inside,3,-2,none,not assessed,short,step,2,no,6,middle,no,no,no,
Sunless 05,4,15,1,F#4,66,o,Bozeman tenor-mezzo midpoint,0.278,close,C#4,5.5,inside,4,-1,none,not assessed,short,step,1,no,6,middle,yes,yes,yes,highest of phrase
Sunless 05,4,15,1.5,C4,60,ɨ,derived from Bozeman tenor-mezzo,0.278,close,A#3,2.11,below primo,-2,-7,none,not assessed,short,leap-down,-6,no,6,middle,no,no,no,
Sunless 05,4,15,2,B3,59,i,Bozeman tenor-mezzo midpoint,0.278,close,E3,6.5,below primo,-3,-8,none,not assessed,short,step,-1,no,6,middle,no,no,no,
Sunless 05,4,15,2.5,D#4,63,u,Bozeman tenor-mezzo midpoint,0.278,close,G3,8.5,inside,1,-4,none,not assessed,short,leap-up,4,no,6,middle,no,no,no,
Sunless 05,4,15,3,F4,65,u,Bozeman tenor-mezzo midpoint,0.556,close,G3,10.5,inside,3,-2,none,not assessed,short,step,2,no,6,middle,no,no,no,
Sunless 05,4,15,4,D4,62,ɨ,derived from Bozeman tenor-mezzo,0.278,close,A#3,4.11,inside,0,-5,none,not assessed,short,leap-down,-3,no,6,middle,no,no,no,
Sunless 05,4,15,4.5,A#3,58,i,Bozeman tenor-mezzo midpoint,0.278,close,E3,5.5,below primo,-4,-9,none,not assessed,short,leap-down,-4,no,6,middle,no,no,no,
Sunless 05,4,16,1,B3,59,o,Bozeman tenor-mezzo midpoint,0.833,open,C#4,-1.5,below primo,-3,-8,none,not assessed,short,step,1,no,6,middle,no,no,no,
Sunless 05,4,16,2.5,B3,59,ɪ,derived from Bozeman tenor-mezzo,0.278,open,D4,-3.04,below primo,-3,-8,none,not assessed,short,repeated,0,no,6,middle,no,no,no,
Sunless 05,4,16,3,D4,62,i,Bozeman tenor-mezzo midpoint,0.556,close,E3,9.5,inside,0,-5,none,not assessed,short,leap-up,3,no,6,middle,no,no,no,
Sunless 05,4,16,4,F4,65,ɑ,Bozeman tenor-mezzo midpoint,0.556,close,E4,0.5,inside,3,-2,none,not assessed,short,leap-up,3,no,6,middle,no,no,no,turning pitch 0 to 2 st below
Sunless 05,4,17,1,C#4,61,ɛ,Bozeman tenor-mezzo midpoint,0.556,open,D#4,-1.5,below primo,-1,-6,none,not assessed,short,leap-down,-4,no,6,last,no,no,no,
Sunless 05,4,17,4,C#4,61,o,Bozeman tenor-mezzo midpoint,0.556,close,C#4,0.5,below primo,-1,-6,none,not assessed,short,repeated,0,yes,7,first,no,no,no,turning pitch 0 to 2 st below
Sunless 05,4,18,1,D#4,63,ɑ,Bozeman tenor-mezzo midpoint,0.833,open,E4,-1.5,inside,1,-4,none,not assessed,short,step,2,no,7,middle,yes,no,no,highest of phrase
Sunless 05,4,18,2.5,A#3,58,o,Bozeman tenor-mezzo midpoint,0.278,open,C#4,-2.5,below primo,-4,-9,none,not assessed,short,leap-down,-5,no,7,middle,no,no,no,
Sunless 05,4,18,3,A#3,58,ʌ,derived from Bozeman tenor-mezzo,0.556,open,E4,-6.5,below primo,-4,-9,none,not assessed,short,repeated,0,no,7,middle,no,no,no,
Sunless 05,4,18,4,B3,59,ɑ,Bozeman tenor-mezzo midpoint,0.556,open,E4,-5.5,below primo,-3,-8,none,not assessed,short,step,1,no,7,middle,no,no,no,
Sunless 05,4,19,1,D#4,63,i,Bozeman tenor-mezzo midpoint,0.556,close,E3,10.5,inside,1,-4,none,not assessed,short,leap-up,4,no,7,last,yes,no,no,highest of phrase
Sunless 05,4,19,4,C#4,61,ɑ,Bozeman tenor-mezzo midpoint,0.556,open,E4,-3.5,below primo,-1,-6,none,not assessed,short,step,-2,yes,8,first,no,no,no,
Sunless 05,4,20,1,D4,62,o,Bozeman tenor-mezzo midpoint,0.278,close,C#4,1.5,inside,0,-5,none,not assessed,short,step,1,no,8,middle,no,no,no,turning pitch 0 to 2 st below
Sunless 05,4,20,1.5,C#4,61,o,Bozeman tenor-mezzo midpoint,0.556,close,C#4,0.5,below primo,-1,-6,none,not assessed,short,step,-1,no,8,middle,no,no,no,turning pitch 0 to 2 st below
Sunless 05,4,20,2.5,F#3,54,ɑ,Bozeman tenor-mezzo midpoint,0.278,open,E4,-10.5,below primo,-8,-13,none,not assessed,short,leap-down,-7,no,8,middle,no,no,no,
Sunless 05,4,20,3,F#3,54,e,Bozeman tenor-mezzo midpoint,0.417,open,D4,-7.5,below primo,-8,-13,3,not assessed,short,repeated,0,no,8,middle,no,no,no,
Sunless 05,4,20,3.75,F3,53,ɑ,Bozeman tenor-mezzo midpoint,0.139,open,E4,-11.5,below primo,-9,-14,none,not assessed,short,step,-1,no,8,middle,no,no,no,
Sunless 05,4,20,4,F3,53,ɨ,derived from Bozeman tenor-mezzo,0.278,open,A#3,-4.89,below primo,-9,-14,none,not assessed,short,repeated,0,no,8,middle,no,no,no,
Sunless 05,4,20,4.5,F4,65,ɑ,Bozeman tenor-mezzo midpoint,0.278,close,E4,0.5,inside,3,-2,none,not assessed,short,leap-up,12,no,8,middle,no,no,no,turning pitch 0 to 2 st below
Sunless 05,4,21,1,F#4,66,o,Bozeman tenor-mezzo midpoint,0.278,close,C#4,5.5,inside,4,-1,none,not assessed,short,step,1,no,8,middle,yes,yes,yes,highest of phrase
Sunless 05,4,21,1.5,C#4,61,u,Bozeman tenor-mezzo midpoint,0.278,close,G3,6.5,below primo,-1,-6,none,not assessed,short,leap-down,-5,no,8,middle,no,no,no,
Sunless 05,4,21,2,C#4,61,ɪ,derived from Bozeman tenor-mezzo,0.278,open,D4,-1.04,below primo,-1,-6,none,not assessed,short,repeated,0,no,8,middle,no,no,no,
Sunless 05,4,21,2.5,C#4,61,ɨ,derived from Bozeman tenor-mezzo,0.278,close,A#3,3.11,below primo,-1,-6,none,not assessed,short,repeated,0,no,8,middle,no,no,no,
Sunless 05,4,21,3,B3,59,ɨ,derived from Bozeman tenor-mezzo,0.556,close,A#3,1.11,below primo,-3,-8,none,not assessed,short,step,-2,no,8,last,no,no,no,turning pitch 0 to 2 st below
Sunless 05,4,22,1,C#4,61,i,Bozeman tenor-mezzo midpoint,0.556,close,E3,8.5,below primo,-1,-6,none,not assessed,short,step,2,yes,9,first,yes,no,no,highest of phrase
Sunless 05,4,22,2,A#3,58,o,Bozeman tenor-mezzo midpoint,0.278,open,C#4,-2.5,below primo,-4,-9,none,not assessed,short,leap-down,-3,no,9,middle,no,no,no,
Sunless 05,4,22,2.5,F#3,54,ɑ,Bozeman tenor-mezzo midpoint,0.278,open,E4,-10.5,below primo,-8,-13,none,not assessed,short,leap-down,-4,no,9,middle,no,no,no,
Sunless 05,4,22,3,C4,60,e,Bozeman tenor-mezzo midpoint,0.417,open,D4,-1.5,below primo,-2,-7,none,not assessed,short,leap-up,6,no,9,middle,no,no,no,
Sunless 05,4,22,3.75,A3,57,i,Bozeman tenor-mezzo midpoint,0.139,close,E3,4.5,below primo,-5,-10,none,not assessed,short,leap-down,-3,no,9,middle,no,no,no,
Sunless 05,4,22,4,A3,57,ɑ,Bozeman tenor-mezzo midpoint,0.278,open,E4,-7.5,below primo,-5,-10,3,not assessed,short,repeated,0,no,9,last,no,no,no,
Sunless 05,4,23,2,C#4,61,i,Bozeman tenor-mezzo midpoint,0.556,close,E3,8.5,below primo,-1,-6,none,not assessed,short,leap-up,4,yes,10,first,no,no,no,
Sunless 05,4,23,3,F#4,66,o,Bozeman tenor-mezzo midpoint,0.556,close,C#4,5.5,inside,4,-1,none,not assessed,short,leap-up,5,no,10,middle,yes,yes,yes,highest of phrase
Sunless 05,4,23,4,E4,64,o,Bozeman tenor-mezzo midpoint,0.278,close,C#4,3.5,inside,2,-3,none,not assessed,short,step,-2,no,10,middle,no,no,no,
Sunless 05,4,23,4.5,D4,62,ɨ,derived from Bozeman tenor-mezzo,0.278,close,A#3,4.11,inside,0,-5,none,not assessed,short,step,-2,no,10,last,no,no,no,
Sunless 05,4,24,4.5,F#3,54,ɪ,derived from Bozeman tenor-mezzo,0.278,open,D4,-8.04,below primo,-8,-13,none,not assessed,short,leap-down,-8,yes,11,first,no,no,no,
Sunless 05,4,25,1,C#4,61,u,Bozeman tenor-mezzo midpoint,0.833,close,G3,6.5,below primo,-1,-6,none,not assessed,short,leap-up,7,no,11,middle,no,no,no,
Sunless 05,4,25,2.5,A3,57,none resolved,not assessed,0.278,not assessed,not assessed,not assessed,below primo,-5,-10,not assessed,not assessed,short,leap-down,-4,no,11,middle,no,no,no,
Sunless 05,4,25,3,B3,59,u,Bozeman tenor-mezzo midpoint,0.417,close,G3,4.5,below primo,-3,-8,none,not assessed,short,step,2,no,11,middle,no,no,no,
Sunless 05,4,25,3.75,G#3,56,ɨ,derived from Bozeman tenor-mezzo,0.139,open,A#3,-1.89,below primo,-6,-11,none,not assessed,short,leap-down,-3,no,11,middle,no,no,no,
Sunless 05,4,25,4,G#3,56,ɛ,Bozeman tenor-mezzo midpoint,0.278,open,D#4,-6.5,below primo,-6,-11,none,not assessed,short,repeated,0,no,11,middle,no,no,no,
Sunless 05,4,25,4.5,B3,59,ɪ,derived from Bozeman tenor-mezzo,0.278,open,D4,-3.04,below primo,-3,-8,none,not assessed,short,leap-up,3,no,11,middle,no,no,no,
Sunless 05,4,26,1,C#4,61,e,Bozeman tenor-mezzo midpoint,0.278,open,D4,-0.5,below primo,-1,-6,none,not assessed,short,step,2,no,11,middle,no,no,no,
Sunless 05,4,26,1.5,A3,57,i,Bozeman tenor-mezzo midpoint,0.278,close,E3,4.5,below primo,-5,-10,none,not assessed,short,leap-down,-4,no,11,middle,no,no,no,
Sunless 05,4,26,2,B3,59,i,Bozeman tenor-mezzo midpoint,0.278,close,E3,6.5,below primo,-3,-8,none,not assessed,short,step,2,no,11,middle,no,no,no,
Sunless 05,4,26,2.5,C#4,61,ɑ,Bozeman tenor-mezzo midpoint,0.278,open,E4,-3.5,below primo,-1,-6,none,not assessed,short,step,2,no,11,middle,no,no,no,
Sunless 05,4,26,3,D#4,63,ɑ,Bozeman tenor-mezzo midpoint,0.556,open,E4,-1.5,inside,1,-4,none,not assessed,short,step,2,no,11,middle,yes,no,no,highest of phrase
Sunless 05,4,26,4,D#4,63,ɑ,Bozeman tenor-mezzo midpoint,0.278,open,E4,-1.5,inside,1,-4,none,not assessed,short,tie,0,no,11,last,yes,no,no,highest of phrase
Sunless 05,4,27,1,A#3,58,o,Bozeman tenor-mezzo midpoint,0.556,open,C#4,-2.5,below primo,-4,-9,none,not assessed,short,leap-down,-5,yes,12,first,no,no,no,
Sunless 05,4,27,2,A3,57,ɛ,Bozeman tenor-mezzo midpoint,0.278,open,D#4,-5.5,below primo,-5,-10,none,not assessed,short,step,-1,no,12,middle,no,no,no,
Sunless 05,4,27,2.5,A#3,58,ɑ,Bozeman tenor-mezzo midpoint,0.278,open,E4,-6.5,below primo,-4,-9,none,not assessed,short,step,1,no,12,middle,no,no,no,
Sunless 05,4,27,3,F#3,54,a,derived from Bozeman tenor-mezzo,0.278,open,G4,-12.92,below primo,-8,-13,none,not assessed,short,leap-down,-4,no,12,middle,no,no,no,
Sunless 05,4,27,3.5,G3,55,ɪ,derived from Bozeman tenor-mezzo,0.278,open,D4,-7.04,below primo,-7,-12,3,not assessed,short,step,1,no,12,middle,no,no,no,
Sunless 05,4,27,4,C4,60,ɨ,derived from Bozeman tenor-mezzo,0.278,close,A#3,2.11,below primo,-2,-7,none,not assessed,short,leap-up,5,no,12,middle,yes,no,no,highest of phrase
Sunless 05,4,27,4.5,C4,60,u,Bozeman tenor-mezzo midpoint,0.278,close,G3,5.5,below primo,-2,-7,none,not assessed,short,repeated,0,no,12,middle,yes,no,no,highest of phrase
Sunless 05,4,28,1,C4,60,i,Bozeman tenor-mezzo midpoint,0.278,close,E3,7.5,below primo,-2,-7,none,not assessed,short,repeated,0,no,12,middle,yes,no,no,highest of phrase
Sunless 05,4,28,1.5,G#3,56,ʌ,derived from Bozeman tenor-mezzo,0.278,open,E4,-8.5,below primo,-6,-11,none,not assessed,short,leap-down,-4,no,12,middle,no,no,no,
Sunless 05,4,28,2,G3,55,ʌ,derived from Bozeman tenor-mezzo,0.278,open,E4,-9.5,below primo,-7,-12,none,not assessed,short,step,-1,no,12,middle,no,no,no,
Sunless 05,4,28,2.5,F3,53,i,Bozeman tenor-mezzo midpoint,0.278,close,E3,0.5,below primo,-9,-14,none,not assessed,short,step,-2,no,12,middle,no,no,no,turning pitch 0 to 2 st below
Sunless 05,4,28,3,A#3,58,ɑ,Bozeman tenor-mezzo midpoint,0.556,open,E4,-6.5,below primo,-4,-9,none,not assessed,short,leap-up,5,no,12,last,no,no,no,
Sunless 05,4,28,4.5,A#3,58,ɑ,Bozeman tenor-mezzo midpoint,0.278,open,E4,-6.5,below primo,-4,-9,none,not assessed,short,repeated,0,yes,13,first,no,no,no,
Sunless 05,4,29,1,C#4,61,u,Bozeman tenor-mezzo midpoint,0.417,close,G3,6.5,below primo,-1,-6,none,not assessed,short,leap-up,3,no,13,middle,no,no,no,
Sunless 05,4,29,1.75,C#4,61,ɑ,Bozeman tenor-mezzo midpoint,0.139,open,E4,-3.5,below primo,-1,-6,none,not assessed,short,repeated,0,no,13,middle,no,no,no,
Sunless 05,4,29,2,C4,60,ɑ,Bozeman tenor-mezzo midpoint,0.278,open,E4,-4.5,below primo,-2,-7,none,not assessed,short,step,-1,no,13,middle,no,no,no,
Sunless 05,4,29,2.5,C#4,61,ɑ,Bozeman tenor-mezzo midpoint,0.278,open,E4,-3.5,below primo,-1,-6,none,not assessed,short,step,1,no,13,middle,no,no,no,
Sunless 05,4,29,3,D#4,63,o,Bozeman tenor-mezzo midpoint,0.278,close,C#4,2.5,inside,1,-4,none,not assessed,short,step,2,no,13,middle,no,no,no,
Sunless 05,4,29,3.5,C4,60,u,Bozeman tenor-mezzo midpoint,0.278,close,G3,5.5,below primo,-2,-7,none,not assessed,short,leap-down,-3,no,13,middle,no,no,no,
Sunless 05,4,29,4,F4,65,ɨ,derived from Bozeman tenor-mezzo,0.556,close,A#3,7.11,inside,3,-2,none,not assessed,short,leap-up,5,no,13,last,yes,no,no,highest of phrase
Sunless 05,4,30,1.5,F4,65,ɨ,derived from Bozeman tenor-mezzo,0.278,close,A#3,7.11,inside,3,-2,none,not assessed,short,repeated,0,yes,14,first,no,no,no,
Sunless 05,4,30,2,E4,64,ɨ,derived from Bozeman tenor-mezzo,0.278,close,A#3,6.11,inside,2,-3,none,not assessed,short,step,-1,no,14,middle,no,no,no,
Sunless 05,4,30,2.5,C#4,61,ɪ,derived from Bozeman tenor-mezzo,0.278,open,D4,-1.04,below primo,-1,-6,none,not assessed,short,leap-down,-3,no,14,middle,no,no,no,
Sunless 05,4,30,3,D4,62,o,Bozeman tenor-mezzo midpoint,0.556,close,C#4,1.5,inside,0,-5,none,not assessed,short,step,1,no,14,middle,no,no,no,turning pitch 0 to 2 st below
Sunless 05,4,30,4,A#3,58,ɨ,derived from Bozeman tenor-mezzo,0.278,close,A#3,0.11,below primo,-4,-9,none,not assessed,short,leap-down,-4,no,14,middle,no,no,no,turning pitch 0 to 2 st below
Sunless 05,4,30,4.5,F4,65,o,Bozeman tenor-mezzo midpoint,0.278,close,C#4,4.5,inside,3,-2,none,not assessed,short,leap-up,7,no,14,middle,no,no,no,
Sunless 05,4,31,1,F#4,66,i,Bozeman tenor-mezzo midpoint,0.278,above,E3,13.5,inside,4,-1,none,not assessed,short,step,1,no,14,middle,yes,yes,yes,highest of phrase
Sunless 05,4,31,1.5,A#3,58,ɨ,derived from Bozeman tenor-mezzo,0.278,close,A#3,0.11,below primo,-4,-9,none,not assessed,short,leap-down,-8,no,14,middle,no,no,no,turning pitch 0 to 2 st below
Sunless 05,4,31,2,A3,57,o,Bozeman tenor-mezzo midpoint,0.278,open,C#4,-3.5,below primo,-5,-10,none,not assessed,short,step,-1,no,14,middle,no,no,no,
Sunless 05,4,31,2.5,A#3,58,ɨ,derived from Bozeman tenor-mezzo,0.278,close,A#3,0.11,below primo,-4,-9,none,not assessed,short,step,1,no,14,middle,no,no,no,turning pitch 0 to 2 st below
Sunless 05,4,31,3,D#4,63,ɑ,Bozeman tenor-mezzo midpoint,0.556,open,E4,-1.5,inside,1,-4,none,not assessed,short,leap-up,5,no,14,last,no,no,no,
Sunless 05,4,31,4.5,F4,65,ɑ,Bozeman tenor-mezzo midpoint,0.278,close,E4,0.5,inside,3,-2,none,not assessed,short,step,2,yes,15,first,no,no,no,turning pitch 0 to 2 st below
Sunless 05,4,32,1,F#3,54,ɨ,derived from Bozeman tenor-mezzo,0.278,open,A#3,-3.89,below primo,-8,-13,none,not assessed,short,leap-down,-11,no,15,middle,no,no,no,
Sunless 05,4,32,1.5,F3,53,ɪ,derived from Bozeman tenor-mezzo,0.278,open,D4,-9.04,below primo,-9,-14,none,not assessed,short,step,-1,no,15,middle,no,no,no,
Sunless 05,4,32,2,G#3,56,o,Bozeman tenor-mezzo midpoint,0.278,open,C#4,-4.5,below primo,-6,-11,none,not assessed,short,leap-up,3,no,15,middle,no,no,no,
Sunless 05,4,32,2.5,F#3,54,u,Bozeman tenor-mezzo midpoint,0.278,open,G3,-0.5,below primo,-8,-13,none,not assessed,short,step,-2,no,15,middle,no,no,no,
Sunless 05,4,32,3,D#4,63,o,Bozeman tenor-mezzo midpoint,0.556,close,C#4,2.5,inside,1,-4,none,not assessed,short,leap-up,9,no,15,middle,no,no,no,
Sunless 05,4,32,4,A#3,58,ɨ,derived from Bozeman tenor-mezzo,0.278,close,A#3,0.11,below primo,-4,-9,none,not assessed,short,leap-down,-5,no,15,middle,no,no,no,turning pitch 0 to 2 st below
Sunless 05,4,32,4.5,A#3,58,ɪ,derived from Bozeman tenor-mezzo,0.278,open,D4,-4.04,below primo,-4,-9,none,not assessed,short,repeated,0,no,15,middle,no,no,no,
Sunless 05,4,33,1,B3,59,u,Bozeman tenor-mezzo midpoint,0.278,close,G3,4.5,below primo,-3,-8,none,not assessed,short,step,1,no,15,middle,no,no,no,
Sunless 05,4,33,1.5,A#3,58,ɪ,derived from Bozeman tenor-mezzo,0.278,open,D4,-4.04,below primo,-4,-9,none,not assessed,short,step,-1,no,15,middle,no,no,no,
Sunless 05,4,33,2,A3,57,ʌ,derived from Bozeman tenor-mezzo,0.278,open,E4,-7.5,below primo,-5,-10,3,not assessed,short,step,-1,no,15,middle,no,no,no,
Sunless 05,4,33,2.5,A#3,58,ɑ,Bozeman tenor-mezzo midpoint,0.278,open,E4,-6.5,below primo,-4,-9,none,not assessed,short,step,1,no,15,middle,no,no,no,
Sunless 05,4,33,3,D#4,63,o,Bozeman tenor-mezzo midpoint,0.833,close,C#4,2.5,inside,1,-4,none,not assessed,short,leap-up,5,no,15,middle,no,no,no,
Sunless 05,4,33,4.5,F4,65,u,Bozeman tenor-mezzo midpoint,0.278,close,G3,10.5,inside,3,-2,none,not assessed,short,step,2,no,15,middle,no,no,no,
Sunless 05,4,34,1,F#4,66,ɑ,Bozeman tenor-mezzo midpoint,0.278,close,E4,1.5,inside,4,-1,none,not assessed,short,step,1,no,15,middle,yes,yes,yes,highest of phrase; turning pitch 0 to 2 st below
Sunless 05,4,34,1.5,C4,60,u,Bozeman tenor-mezzo midpoint,0.278,close,G3,5.5,below primo,-2,-7,none,not assessed,short,leap-down,-6,no,15,middle,no,no,no,
Sunless 05,4,34,2,B3,59,o,Bozeman tenor-mezzo midpoint,0.278,open,C#4,-1.5,below primo,-3,-8,none,not assessed,short,step,-1,no,15,middle,no,no,no,
Sunless 05,4,34,2.5,D#4,63,ɨ,derived from Bozeman tenor-mezzo,0.278,close,A#3,5.11,inside,1,-4,none,not assessed,short,leap-up,4,no,15,middle,no,no,no,
Sunless 05,4,34,3,F4,65,u,Bozeman tenor-mezzo midpoint,0.278,close,G3,10.5,inside,3,-2,none,not assessed,short,step,2,no,15,last,no,no,no,
Sunless 05,4,34,4,F4,65,i,Bozeman tenor-mezzo midpoint,0.556,above,E3,12.5,inside,3,-2,none,not assessed,short,repeated,0,yes,16,first,no,no,no,
Sunless 05,4,35,1,F#4,66,ɨ,derived from Bozeman tenor-mezzo,0.556,close,A#3,8.11,inside,4,-1,none,not assessed,short,step,1,no,16,middle,yes,yes,yes,highest of phrase
Sunless 05,4,35,2,C#4,61,ɨ,derived from Bozeman tenor-mezzo,0.556,close,A#3,3.11,below primo,-1,-6,none,not assessed,short,leap-down,-5,no,16,middle,no,no,no,
Sunless 05,4,35,3,D4,62,none resolved,not assessed,0.833,not assessed,not assessed,not assessed,inside,0,-5,not assessed,not assessed,short,step,1,no,16,middle,no,no,no,
Sunless 05,4,35,4.5,E4,64,ɑ,Bozeman tenor-mezzo midpoint,0.278,open,E4,-0.5,inside,2,-3,none,not assessed,short,step,2,no,16,middle,no,no,no,
Sunless 05,4,36,1,F#4,66,i,Bozeman tenor-mezzo midpoint,0.556,above,E3,13.5,inside,4,-1,none,not assessed,short,step,2,no,16,last,yes,yes,yes,highest of phrase
Sunless 05,4,36,3.5,F#4,66,ɛ,Bozeman tenor-mezzo midpoint,0.278,close,D#4,3.5,inside,4,-1,none,not assessed,short,repeated,0,yes,17,first,yes,yes,yes,highest of phrase
Sunless 05,4,36,4,E4,64,o,Bozeman tenor-mezzo midpoint,0.278,close,C#4,3.5,inside,2,-3,none,not assessed,short,step,-2,no,17,middle,no,no,no,
Sunless 05,4,36,4.5,D#4,63,o,Bozeman tenor-mezzo midpoint,0.278,close,C#4,2.5,inside,1,-4,none,not assessed,short,step,-1,no,17,middle,no,no,no,
Sunless 05,4,37,1,E4,64,ɨ,derived from Bozeman tenor-mezzo,0.833,close,A#3,6.11,inside,2,-3,none,not assessed,short,step,1,no,17,middle,no,no,no,
Sunless 05,4,37,2.5,D#4,63,i,Bozeman tenor-mezzo midpoint,0.278,close,E3,10.5,inside,1,-4,none,not assessed,short,step,-1,no,17,middle,no,no,no,
Sunless 05,4,37,3,C#4,61,u,Bozeman tenor-mezzo midpoint,0.556,close,G3,6.5,below primo,-1,-6,none,not assessed,short,step,-2,no,17,last,no,no,no,
Sunless 05,4,37,4.5,A#3,58,o,Bozeman tenor-mezzo midpoint,0.278,open,C#4,-2.5,below primo,-4,-9,none,not assessed,short,leap-down,-3,yes,18,first,no,no,no,
Sunless 05,4,38,1,B3,59,ɨ,derived from Bozeman tenor-mezzo,0.556,close,A#3,1.11,below primo,-3,-8,none,not assessed,short,step,1,no,18,middle,no,no,no,turning pitch 0 to 2 st below
Sunless 05,4,38,2,B3,59,ɪ,derived from Bozeman tenor-mezzo,0.556,open,D4,-3.04,below primo,-3,-8,none,not assessed,short,repeated,0,no,18,middle,no,no,no,
Sunless 05,4,38,3,E4,64,u,Bozeman tenor-mezzo midpoint,0.833,close,G3,9.5,inside,2,-3,none,not assessed,short,leap-up,5,no,18,middle,no,no,no,
Sunless 05,4,38,4.5,D#4,63,ʌ,derived from Bozeman tenor-mezzo,0.278,open,E4,-1.5,inside,1,-4,none,not assessed,short,step,-1,no,18,middle,no,no,no,
Sunless 05,4,39,1,G#4,68,ɛ,Bozeman tenor-mezzo midpoint,0.556,close,D#4,5.5,above secondo,6,1,none,not assessed,short,leap-up,5,no,18,last,yes,yes,yes,highest of phrase
Sunless 05,4,39,3,E4,64,ɑ,Bozeman tenor-mezzo midpoint,1.111,open,E4,-0.5,inside,2,-3,none,not assessed,short,leap-down,-4,yes,19,first,yes,no,no,highest of phrase
Sunless 05,4,40,1,G#3,56,ɨ,derived from Bozeman tenor-mezzo,0.278,open,A#3,-1.89,below primo,-6,-11,none,not assessed,short,leap-down,-8,no,19,middle,no,no,no,
Sunless 05,4,40,1.5,G3,55,ɑ,Bozeman tenor-mezzo midpoint,0.278,open,E4,-9.5,below primo,-7,-12,none,not assessed,short,step,-1,no,19,middle,no,no,no,
Sunless 05,4,40,2,B3,59,ɑ,Bozeman tenor-mezzo midpoint,0.278,open,E4,-5.5,below primo,-3,-8,none,not assessed,short,leap-up,4,no,19,middle,no,no,no,
Sunless 05,4,40,2.5,A#3,58,ɨ,derived from Bozeman tenor-mezzo,0.278,close,A#3,0.11,below primo,-4,-9,none,not assessed,short,step,-1,no,19,middle,no,no,no,turning pitch 0 to 2 st below
Sunless 05,4,40,3,D4,62,o,Bozeman tenor-mezzo midpoint,0.278,close,C#4,1.5,inside,0,-5,none,not assessed,short,leap-up,4,no,19,middle,no,no,no,turning pitch 0 to 2 st below
Sunless 05,4,40,3.5,D4,62,ʌ,derived from Bozeman tenor-mezzo,0.278,open,E4,-2.5,inside,0,-5,none,not assessed,short,repeated,0,no,19,last,no,no,no,
Sunless 05,4,40,4.5,D4,62,ɨ,derived from Bozeman tenor-mezzo,0.278,close,A#3,4.11,inside,0,-5,none,not assessed,short,repeated,0,yes,20,first,no,no,no,
Sunless 05,4,41,1,D#4,63,e,Bozeman tenor-mezzo midpoint,0.556,close,D4,1.5,inside,1,-4,none,not assessed,short,step,1,no,20,middle,no,no,no,turning pitch 0 to 2 st below
Sunless 05,4,41,2,E4,64,ʌ,derived from Bozeman tenor-mezzo,0.556,open,E4,-0.5,inside,2,-3,none,not assessed,short,step,1,no,20,middle,no,no,no,
Sunless 05,4,41,3,G#4,68,ɛ,Bozeman tenor-mezzo midpoint,0.278,close,D#4,5.5,above secondo,6,1,none,not assessed,short,leap-up,4,no,20,middle,yes,yes,yes,highest of phrase
Sunless 05,4,41,3.5,F#4,66,ʌ,derived from Bozeman tenor-mezzo,0.278,close,E4,1.5,inside,4,-1,none,not assessed,short,step,-2,no,20,middle,no,yes,yes,turning pitch 0 to 2 st below
Sunless 05,4,41,4,F#4,66,i,Bozeman tenor-mezzo midpoint,0.278,above,E3,13.5,inside,4,-1,none,not assessed,short,repeated,0,no,20,last,no,yes,no,
Sunless 05,4,42,1.5,B3,59,ɛ,Bozeman tenor-mezzo midpoint,0.278,open,D#4,-3.5,below primo,-3,-8,none,not assessed,short,leap-down,-7,yes,21,first,no,no,no,
Sunless 05,4,42,2,E4,64,ɑ,Bozeman tenor-mezzo midpoint,0.278,open,E4,-0.5,inside,2,-3,none,not assessed,short,leap-up,5,no,21,middle,yes,no,no,highest of phrase
Sunless 05,4,42,2.5,E4,64,u,Bozeman tenor-mezzo midpoint,0.278,close,G3,9.5,inside,2,-3,none,not assessed,short,repeated,0,no,21,middle,yes,no,no,highest of phrase
Sunless 05,4,42,3,G#3,56,ɨ,derived from Bozeman tenor-mezzo,0.556,open,A#3,-1.89,below primo,-6,-11,none,not assessed,short,leap-down,-8,no,21,middle,no,no,no,
Sunless 05,4,42,4,B3,59,ɨ,derived from Bozeman tenor-mezzo,0.556,close,A#3,1.11,below primo,-3,-8,none,not assessed,short,leap-up,3,no,21,middle,no,no,no,turning pitch 0 to 2 st below
Sunless 05,4,43,1,D4,62,o,Bozeman tenor-mezzo midpoint,0.556,close,C#4,1.5,inside,0,-5,none,not assessed,short,leap-up,3,no,21,middle,no,no,no,turning pitch 0 to 2 st below
Sunless 05,4,43,2,D4,62,o,Bozeman tenor-mezzo midpoint,0.278,close,C#4,1.5,inside,0,-5,none,not assessed,short,repeated,0,no,21,last,no,no,no,turning pitch 0 to 2 st below
Sunless 05,4,43,4.5,D4,62,u,Bozeman tenor-mezzo midpoint,0.278,close,G3,7.5,inside,0,-5,none,not assessed,short,repeated,0,yes,22,first,yes,no,no,highest of phrase
