song,shift,bar,beat,pitch,midi,vowel,fR1_source,seconds,fR1_band,turning_pitch,semitones_from_turning,passaggio,semitones_to_primo,semitones_to_secondo,fR1_rung,fR2_rung,held,approach,approach_semitones,after_rest,phrase_index,phrase_position,highest_of_phrase,p1a_near,p1a_fires,p1a_clauses
Sunless 01,1,2,1,A#3,58,o,Bozeman baritone midpoint,0.732,open,C4,-1.5,below primo,-1,-6,none,not assessed,short,first note,,,0,first,no,no,no,
Sunless 01,1,2,2,A#3,58,ɑ,Bozeman baritone midpoint,0.732,open,D#4,-4.5,below primo,-1,-6,none,not assessed,short,repeated,0,no,0,middle,no,no,no,
Sunless 01,1,2,3,A#3,58,ʌ,derived from Bozeman baritone,0.732,open,D#4,-4.5,below primo,-1,-6,none,not assessed,short,repeated,0,no,0,middle,no,no,no,
Sunless 01,1,2,4,B3,59,ɛ,Bozeman baritone midpoint,0.732,open,D4,-2.5,inside,0,-5,none,not assessed,short,step,1,no,0,middle,yes,no,no,highest of phrase
Sunless 01,1,2,5,F#3,54,ɑ,Bozeman baritone midpoint,0.732,open,D#4,-8.5,below primo,-5,-10,none,not assessed,short,leap-down,-5,no,0,middle,no,no,no,
Sunless 01,1,2,6,F#3,54,ɑ,Bozeman baritone midpoint,0.366,open,D#4,-8.5,below primo,-5,-10,none,not assessed,short,repeated,0,no,0,last,no,no,no,
Sunless 01,1,3,1,C4,60,i,Bozeman baritone midpoint,0.732,close,E3,7.5,inside,1,-4,none,not assessed,short,leap-up,6,yes,1,first,yes,no,no,highest of phrase
Sunless 01,1,3,2,G#3,56,ɑ,Bozeman baritone midpoint,0.732,open,D#4,-6.5,below primo,-3,-8,none,not assessed,short,leap-down,-4,no,1,middle,no,no,no,
Sunless 01,1,3,3,G#3,56,ɑ,Bozeman baritone midpoint,0.366,open,D#4,-6.5,below primo,-3,-8,none,not assessed,short,repeated,0,no,1,last,no,no,no,
Sunless 01,1,3,4,D4,62,i,Bozeman baritone midpoint,1.098,close,E3,9.5,inside,3,-2,none,not assessed,short,leap-up,6,yes,2,first,yes,no,no,highest of phrase
Sunless 01,1,3,5.5,A#3,58,ɑ,Bozeman baritone midpoint,0.366,open,D#4,-4.5,below primo,-1,-6,none,not assessed,short,leap-down,-4,no,2,middle,no,no,no,
Sunless 01,1,3,6,A#3,58,ɑ,Bozeman baritone midpoint,0.366,open,D#4,-4.5,below primo,-1,-6,none,not assessed,short,repeated,0,no,2,last,no,no,no,
Sunless 01,1,4,1,B3,59,e,Bozeman baritone midpoint,0.732,open,C4,-0.5,inside,0,-5,none,not assessed,short,step,1,yes,3,first,yes,no,no,highest of phrase
Sunless 01,1,4,2,F3,53,ɪ,derived from Bozeman baritone,0.732,open,C4,-7.04,below primo,-6,-11,3,not assessed,short,leap-down,-6,no,3,middle,no,no,no,
Sunless 01,1,4,3,D#3,51,o,Bozeman baritone midpoint,0.732,open,C4,-8.5,below primo,-8,-13,none,not assessed,short,step,-2,no,3,middle,no,no,no,
Sunless 01,1,4,4,A#3,58,ɑ,Bozeman baritone midpoint,1.098,open,D#4,-4.5,below primo,-1,-6,none,not assessed,short,leap-up,7,no,3,middle,no,no,no,
Sunless 01,1,4,5.5,F3,53,ɑ,Bozeman baritone midpoint,0.366,open,D#4,-9.5,below primo,-6,-11,none,not assessed,short,leap-down,-5,no,3,middle,no,no,no,
Sunless 01,1,4,6,F3,53,ɑ,Bozeman baritone midpoint,0.732,open,D#4,-9.5,below primo,-6,-11,none,not assessed,short,repeated,0,no,3,middle,no,no,no,
Sunless 01,1,5,1,G#3,56,e,Bozeman baritone midpoint,0.732,open,C4,-3.5,below primo,-3,-8,none,not assessed,short,leap-up,3,no,3,middle,no,no,no,
Sunless 01,1,5,2,D#3,51,ɪ,derived from Bozeman baritone,0.732,open,C4,-9.04,below primo,-8,-13,none,not assessed,short,leap-down,-5,no,3,middle,no,no,no,
Sunless 01,1,5,3,D3,50,ɑ,Bozeman baritone midpoint,0.732,open,D#4,-12.5,below primo,-9,-14,none,not assessed,short,step,-1,no,3,middle,no,no,no,
Sunless 01,1,5,4,F#3,54,ɛ,Bozeman baritone midpoint,1.098,open,D4,-7.5,below primo,-5,-10,3,not assessed,short,leap-up,4,no,3,middle,no,no,no,
Sunless 01,1,5,5.5,D#3,51,ɑ,Bozeman baritone midpoint,0.366,open,D#4,-11.5,below primo,-8,-13,4,not assessed,short,leap-down,-3,no,3,middle,no,no,no,
Sunless 01,1,5,6,D#3,51,ɑ,Bozeman baritone midpoint,0.366,open,D#4,-11.5,below primo,-8,-13,4,not assessed,short,repeated,0,no,3,last,no,no,no,
Sunless 01,1,6,1,A#3,58,u,Bozeman baritone midpoint,0.732,close,E3,5.5,below primo,-1,-6,none,not assessed,short,leap-up,7,yes,4,first,yes,no,no,highest of phrase
Sunless 01,1,6,2,G3,55,ɑ,Bozeman baritone midpoint,0.366,open,D#4,-7.5,below primo,-4,-9,3,not assessed,short,leap-down,-3,no,4,last,no,no,no,
Sunless 01,1,6,3,A#3,58,u,Bozeman baritone midpoint,0.732,close,E3,5.5,below primo,-1,-6,none,not assessed,short,leap-up,3,yes,5,first,no,no,no,
Sunless 01,1,6,4,D#4,63,o,Bozeman baritone midpoint,1.098,close,C4,3.5,inside,4,-1,none,not assessed,short,leap-up,5,no,5,middle,yes,yes,yes,highest of phrase
Sunless 01,1,6,5.5,A3,57,ɑ,Bozeman baritone midpoint,0.366,open,D#4,-5.5,below primo,-2,-7,none,not assessed,short,leap-down,-6,no,5,middle,no,no,no,
Sunless 01,1,6,6,A3,57,ɑ,Bozeman baritone midpoint,0.366,open,D#4,-5.5,below primo,-2,-7,none,not assessed,short,repeated,0,no,5,last,no,no,no,
Sunless 01,1,7,1,G#3,56,e,Bozeman baritone midpoint,0.732,open,C4,-3.5,below primo,-3,-8,none,not assessed,short,step,-1,yes,6,first,no,no,no,
Sunless 01,1,7,2,G#3,56,ɑ,Bozeman baritone midpoint,0.732,open,D#4,-6.5,below primo,-3,-8,none,not assessed,short,repeated,0,no,6,middle,no,no,no,
Sunless 01,1,7,3,G#3,56,u,Bozeman baritone midpoint,0.732,close,E3,3.5,below primo,-3,-8,none,not assessed,short,repeated,0,no,6,middle,no,no,no,
Sunless 01,1,7,4,B3,59,ɨ,derived from Bozeman baritone,1.098,close,A#3,1.11,inside,0,-5,none,not assessed,short,leap-up,3,no,6,middle,yes,no,no,highest of phrase; turning pitch 0 to 2 st below
Sunless 01,1,7,5.5,D#3,51,ɑ,Bozeman baritone midpoint,0.366,open,D#4,-11.5,below primo,-8,-13,4,not assessed,short,leap-down,-8,no,6,middle,no,no,no,
Sunless 01,1,7,6,D#3,51,ɑ,Bozeman baritone midpoint,0.366,open,D#4,-11.5,below primo,-8,-13,4,not assessed,short,repeated,0,no,6,last,no,no,no,
Sunless 01,1,8,1,F3,53,u,Bozeman baritone midpoint,0.732,close,E3,0.5,below primo,-6,-11,none,not assessed,short,step,2,yes,7,first,no,no,no,turning pitch 0 to 2 st below
Sunless 01,1,8,2,D3,50,ɪ,derived from Bozeman baritone,0.732,open,C4,-10.04,below primo,-9,-14,none,not assessed,short,leap-down,-3,no,7,middle,no,no,no,
Sunless 01,1,8,3,D#3,51,ɪ,derived from Bozeman baritone,0.732,open,C4,-9.04,below primo,-8,-13,none,not assessed,short,step,1,no,7,middle,no,no,no,
Sunless 01,1,8,4,G3,55,ɛ,Bozeman baritone midpoint,0.732,open,D4,-6.5,below primo,-4,-9,none,not assessed,short,leap-up,4,no,7,middle,yes,no,no,highest of phrase
Sunless 01,1,8,5,D#3,51,ɨ,derived from Bozeman baritone,0.366,open,A#3,-6.89,below primo,-8,-13,3,not assessed,short,leap-down,-4,no,7,last,no,no,no,
Sunless 01,1,8,6.5,D3,50,ɑ,Bozeman baritone midpoint,0.366,open,D#4,-12.5,below primo,-9,-14,none,not assessed,short,step,-1,yes,8,first,no,no,no,
Sunless 01,1,9,1,F3,53,ɛ,Bozeman baritone midpoint,0.732,open,D4,-8.5,below primo,-6,-11,none,not assessed,short,leap-up,3,no,8,middle,no,no,no,
Sunless 01,1,9,2,D3,50,ɑ,Bozeman baritone midpoint,0.732,open,D#4,-12.5,below primo,-9,-14,none,not assessed,short,leap-down,-3,no,8,middle,no,no,no,
Sunless 01,1,9,3,D#3,51,ɑ,Bozeman baritone midpoint,0.732,open,D#4,-11.5,below primo,-8,-13,4,not assessed,short,step,1,no,8,middle,no,no,no,
Sunless 01,1,9,4,A#3,58,ɛ,Bozeman baritone midpoint,1.098,open,D4,-3.5,below primo,-1,-6,none,not assessed,short,leap-up,7,no,8,middle,yes,no,no,highest of phrase
Sunless 01,1,9,5.5,G3,55,ɑ,Bozeman baritone midpoint,0.366,open,D#4,-7.5,below primo,-4,-9,3,not assessed,short,leap-down,-3,no,8,middle,no,no,no,
Sunless 01,1,9,6,G3,55,ɑ,Bozeman baritone midpoint,0.366,open,D#4,-7.5,below primo,-4,-9,3,not assessed,short,repeated,0,no,8,last,no,no,no,
Sunless 01,1,10,1,B3,59,ɨ,derived from Bozeman baritone,0.732,close,A#3,1.11,inside,0,-5,none,not assessed,short,leap-up,4,yes,9,first,no,no,no,turning pitch 0 to 2 st below
Sunless 01,1,10,2,F3,53,ɨ,derived from Bozeman baritone,0.732,open,A#3,-4.89,below primo,-6,-11,none,not assessed,short,leap-down,-6,no,9,middle,no,no,no,
Sunless 01,1,10,3,F#3,54,ɑ,Bozeman baritone midpoint,0.732,open,D#4,-8.5,below primo,-5,-10,none,not assessed,short,step,1,no,9,middle,no,no,no,
Sunless 01,1,10,4,G#3,56,o,Bozeman baritone midpoint,0.732,open,C4,-3.5,below primo,-3,-8,none,not assessed,short,step,2,no,9,middle,no,no,no,
Sunless 01,1,10,5,A#3,58,ʌ,derived from Bozeman baritone,0.732,open,D#4,-4.5,below primo,-1,-6,none,not assessed,short,step,2,no,9,middle,no,no,no,
Sunless 01,1,10,6,B3,59,ɑ,Bozeman baritone midpoint,0.732,open,D#4,-3.5,inside,0,-5,none,not assessed,short,step,1,no,9,middle,no,no,no,
Sunless 01,1,11,1,C#4,61,e,Bozeman baritone midpoint,0.732,close,C4,1.5,inside,2,-3,none,not assessed,short,step,2,no,9,middle,yes,no,no,highest of phrase; turning pitch 0 to 2 st below
Sunless 01,1,11,2,B3,59,ɪ,derived from Bozeman baritone,0.732,open,C4,-1.04,inside,0,-5,none,not assessed,short,step,-2,no,9,middle,no,no,no,
Sunless 01,1,11,3,C#4,61,ɑ,Bozeman baritone midpoint,0.732,open,D#4,-1.5,inside,2,-3,none,not assessed,short,step,2,no,9,middle,yes,no,no,highest of phrase
Sunless 01,1,11,4,A3,57,e,Bozeman baritone midpoint,1.098,open,C4,-2.5,below primo,-2,-7,none,not assessed,short,leap-down,-4,no,9,middle,no,no,no,
Sunless 01,1,11,5.5,A3,57,i,Bozeman baritone midpoint,0.366,close,E3,4.5,below primo,-2,-7,none,not assessed,short,repeated,0,no,9,middle,no,no,no,
Sunless 01,1,11,6,A3,57,ɪ,derived from Bozeman baritone,0.366,open,C4,-3.04,below primo,-2,-7,none,not assessed,short,repeated,0,no,9,last,no,no,no,
Sunless 01,1,12,1,G#3,56,o,Bozeman baritone midpoint,0.732,open,C4,-3.5,below primo,-3,-8,none,not assessed,short,step,-1,yes,10,first,no,no,no,
Sunless 01,1,12,2,F3,53,ɪ,derived from Bozeman baritone,0.732,open,C4,-7.04,below primo,-6,-11,3,not assessed,short,leap-down,-3,no,10,middle,no,no,no,
Sunless 01,1,12,3,G#3,56,ɑ,Bozeman baritone midpoint,0.732,open,D#4,-6.5,below primo,-3,-8,none,not assessed,short,leap-up,3,no,10,middle,no,no,no,
Sunless 01,1,12,4,B3,59,i,Bozeman baritone midpoint,0.732,close,E3,6.5,inside,0,-5,none,not assessed,short,leap-up,3,no,10,middle,yes,no,no,highest of phrase
Sunless 01,1,12,5,G#3,56,ɨ,derived from Bozeman baritone,0.366,open,A#3,-1.89,below primo,-3,-8,none,not assessed,short,leap-down,-3,no,10,last,no,no,no,
Sunless 01,1,12,6,G#3,56,ɑ,Bozeman baritone midpoint,0.732,open,D#4,-6.5,below primo,-3,-8,none,not assessed,short,repeated,0,yes,11,first,no,no,no,
Sunless 01,1,13,1,F3,53,ɑ,Bozeman baritone midpoint,0.732,open,D#4,-9.5,below primo,-6,-11,none,not assessed,short,leap-down,-3,no,11,middle,no,no,no,
Sunless 01,1,13,2,D#3,51,ɪ,derived from Bozeman baritone,0.732,open,C4,-9.04,below primo,-8,-13,none,not assessed,short,step,-2,no,11,middle,no,no,no,
Sunless 01,1,13,3,F3,53,ɑ,Bozeman baritone midpoint,0.732,open,D#4,-9.5,below primo,-6,-11,none,not assessed,short,step,2,no,11,middle,no,no,no,
Sunless 01,1,13,4,B3,59,o,Bozeman baritone midpoint,1.098,open,C4,-0.5,inside,0,-5,none,not assessed,short,leap-up,6,no,11,middle,yes,no,no,highest of phrase
Sunless 01,1,13,5.5,G#3,56,ʌ,derived from Bozeman baritone,0.366,open,D#4,-6.5,below primo,-3,-8,none,not assessed,short,leap-down,-3,no,11,middle,no,no,no,
Sunless 01,1,13,6,G#3,56,ɪ,derived from Bozeman baritone,0.366,open,C4,-4.04,below primo,-3,-8,none,not assessed,short,repeated,0,no,11,last,no,no,no,
Sunless 01,1,14,1,B3,59,o,Bozeman baritone midpoint,0.732,open,C4,-0.5,inside,0,-5,none,not assessed,short,leap-up,3,yes,12,first,no,no,no,
Sunless 01,1,14,2,A#3,58,ʌ,derived from Bozeman baritone,0.732,open,D#4,-4.5,below primo,-1,-6,none,not assessed,short,step,-1,no,12,middle,no,no,no,
Sunless 01,1,14,3,G#3,56,ɑ,Bozeman baritone midpoint,0.732,open,D#4,-6.5,below primo,-3,-8,none,not assessed,short,step,-2,no,12,middle,no,no,no,
Sunless 01,1,14,4,B3,59,e,Bozeman baritone midpoint,1.098,open,C4,-0.5,inside,0,-5,none,not assessed,short,leap-up,3,no,12,middle,no,no,no,
Sunless 01,1,14,5.5,A#3,58,i,Bozeman baritone midpoint,0.366,close,E3,5.5,below primo,-1,-6,none,not assessed,short,step,-1,no,12,middle,no,no,no,
Sunless 01,1,14,6,A#3,58,ɪ,derived from Bozeman baritone,0.732,open,C4,-2.04,below primo,-1,-6,none,not assessed,short,repeated,0,no,12,middle,no,no,no,
Sunless 01,1,15,1,B3,59,o,Bozeman baritone midpoint,0.732,open,C4,-0.5,inside,0,-5,none,not assessed,short,step,1,no,12,middle,no,no,no,
Sunless 01,1,15,2,A#3,58,ʌ,derived from Bozeman baritone,0.732,open,D#4,-4.5,below primo,-1,-6,none,not assessed,short,step,-1,no,12,middle,no,no,no,
Sunless 01,1,15,3,G#3,56,ɪ,derived from Bozeman baritone,0.732,open,C4,-4.04,below primo,-3,-8,none,not assessed,short,step,-2,no,12,middle,no,no,no,
Sunless 01,1,15,4,D4,62,e,Bozeman baritone midpoint,1.098,close,C4,2.5,inside,3,-2,none,not assessed,short,leap-up,6,no,12,middle,yes,no,no,highest of phrase
Sunless 01,1,15,5.5,A#3,58,i,Bozeman baritone midpoint,0.366,close,E3,5.5,below primo,-1,-6,none,not assessed,short,leap-down,-4,no,12,middle,no,no,no,
Sunless 01,1,15,6,A#3,58,ɪ,derived from Bozeman baritone,0.366,open,C4,-2.04,below primo,-1,-6,none,not assessed,short,repeated,0,no,12,last,no,no,no,
Sunless 01,1,16,1,A#3,58,o,Bozeman baritone midpoint,1.098,open,C4,-1.5,below primo,-1,-6,none,not assessed,short,repeated,0,yes,13,first,yes,no,no,highest of phrase
Sunless 01,1,16,2.5,F#3,54,ɑ,Bozeman baritone midpoint,0.366,open,D#4,-8.5,below primo,-5,-10,none,not assessed,short,leap-down,-4,no,13,middle,no,no,no,
Sunless 01,1,16,3,F#3,54,ɑ,Bozeman baritone midpoint,0.366,open,D#4,-8.5,below primo,-5,-10,none,not assessed,short,repeated,0,no,13,last,no,no,no,
Sunless 01,1,16,4,G#3,56,o,Bozeman baritone midpoint,0.732,open,C4,-3.5,below primo,-3,-8,none,not assessed,short,step,2,yes,14,first,yes,no,no,highest of phrase
Sunless 01,1,16,5,D#3,51,ɑ,Bozeman baritone midpoint,0.732,open,D#4,-11.5,below primo,-8,-13,4,not assessed,short,leap-down,-5,no,14,middle,no,no,no,
Sunless 01,1,16,6,D#3,51,ɑ,Bozeman baritone midpoint,0.366,open,D#4,-11.5,below primo,-8,-13,4,not assessed,short,repeated,0,no,14,last,no,no,no,
Sunless 01,1,17,1,F3,53,o,Bozeman baritone midpoint,1.463,open,C4,-6.5,below primo,-6,-11,none,not assessed,short,step,2,yes,15,only,yes,no,no,highest of phrase
Sunless 01,1,17,4,F3,53,ʌ,derived from Bozeman baritone,1.098,open,D#4,-9.5,below primo,-6,-11,none,not assessed,short,repeated,0,yes,16,first,no,no,no,
Sunless 01,1,17,5.5,F3,53,i,Bozeman baritone midpoint,1.098,close,E3,0.5,below primo,-6,-11,none,not assessed,short,repeated,0,no,16,middle,no,no,no,turning pitch 0 to 2 st below
Sunless 01,1,18,1,G3,55,o,Bozeman baritone midpoint,1.098,open,C4,-4.5,below primo,-4,-9,none,not assessed,short,step,2,no,16,middle,yes,no,no,highest of phrase
Sunless 01,1,18,2.5,D#3,51,ɑ,Bozeman baritone midpoint,0.366,open,D#4,-11.5,below primo,-8,-13,4,not assessed,short,leap-down,-4,no,16,middle,no,no,no,
Sunless 01,1,18,3,D#3,51,ɑ,Bozeman baritone midpoint,0.732,open,D#4,-11.5,below primo,-8,-13,4,not assessed,short,repeated,0,no,16,last,no,no,no,
Sunless 02,2,1,2.5,C4,60,i,Bozeman baritone midpoint,0.25,close,E3,7.5,inside,1,-4,none,not assessed,short,first note,,,0,first,yes,no,no,highest of phrase
Sunless 02,2,2,1,B3,59,ɑ,Bozeman baritone midpoint,0.25,open,D#4,-3.5,inside,0,-5,none,not assessed,short,step,-1,no,0,last,no,no,no,
Sunless 02,2,2,2,G#3,56,ɨ,derived from Bozeman baritone,0.375,open,A#3,-1.89,below primo,-3,-8,none,not assessed,short,leap-down,-3,yes,1,first,yes,no,no,highest of phrase
Sunless 02,2,2,2.75,E3,52,ɑ,Bozeman baritone midpoint,0.125,open,D#4,-10.5,below primo,-7,-12,none,not assessed,short,leap-down,-4,no,1,middle,no,no,no,
Sunless 02,2,2,3,D#3,51,ɛ,Bozeman baritone midpoint,0.5,open,D4,-10.5,below primo,-8,-13,none,not assessed,short,step,-1,no,1,middle,no,no,no,
Sunless 02,2,2,4,E3,52,ɪ,derived from Bozeman baritone,0.25,open,C4,-8.04,below primo,-7,-12,none,not assessed,short,step,1,no,1,middle,no,no,no,
Sunless 02,2,2,4.5,E3,52,u,Bozeman baritone midpoint,0.25,open,E3,-0.5,below primo,-7,-12,none,not assessed,short,repeated,0,no,1,middle,no,no,no,
Sunless 02,2,3,1,G#3,56,ɑ,Bozeman baritone midpoint,0.5,open,D#4,-6.5,below primo,-3,-8,none,not assessed,short,leap-up,4,no,1,middle,yes,no,no,highest of phrase
Sunless 02,2,3,2,E3,52,ɑ,Bozeman baritone midpoint,0.25,open,D#4,-10.5,below primo,-7,-12,none,not assessed,short,leap-down,-4,no,1,last,no,no,no,
Sunless 02,2,3,2.75,E3,52,o,Bozeman baritone midpoint,0.125,open,C4,-7.5,below primo,-7,-12,3,not assessed,short,repeated,0,yes,2,first,no,no,no,
Sunless 02,2,3,3,G3,55,ɑ,Bozeman baritone midpoint,0.167,open,D#4,-7.5,below primo,-4,-9,3,not assessed,short,leap-up,3,no,2,middle,yes,no,no,highest of phrase
Sunless 02,2,3,3.333,E3,52,ɪ,derived from Bozeman baritone,0.167,open,C4,-8.04,below primo,-7,-12,none,not assessed,short,leap-down,-3,no,2,middle,no,no,no,
Sunless 02,2,3,3.667,G3,55,ɑ,Bozeman baritone midpoint,0.167,open,D#4,-7.5,below primo,-4,-9,3,not assessed,short,leap-up,3,no,2,middle,yes,no,no,highest of phrase
Sunless 02,2,3,4,F#3,54,ɑ,Bozeman baritone midpoint,0.167,open,D#4,-8.5,below primo,-5,-10,none,not assessed,short,step,-1,no,2,middle,no,no,no,
Sunless 02,2,3,4.333,F#3,54,i,Bozeman baritone midpoint,0.167,close,E3,1.5,below primo,-5,-10,none,not assessed,short,repeated,0,no,2,middle,no,no,no,turning pitch 0 to 2 st below
Sunless 02,2,3,4.667,G3,55,ɪ,derived from Bozeman baritone,0.167,open,C4,-5.04,below primo,-4,-9,none,not assessed,short,step,1,no,2,middle,yes,no,no,highest of phrase
Sunless 02,2,4,1,E3,52,o,Bozeman baritone midpoint,0.25,open,C4,-7.5,below primo,-7,-12,3,not assessed,short,leap-down,-3,no,2,last,no,no,no,
Sunless 02,2,4,2,E3,52,o,Bozeman baritone midpoint,0.5,open,C4,-7.5,below primo,-7,-12,3,not assessed,short,repeated,0,yes,3,first,no,no,no,
Sunless 02,2,4,3,D#3,51,u,Bozeman baritone midpoint,0.5,open,E3,-1.5,below primo,-8,-13,none,not assessed,short,step,-1,no,3,middle,no,no,no,
Sunless 02,2,4,4,D#3,51,ʌ,derived from Bozeman baritone,0.375,open,D#4,-11.5,below primo,-8,-13,4,not assessed,short,repeated,0,no,3,middle,no,no,no,
Sunless 02,2,4,4.75,D#3,51,i,Bozeman baritone midpoint,0.125,open,E3,-1.5,below primo,-8,-13,none,not assessed,short,repeated,0,no,3,middle,no,no,no,
Sunless 02,2,5,1,A3,57,ɑ,Bozeman baritone midpoint,0.5,open,D#4,-5.5,below primo,-2,-7,none,not assessed,short,leap-up,6,no,3,middle,yes,no,no,highest of phrase
Sunless 02,2,5,2,D3,50,ʌ,derived from Bozeman baritone,0.375,open,D#4,-12.5,below primo,-9,-14,none,not assessed,short,leap-down,-7,no,3,middle,no,no,no,
Sunless 02,2,5,2.75,D3,50,ɛ,Bozeman baritone midpoint,0.125,open,D4,-11.5,below primo,-9,-14,4,not assessed,short,repeated,0,no,3,middle,no,no,no,
Sunless 02,2,5,3,C#3,49,ɑ,Bozeman baritone midpoint,0.5,open,D#4,-13.5,below primo,-10,-15,none,not assessed,short,step,-1,no,3,middle,no,no,no,
Sunless 02,2,5,4,B2,47,ʌ,derived from Bozeman baritone,0.25,open,D#4,-15.5,below primo,-12,-17,5,not assessed,short,step,-2,no,3,last,no,no,no,
Sunless 02,2,5,4.75,B2,47,ɑ,Bozeman baritone midpoint,0.125,open,D#4,-15.5,below primo,-12,-17,5,not assessed,short,repeated,0,yes,4,first,no,no,no,
Sunless 02,2,6,1,E3,52,ɑ,Bozeman baritone midpoint,0.167,open,D#4,-10.5,below primo,-7,-12,none,not assessed,short,leap-up,5,no,4,middle,no,no,no,
Sunless 02,2,6,1.333,F#3,54,u,Bozeman baritone midpoint,0.167,close,E3,1.5,below primo,-5,-10,none,not assessed,short,step,2,no,4,middle,no,no,no,turning pitch 0 to 2 st below
Sunless 02,2,6,1.667,E3,52,ɑ,Bozeman baritone midpoint,0.167,open,D#4,-10.5,below primo,-7,-12,none,not assessed,short,step,-2,no,4,middle,no,no,no,
Sunless 02,2,6,2,C4,60,i,Bozeman baritone midpoint,0.167,close,E3,7.5,inside,1,-4,none,not assessed,short,leap-up,8,no,4,middle,yes,no,no,highest of phrase
Sunless 02,2,6,2.333,E3,52,ɑ,Bozeman baritone midpoint,0.167,open,D#4,-10.5,below primo,-7,-12,none,not assessed,short,leap-down,-8,no,4,middle,no,no,no,
Sunless 02,2,6,2.667,F#3,54,ɪ,derived from Bozeman baritone,0.167,open,C4,-6.04,below primo,-5,-10,none,not assessed,short,step,2,no,4,middle,no,no,no,
Sunless 02,2,6,3,G3,55,o,Bozeman baritone midpoint,0.5,open,C4,-4.5,below primo,-4,-9,none,not assessed,short,step,1,no,4,last,no,no,no,
Sunless 02,2,6,4.5,G3,55,o,Bozeman baritone midpoint,0.25,open,C4,-4.5,below primo,-4,-9,none,not assessed,short,repeated,0,yes,5,first,no,no,no,
Sunless 02,2,7,1,A3,57,ɨ,derived from Bozeman baritone,0.167,open,A#3,-0.89,below primo,-2,-7,none,not assessed,short,step,2,no,5,middle,no,no,no,
Sunless 02,2,7,1.333,E3,52,ʌ,derived from Bozeman baritone,0.167,open,D#4,-10.5,below primo,-7,-12,none,not assessed,short,leap-down,-5,no,5,middle,no,no,no,
Sunless 02,2,7,1.667,F#3,54,ɑ,Bozeman baritone midpoint,0.167,open,D#4,-8.5,below primo,-5,-10,none,not assessed,short,step,2,no,5,middle,no,no,no,
Sunless 02,2,7,2,A3,57,o,Bozeman baritone midpoint,0.167,open,C4,-2.5,below primo,-2,-7,none,not assessed,short,leap-up,3,no,5,middle,no,no,no,
Sunless 02,2,7,2.333,F#3,54,i,Bozeman baritone midpoint,0.167,close,E3,1.5,below primo,-5,-10,none,not assessed,short,leap-down,-3,no,5,middle,no,no,no,turning pitch 0 to 2 st below
Sunless 02,2,7,2.667,A3,57,ɑ,Bozeman baritone midpoint,0.167,open,D#4,-5.5,below primo,-2,-7,none,not assessed,short,leap-up,3,no,5,middle,no,no,no,
Sunless 02,2,7,3,B3,59,e,Bozeman baritone midpoint,0.25,open,C4,-0.5,inside,0,-5,none,not assessed,short,step,2,no,5,middle,yes,no,no,highest of phrase
Sunless 02,2,7,3.5,F#3,54,ɪ,derived from Bozeman baritone,0.25,open,C4,-6.04,below primo,-5,-10,none,not assessed,short,leap-down,-5,no,5,last,no,no,no,
Sunless 02,2,7,4.75,B3,59,o,Bozeman baritone midpoint,0.125,open,C4,-0.5,inside,0,-5,none,not assessed,short,leap-up,5,yes,6,first,no,no,no,
Sunless 02,2,8,1,C4,60,e,Bozeman baritone midpoint,0.5,close,C4,0.5,inside,1,-4,none,not assessed,short,step,1,no,6,middle,yes,no,no,highest of phrase; turning pitch 0 to 2 st below
Sunless 02,2,8,2,G3,55,ɛ,Bozeman baritone midpoint,0.25,open,D4,-6.5,below primo,-4,-9,none,not assessed,short,leap-down,-5,no,6,last,no,no,no,
Sunless 02,2,8,2.75,G3,55,ɑ,Bozeman baritone midpoint,0.125,open,D#4,-7.5,below primo,-4,-9,3,not assessed,short,repeated,0,yes,7,first,no,no,no,
Sunless 02,2,8,3,A3,57,o,Bozeman baritone midpoint,0.167,open,C4,-2.5,below primo,-2,-7,none,not assessed,short,step,2,no,7,middle,no,no,no,
Sunless 02,2,8,3.333,E3,52,i,Bozeman baritone midpoint,0.167,open,E3,-0.5,below primo,-7,-12,none,not assessed,short,leap-down,-5,no,7,middle,no,no,no,
Sunless 02,2,8,3.667,F#3,54,i,Bozeman baritone midpoint,0.167,close,E3,1.5,below primo,-5,-10,none,not assessed,short,step,2,no,7,middle,no,no,no,turning pitch 0 to 2 st below
Sunless 02,2,8,4,C4,60,o,Bozeman baritone midpoint,0.5,close,C4,0.5,inside,1,-4,none,not assessed,short,leap-up,6,no,7,middle,no,no,no,turning pitch 0 to 2 st below
Sunless 02,2,9,1,F4,65,e,Bozeman baritone midpoint,0.5,close,C4,5.5,above secondo,6,1,none,not assessed,short,leap-up,5,no,7,middle,yes,yes,yes,highest of phrase
Sunless 02,2,9,2,E4,64,o,Bozeman baritone midpoint,0.167,close,C4,4.5,inside,5,0,none,not assessed,short,step,-1,no,7,middle,no,yes,no,
Sunless 02,2,9,2.333,D#4,63,ʌ,derived from Bozeman baritone,0.167,close,D#4,0.5,inside,4,-1,none,not assessed,short,step,-1,no,7,middle,no,yes,yes,turning pitch 0 to 2 st below
Sunless 02,2,9,2.667,E4,64,u,Bozeman baritone midpoint,0.167,crossing,E3,11.5,inside,5,0,none,not assessed,short,step,1,no,7,middle,no,yes,yes,crossing
Sunless 02,2,9,3,D4,62,i,Bozeman baritone midpoint,0.333,close,E3,9.5,inside,3,-2,none,not assessed,short,step,-2,no,7,middle,no,no,no,
