song,shift,bar,beat,pitch,midi,vowel,fR1_source,seconds,fR1_band,turning_pitch,semitones_from_turning,passaggio,semitones_to_primo,semitones_to_secondo,fR1_rung,fR2_rung,held,approach,approach_semitones,after_rest,phrase_index,phrase_position,highest_of_phrase,p1a_near,p1a_fires,p1a_clauses
Sunless 01,-2,2,1,G3,55,o,Bozeman bass midpoint,0.732,open,A3,-2,below primo,-2,-7,none,not assessed,short,first note,,,0,first,no,no,no,
Sunless 01,-2,2,2,G3,55,ɑ,Bozeman bass midpoint,0.732,open,D#4,-7.5,below primo,-2,-7,3,not assessed,short,repeated,0,no,0,middle,no,no,no,
Sunless 01,-2,2,3,G3,55,ʌ,derived from Bozeman bass,0.732,open,D#4,-7.5,below primo,-2,-7,3,not assessed,short,repeated,0,no,0,middle,no,no,no,
Sunless 01,-2,2,4,G#3,56,ɛ,Bozeman bass midpoint,0.732,open,C4,-4.5,below primo,-1,-6,none,not assessed,short,step,1,no,0,middle,yes,no,no,highest of phrase
Sunless 01,-2,2,5,D#3,51,ɑ,Bozeman bass midpoint,0.732,open,D#4,-11.5,below primo,-6,-11,4,not assessed,short,leap-down,-5,no,0,middle,no,no,no,
Sunless 01,-2,2,6,D#3,51,ɑ,Bozeman bass midpoint,0.366,open,D#4,-11.5,below primo,-6,-11,4,not assessed,short,repeated,0,no,0,last,no,no,no,
Sunless 01,-2,3,1,A3,57,i,Bozeman bass midpoint,0.732,close,D#3,6,inside,0,-5,none,not assessed,short,leap-up,6,yes,1,first,yes,no,no,highest of phrase
Sunless 01,-2,3,2,F3,53,ɑ,Bozeman bass midpoint,0.732,open,D#4,-9.5,below primo,-4,-9,none,not assessed,short,leap-down,-4,no,1,middle,no,no,no,
Sunless 01,-2,3,3,F3,53,ɑ,Bozeman bass midpoint,0.366,open,D#4,-9.5,below primo,-4,-9,none,not assessed,short,repeated,0,no,1,last,no,no,no,
Sunless 01,-2,3,4,B3,59,i,Bozeman bass midpoint,1.098,close,D#3,8,inside,2,-3,none,not assessed,short,leap-up,6,yes,2,first,yes,no,no,highest of phrase
Sunless 01,-2,3,5.5,G3,55,ɑ,Bozeman bass midpoint,0.366,open,D#4,-7.5,below primo,-2,-7,3,not assessed,short,leap-down,-4,no,2,middle,no,no,no,
Sunless 01,-2,3,6,G3,55,ɑ,Bozeman bass midpoint,0.366,open,D#4,-7.5,below primo,-2,-7,3,not assessed,short,repeated,0,no,2,last,no,no,no,
Sunless 01,-2,4,1,G#3,56,e,Bozeman bass midpoint,0.732,open,A3,-1,below primo,-1,-6,none,not assessed,short,step,1,yes,3,first,yes,no,no,highest of phrase
Sunless 01,-2,4,2,D3,50,ɪ,derived from Bozeman bass,0.732,open,A#3,-7.54,below primo,-7,-12,none,not assessed,short,leap-down,-6,no,3,middle,no,no,no,
Sunless 01,-2,4,3,C3,48,o,Bozeman bass midpoint,0.732,open,A3,-9,below primo,-9,-14,none,not assessed,short,step,-2,no,3,middle,no,no,no,
Sunless 01,-2,4,4,G3,55,ɑ,Bozeman bass midpoint,1.098,open,D#4,-7.5,below primo,-2,-7,3,not assessed,short,leap-up,7,no,3,middle,no,no,no,
Sunless 01,-2,4,5.5,D3,50,ɑ,Bozeman bass midpoint,0.366,open,D#4,-12.5,below primo,-7,-12,none,not assessed,short,leap-down,-5,no,3,middle,no,no,no,
Sunless 01,-2,4,6,D3,50,ɑ,Bozeman bass midpoint,0.732,open,D#4,-12.5,below primo,-7,-12,none,not assessed,short,repeated,0,no,3,middle,no,no,no,
Sunless 01,-2,5,1,F3,53,e,Bozeman bass midpoint,0.732,open,A3,-4,below primo,-4,-9,none,not assessed,short,leap-up,3,no,3,middle,no,no,no,
Sunless 01,-2,5,2,C3,48,ɪ,derived from Bozeman bass,0.732,open,A#3,-9.54,below primo,-9,-14,none,not assessed,short,leap-down,-5,no,3,middle,no,no,no,
Sunless 01,-2,5,3,B2,47,ɑ,Bozeman bass midpoint,0.732,open,D#4,-15.5,below primo,-10,-15,5,not assessed,short,step,-1,no,3,middle,no,no,no,
Sunless 01,-2,5,4,D#3,51,ɛ,Bozeman bass midpoint,1.098,open,C4,-9.5,below primo,-6,-11,none,not assessed,short,leap-up,4,no,3,middle,no,no,no,
Sunless 01,-2,5,5.5,C3,48,ɑ,Bozeman bass midpoint,0.366,open,D#4,-14.5,below primo,-9,-14,none,not assessed,short,leap-down,-3,no,3,middle,no,no,no,
Sunless 01,-2,5,6,C3,48,ɑ,Bozeman bass midpoint,0.366,open,D#4,-14.5,below primo,-9,-14,none,not assessed,short,repeated,0,no,3,last,no,no,no,
Sunless 01,-2,6,1,G3,55,u,Bozeman bass midpoint,0.732,close,D#3,3.5,below primo,-2,-7,none,not assessed,short,leap-up,7,yes,4,first,yes,no,no,highest of phrase
Sunless 01,-2,6,2,E3,52,ɑ,Bozeman bass midpoint,0.366,open,D#4,-10.5,below primo,-5,-10,none,not assessed,short,leap-down,-3,no,4,last,no,no,no,
Sunless 01,-2,6,3,G3,55,u,Bozeman bass midpoint,0.732,close,D#3,3.5,below primo,-2,-7,none,not assessed,short,leap-up,3,yes,5,first,no,no,no,
Sunless 01,-2,6,4,C4,60,o,Bozeman bass midpoint,1.098,close,A3,3,inside,3,-2,none,not assessed,short,leap-up,5,no,5,middle,yes,no,no,highest of phrase
Sunless 01,-2,6,5.5,F#3,54,ɑ,Bozeman bass midpoint,0.366,open,D#4,-8.5,below primo,-3,-8,none,not assessed,short,leap-down,-6,no,5,middle,no,no,no,
Sunless 01,-2,6,6,F#3,54,ɑ,Bozeman bass midpoint,0.366,open,D#4,-8.5,below primo,-3,-8,none,not assessed,short,repeated,0,no,5,last,no,no,no,
Sunless 01,-2,7,1,F3,53,e,Bozeman bass midpoint,0.732,open,A3,-4,below primo,-4,-9,none,not assessed,short,step,-1,yes,6,first,no,no,no,
Sunless 01,-2,7,2,F3,53,ɑ,Bozeman bass midpoint,0.732,open,D#4,-9.5,below primo,-4,-9,none,not assessed,short,repeated,0,no,6,middle,no,no,no,
Sunless 01,-2,7,3,F3,53,u,Bozeman bass midpoint,0.732,close,D#3,1.5,below primo,-4,-9,none,not assessed,short,repeated,0,no,6,middle,no,no,no,turning pitch 0 to 2 st below
Sunless 01,-2,7,4,G#3,56,ɨ,derived from Bozeman bass,1.098,open,G#3,-0.39,below primo,-1,-6,none,not assessed,short,leap-up,3,no,6,middle,yes,no,no,highest of phrase
Sunless 01,-2,7,5.5,C3,48,ɑ,Bozeman bass midpoint,0.366,open,D#4,-14.5,below primo,-9,-14,none,not assessed,short,leap-down,-8,no,6,middle,no,no,no,
Sunless 01,-2,7,6,C3,48,ɑ,Bozeman bass midpoint,0.366,open,D#4,-14.5,below primo,-9,-14,none,not assessed,short,repeated,0,no,6,last,no,no,no,
Sunless 01,-2,8,1,D3,50,u,Bozeman bass midpoint,0.732,open,D#3,-1.5,below primo,-7,-12,none,not assessed,short,step,2,yes,7,first,no,no,no,
Sunless 01,-2,8,2,B2,47,ɪ,derived from Bozeman bass,0.732,open,A#3,-10.54,below primo,-10,-15,none,not assessed,short,leap-down,-3,no,7,middle,no,no,no,
Sunless 01,-2,8,3,C3,48,ɪ,derived from Bozeman bass,0.732,open,A#3,-9.54,below primo,-9,-14,none,not assessed,short,step,1,no,7,middle,no,no,no,
Sunless 01,-2,8,4,E3,52,ɛ,Bozeman bass midpoint,0.732,open,C4,-8.5,below primo,-5,-10,none,not assessed,short,leap-up,4,no,7,middle,yes,no,no,highest of phrase
Sunless 01,-2,8,5,C3,48,ɨ,derived from Bozeman bass,0.366,open,G#3,-8.39,below primo,-9,-14,none,not assessed,short,leap-down,-4,no,7,last,no,no,no,
Sunless 01,-2,8,6.5,B2,47,ɑ,Bozeman bass midpoint,0.366,open,D#4,-15.5,below primo,-10,-15,5,not assessed,short,step,-1,yes,8,first,no,no,no,
Sunless 01,-2,9,1,D3,50,ɛ,Bozeman bass midpoint,0.732,open,C4,-10.5,below primo,-7,-12,none,not assessed,short,leap-up,3,no,8,middle,no,no,no,
Sunless 01,-2,9,2,B2,47,ɑ,Bozeman bass midpoint,0.732,open,D#4,-15.5,below primo,-10,-15,5,not assessed,short,leap-down,-3,no,8,middle,no,no,no,
Sunless 01,-2,9,3,C3,48,ɑ,Bozeman bass midpoint,0.732,open,D#4,-14.5,below primo,-9,-14,none,not assessed,short,step,1,no,8,middle,no,no,no,
Sunless 01,-2,9,4,G3,55,ɛ,Bozeman bass midpoint,1.098,open,C4,-5.5,below primo,-2,-7,none,not assessed,short,leap-up,7,no,8,middle,yes,no,no,highest of phrase
Sunless 01,-2,9,5.5,E3,52,ɑ,Bozeman bass midpoint,0.366,open,D#4,-10.5,below primo,-5,-10,none,not assessed,short,leap-down,-3,no,8,middle,no,no,no,
Sunless 01,-2,9,6,E3,52,ɑ,Bozeman bass midpoint,0.366,open,D#4,-10.5,below primo,-5,-10,none,not assessed,short,repeated,0,no,8,last,no,no,no,
Sunless 01,-2,10,1,G#3,56,ɨ,derived from Bozeman bass,0.732,open,G#3,-0.39,below primo,-1,-6,none,not assessed,short,leap-up,4,yes,9,first,no,no,no,
Sunless 01,-2,10,2,D3,50,ɨ,derived from Bozeman bass,0.732,open,G#3,-6.39,below primo,-7,-12,none,not assessed,short,leap-down,-6,no,9,middle,no,no,no,
Sunless 01,-2,10,3,D#3,51,ɑ,Bozeman bass midpoint,0.732,open,D#4,-11.5,below primo,-6,-11,4,not assessed,short,step,1,no,9,middle,no,no,no,
Sunless 01,-2,10,4,F3,53,o,Bozeman bass midpoint,0.732,open,A3,-4,below primo,-4,-9,none,not assessed,short,step,2,no,9,middle,no,no,no,
Sunless 01,-2,10,5,G3,55,ʌ,derived from Bozeman bass,0.732,open,D#4,-7.5,below primo,-2,-7,3,not assessed,short,step,2,no,9,middle,no,no,no,
Sunless 01,-2,10,6,G#3,56,ɑ,Bozeman bass midpoint,0.732,open,D#4,-6.5,below primo,-1,-6,none,not assessed,short,step,1,no,9,middle,no,no,no,
Sunless 01,-2,11,1,A#3,58,e,Bozeman bass midpoint,0.732,close,A3,1,inside,1,-4,none,not assessed,short,step,2,no,9,middle,yes,no,no,highest of phrase; turning pitch 0 to 2 st below
Sunless 01,-2,11,2,G#3,56,ɪ,derived from Bozeman bass,0.732,open,A#3,-1.54,below primo,-1,-6,none,not assessed,short,step,-2,no,9,middle,no,no,no,
Sunless 01,-2,11,3,A#3,58,ɑ,Bozeman bass midpoint,0.732,open,D#4,-4.5,inside,1,-4,none,not assessed,short,step,2,no,9,middle,yes,no,no,highest of phrase
Sunless 01,-2,11,4,F#3,54,e,Bozeman bass midpoint,1.098,open,A3,-3,below primo,-3,-8,none,not assessed,short,leap-down,-4,no,9,middle,no,no,no,
Sunless 01,-2,11,5.5,F#3,54,i,Bozeman bass midpoint,0.366,close,D#3,3,below primo,-3,-8,none,not assessed,short,repeated,0,no,9,middle,no,no,no,
Sunless 01,-2,11,6,F#3,54,ɪ,derived from Bozeman bass,0.366,open,A#3,-3.54,below primo,-3,-8,none,not assessed,short,repeated,0,no,9,last,no,no,no,
Sunless 01,-2,12,1,F3,53,o,Bozeman bass midpoint,0.732,open,A3,-4,below primo,-4,-9,none,not assessed,short,step,-1,yes,10,first,no,no,no,
Sunless 01,-2,12,2,D3,50,ɪ,derived from Bozeman bass,0.732,open,A#3,-7.54,below primo,-7,-12,none,not assessed,short,leap-down,-3,no,10,middle,no,no,no,
Sunless 01,-2,12,3,F3,53,ɑ,Bozeman bass midpoint,0.732,open,D#4,-9.5,below primo,-4,-9,none,not assessed,short,leap-up,3,no,10,middle,no,no,no,
Sunless 01,-2,12,4,G#3,56,i,Bozeman bass midpoint,0.732,close,D#3,5,below primo,-1,-6,none,not assessed,short,leap-up,3,no,10,middle,yes,no,no,highest of phrase
Sunless 01,-2,12,5,F3,53,ɨ,derived from Bozeman bass,0.366,open,G#3,-3.39,below primo,-4,-9,none,not assessed,short,leap-down,-3,no,10,last,no,no,no,
Sunless 01,-2,12,6,F3,53,ɑ,Bozeman bass midpoint,0.732,open,D#4,-9.5,below primo,-4,-9,none,not assessed,short,repeated,0,yes,11,first,no,no,no,
Sunless 01,-2,13,1,D3,50,ɑ,Bozeman bass midpoint,0.732,open,D#4,-12.5,below primo,-7,-12,none,not assessed,short,leap-down,-3,no,11,middle,no,no,no,
Sunless 01,-2,13,2,C3,48,ɪ,derived from Bozeman bass,0.732,open,A#3,-9.54,below primo,-9,-14,none,not assessed,short,step,-2,no,11,middle,no,no,no,
Sunless 01,-2,13,3,D3,50,ɑ,Bozeman bass midpoint,0.732,open,D#4,-12.5,below primo,-7,-12,none,not assessed,short,step,2,no,11,middle,no,no,no,
Sunless 01,-2,13,4,G#3,56,o,Bozeman bass midpoint,1.098,open,A3,-1,below primo,-1,-6,none,not assessed,short,leap-up,6,no,11,middle,yes,no,no,highest of phrase
Sunless 01,-2,13,5.5,F3,53,ʌ,derived from Bozeman bass,0.366,open,D#4,-9.5,below primo,-4,-9,none,not assessed,short,leap-down,-3,no,11,middle,no,no,no,
Sunless 01,-2,13,6,F3,53,ɪ,derived from Bozeman bass,0.366,open,A#3,-4.54,below primo,-4,-9,none,not assessed,short,repeated,0,no,11,last,no,no,no,
Sunless 01,-2,14,1,G#3,56,o,Bozeman bass midpoint,0.732,open,A3,-1,below primo,-1,-6,none,not assessed,short,leap-up,3,yes,12,first,no,no,no,
Sunless 01,-2,14,2,G3,55,ʌ,derived from Bozeman bass,0.732,open,D#4,-7.5,below primo,-2,-7,3,not assessed,short,step,-1,no,12,middle,no,no,no,
Sunless 01,-2,14,3,F3,53,ɑ,Bozeman bass midpoint,0.732,open,D#4,-9.5,below primo,-4,-9,none,not assessed,short,step,-2,no,12,middle,no,no,no,
Sunless 01,-2,14,4,G#3,56,e,Bozeman bass midpoint,1.098,open,A3,-1,below primo,-1,-6,none,not assessed,short,leap-up,3,no,12,middle,no,no,no,
Sunless 01,-2,14,5.5,G3,55,i,Bozeman bass midpoint,0.366,close,D#3,4,below primo,-2,-7,none,not assessed,short,step,-1,no,12,middle,no,no,no,
Sunless 01,-2,14,6,G3,55,ɪ,derived from Bozeman bass,0.732,open,A#3,-2.54,below primo,-2,-7,none,not assessed,short,repeated,0,no,12,middle,no,no,no,
Sunless 01,-2,15,1,G#3,56,o,Bozeman bass midpoint,0.732,open,A3,-1,below primo,-1,-6,none,not assessed,short,step,1,no,12,middle,no,no,no,
Sunless 01,-2,15,2,G3,55,ʌ,derived from Bozeman bass,0.732,open,D#4,-7.5,below primo,-2,-7,3,not assessed,short,step,-1,no,12,middle,no,no,no,
Sunless 01,-2,15,3,F3,53,ɪ,derived from Bozeman bass,0.732,open,A#3,-4.54,below primo,-4,-9,none,not assessed,short,step,-2,no,12,middle,no,no,no,
Sunless 01,-2,15,4,B3,59,e,Bozeman bass midpoint,1.098,close,A3,2,inside,2,-3,none,not assessed,short,leap-up,6,no,12,middle,yes,no,no,highest of phrase; turning pitch 0 to 2 st below
Sunless 01,-2,15,5.5,G3,55,i,Bozeman bass midpoint,0.366,close,D#3,4,below primo,-2,-7,none,not assessed,short,leap-down,-4,no,12,middle,no,no,no,
Sunless 01,-2,15,6,G3,55,ɪ,derived from Bozeman bass,0.366,open,A#3,-2.54,below primo,-2,-7,none,not assessed,short,repeated,0,no,12,last,no,no,no,
Sunless 01,-2,16,1,G3,55,o,Bozeman bass midpoint,1.098,open,A3,-2,below primo,-2,-7,none,not assessed,short,repeated,0,yes,13,first,yes,no,no,highest of phrase
Sunless 01,-2,16,2.5,D#3,51,ɑ,Bozeman bass midpoint,0.366,open,D#4,-11.5,below primo,-6,-11,4,not assessed,short,leap-down,-4,no,13,middle,no,no,no,
Sunless 01,-2,16,3,D#3,51,ɑ,Bozeman bass midpoint,0.366,open,D#4,-11.5,below primo,-6,-11,4,not assessed,short,repeated,0,no,13,last,no,no,no,
Sunless 01,-2,16,4,F3,53,o,Bozeman bass midpoint,0.732,open,A3,-4,below primo,-4,-9,none,not assessed,short,step,2,yes,14,first,yes,no,no,highest of phrase
Sunless 01,-2,16,5,C3,48,ɑ,Bozeman bass midpoint,0.732,open,D#4,-14.5,below primo,-9,-14,none,not assessed,short,leap-down,-5,no,14,middle,no,no,no,
Sunless 01,-2,16,6,C3,48,ɑ,Bozeman bass midpoint,0.366,open,D#4,-14.5,below primo,-9,-14,none,not assessed,short,repeated,0,no,14,last,no,no,no,
Sunless 01,-2,17,1,D3,50,o,Bozeman bass midpoint,1.463,open,A3,-7,below primo,-7,-12,3,not assessed,short,step,2,yes,15,only,yes,no,no,highest of phrase
Sunless 01,-2,17,4,D3,50,ʌ,derived from Bozeman bass,1.098,open,D#4,-12.5,below primo,-7,-12,none,not assessed,short,repeated,0,yes,16,first,no,no,no,
Sunless 01,-2,17,5.5,D3,50,i,Bozeman bass midpoint,1.098,open,D#3,-1,below primo,-7,-12,none,not assessed,short,repeated,0,no,16,middle,no,no,no,
Sunless 01,-2,18,1,E3,52,o,Bozeman bass midpoint,1.098,open,A3,-5,below primo,-5,-10,none,not assessed,short,step,2,no,16,middle,yes,no,no,highest of phrase
Sunless 01,-2,18,2.5,C3,48,ɑ,Bozeman bass midpoint,0.366,open,D#4,-14.5,below primo,-9,-14,none,not assessed,short,leap-down,-4,no,16,middle,no,no,no,
Sunless 01,-2,18,3,C3,48,ɑ,Bozeman bass midpoint,0.732,open,D#4,-14.5,below primo,-9,-14,none,not assessed,short,repeated,0,no,16,last,no,no,no,
Sunless 02,-1,1,2.5,A3,57,i,Bozeman bass midpoint,0.25,close,D#3,6,inside,0,-5,none,not assessed,short,first note,,,0,first,yes,no,no,highest of phrase
Sunless 02,-1,2,1,G#3,56,ɑ,Bozeman bass midpoint,0.25,open,D#4,-6.5,below primo,-1,-6,none,not assessed,short,step,-1,no,0,last,no,no,no,
Sunless 02,-1,2,2,F3,53,ɨ,derived from Bozeman bass,0.375,open,G#3,-3.39,below primo,-4,-9,none,not assessed,short,leap-down,-3,yes,1,first,yes,no,no,highest of phrase
Sunless 02,-1,2,2.75,C#3,49,ɑ,Bozeman bass midpoint,0.125,open,D#4,-13.5,below primo,-8,-13,none,not assessed,short,leap-down,-4,no,1,middle,no,no,no,
Sunless 02,-1,2,3,C3,48,ɛ,Bozeman bass midpoint,0.5,open,C4,-12.5,below primo,-9,-14,4,not assessed,short,step,-1,no,1,middle,no,no,no,
Sunless 02,-1,2,4,C#3,49,ɪ,derived from Bozeman bass,0.25,open,A#3,-8.54,below primo,-8,-13,none,not assessed,short,step,1,no,1,middle,no,no,no,
Sunless 02,-1,2,4.5,C#3,49,u,Bozeman bass midpoint,0.25,open,D#3,-2.5,below primo,-8,-13,none,not assessed,short,repeated,0,no,1,middle,no,no,no,
Sunless 02,-1,3,1,F3,53,ɑ,Bozeman bass midpoint,0.5,open,D#4,-9.5,below primo,-4,-9,none,not assessed,short,leap-up,4,no,1,middle,yes,no,no,highest of phrase
Sunless 02,-1,3,2,C#3,49,ɑ,Bozeman bass midpoint,0.25,open,D#4,-13.5,below primo,-8,-13,none,not assessed,short,leap-down,-4,no,1,last,no,no,no,
Sunless 02,-1,3,2.75,C#3,49,o,Bozeman bass midpoint,0.125,open,A3,-8,below primo,-8,-13,none,not assessed,short,repeated,0,yes,2,first,no,no,no,
Sunless 02,-1,3,3,E3,52,ɑ,Bozeman bass midpoint,0.167,open,D#4,-10.5,below primo,-5,-10,none,not assessed,short,leap-up,3,no,2,middle,yes,no,no,highest of phrase
Sunless 02,-1,3,3.333,C#3,49,ɪ,derived from Bozeman bass,0.167,open,A#3,-8.54,below primo,-8,-13,none,not assessed,short,leap-down,-3,no,2,middle,no,no,no,
Sunless 02,-1,3,3.667,E3,52,ɑ,Bozeman bass midpoint,0.167,open,D#4,-10.5,below primo,-5,-10,none,not assessed,short,leap-up,3,no,2,middle,yes,no,no,highest of phrase
Sunless 02,-1,3,4,D#3,51,ɑ,Bozeman bass midpoint,0.167,open,D#4,-11.5,below primo,-6,-11,4,not assessed,short,step,-1,no,2,middle,no,no,no,
Sunless 02,-1,3,4.333,D#3,51,i,Bozeman bass midpoint,0.167,close,D#3,0,below primo,-6,-11,none,not assessed,short,repeated,0,no,2,middle,no,no,no,turning pitch 0 to 2 st below
Sunless 02,-1,3,4.667,E3,52,ɪ,derived from Bozeman bass,0.167,open,A#3,-5.54,below primo,-5,-10,none,not assessed,short,step,1,no,2,middle,yes,no,no,highest of phrase
Sunless 02,-1,4,1,C#3,49,o,Bozeman bass midpoint,0.25,open,A3,-8,below primo,-8,-13,none,not assessed,short,leap-down,-3,no,2,last,no,no,no,
Sunless 02,-1,4,2,C#3,49,o,Bozeman bass midpoint,0.5,open,A3,-8,below primo,-8,-13,none,not assessed,short,repeated,0,yes,3,first,no,no,no,
Sunless 02,-1,4,3,C3,48,u,Bozeman bass midpoint,0.5,open,D#3,-3.5,below primo,-9,-14,none,not assessed,short,step,-1,no,3,middle,no,no,no,
Sunless 02,-1,4,4,C3,48,ʌ,derived from Bozeman bass,0.375,open,D#4,-14.5,below primo,-9,-14,none,not assessed,short,repeated,0,no,3,middle,no,no,no,
Sunless 02,-1,4,4.75,C3,48,i,Bozeman bass midpoint,0.125,open,D#3,-3,below primo,-9,-14,none,not assessed,short,repeated,0,no,3,middle,no,no,no,
Sunless 02,-1,5,1,F#3,54,ɑ,Bozeman bass midpoint,0.5,open,D#4,-8.5,below primo,-3,-8,none,not assessed,short,leap-up,6,no,3,middle,yes,no,no,highest of phrase
Sunless 02,-1,5,2,B2,47,ʌ,derived from Bozeman bass,0.375,open,D#4,-15.5,below primo,-10,-15,5,not assessed,short,leap-down,-7,no,3,middle,no,no,no,
Sunless 02,-1,5,2.75,B2,47,ɛ,Bozeman bass midpoint,0.125,open,C4,-13.5,below primo,-10,-15,none,not assessed,short,repeated,0,no,3,middle,no,no,no,
Sunless 02,-1,5,3,A#2,46,ɑ,Bozeman bass midpoint,0.5,open,D#4,-16.5,below primo,-11,-16,none,not assessed,short,step,-1,no,3,middle,no,no,no,
Sunless 02,-1,5,4,G#2,44,ʌ,derived from Bozeman bass,0.25,open,D#4,-18.5,below primo,-13,-18,none,not assessed,short,step,-2,no,3,last,no,no,no,
Sunless 02,-1,5,4.75,G#2,44,ɑ,Bozeman bass midpoint,0.125,open,D#4,-18.5,below primo,-13,-18,none,not assessed,short,repeated,0,yes,4,first,no,no,no,
Sunless 02,-1,6,1,C#3,49,ɑ,Bozeman bass midpoint,0.167,open,D#4,-13.5,below primo,-8,-13,none,not assessed,short,leap-up,5,no,4,middle,no,no,no,
Sunless 02,-1,6,1.333,D#3,51,u,Bozeman bass midpoint,0.167,open,D#3,-0.5,below primo,-6,-11,none,not assessed,short,step,2,no,4,middle,no,no,no,
Sunless 02,-1,6,1.667,C#3,49,ɑ,Bozeman bass midpoint,0.167,open,D#4,-13.5,below primo,-8,-13,none,not assessed,short,step,-2,no,4,middle,no,no,no,
Sunless 02,-1,6,2,A3,57,i,Bozeman bass midpoint,0.167,close,D#3,6,inside,0,-5,none,not assessed,short,leap-up,8,no,4,middle,yes,no,no,highest of phrase
Sunless 02,-1,6,2.333,C#3,49,ɑ,Bozeman bass midpoint,0.167,open,D#4,-13.5,below primo,-8,-13,none,not assessed,short,leap-down,-8,no,4,middle,no,no,no,
Sunless 02,-1,6,2.667,D#3,51,ɪ,derived from Bozeman bass,0.167,open,A#3,-6.54,below primo,-6,-11,3,not assessed,short,step,2,no,4,middle,no,no,no,
Sunless 02,-1,6,3,E3,52,o,Bozeman bass midpoint,0.5,open,A3,-5,below primo,-5,-10,none,not assessed,short,step,1,no,4,last,no,no,no,
Sunless 02,-1,6,4.5,E3,52,o,Bozeman bass midpoint,0.25,open,A3,-5,below primo,-5,-10,none,not assessed,short,repeated,0,yes,5,first,no,no,no,
Sunless 02,-1,7,1,F#3,54,ɨ,derived from Bozeman bass,0.167,open,G#3,-2.39,below primo,-3,-8,none,not assessed,short,step,2,no,5,middle,no,no,no,
Sunless 02,-1,7,1.333,C#3,49,ʌ,derived from Bozeman bass,0.167,open,D#4,-13.5,below primo,-8,-13,none,not assessed,short,leap-down,-5,no,5,middle,no,no,no,
Sunless 02,-1,7,1.667,D#3,51,ɑ,Bozeman bass midpoint,0.167,open,D#4,-11.5,below primo,-6,-11,4,not assessed,short,step,2,no,5,middle,no,no,no,
Sunless 02,-1,7,2,F#3,54,o,Bozeman bass midpoint,0.167,open,A3,-3,below primo,-3,-8,none,not assessed,short,leap-up,3,no,5,middle,no,no,no,
Sunless 02,-1,7,2.333,D#3,51,i,Bozeman bass midpoint,0.167,close,D#3,0,below primo,-6,-11,none,not assessed,short,leap-down,-3,no,5,middle,no,no,no,turning pitch 0 to 2 st below
Sunless 02,-1,7,2.667,F#3,54,ɑ,Bozeman bass midpoint,0.167,open,D#4,-8.5,below primo,-3,-8,none,not assessed,short,leap-up,3,no,5,middle,no,no,no,
Sunless 02,-1,7,3,G#3,56,e,Bozeman bass midpoint,0.25,open,A3,-1,below primo,-1,-6,none,not assessed,short,step,2,no,5,middle,yes,no,no,highest of phrase
Sunless 02,-1,7,3.5,D#3,51,ɪ,derived from Bozeman bass,0.25,open,A#3,-6.54,below primo,-6,-11,3,not assessed,short,leap-down,-5,no,5,last,no,no,no,
Sunless 02,-1,7,4.75,G#3,56,o,Bozeman bass midpoint,0.125,open,A3,-1,below primo,-1,-6,none,not assessed,short,leap-up,5,yes,6,first,no,no,no,
Sunless 02,-1,8,1,A3,57,e,Bozeman bass midpoint,0.5,open,A3,0,inside,0,-5,none,not assessed,short,step,1,no,6,middle,yes,no,no,highest of phrase
Sunless 02,-1,8,2,E3,52,ɛ,Bozeman bass midpoint,0.25,open,C4,-8.5,below primo,-5,-10,none,not assessed,short,leap-down,-5,no,6,last,no,no,no,
Sunless 02,-1,8,2.75,E3,52,ɑ,Bozeman bass midpoint,0.125,open,D#4,-10.5,below primo,-5,-10,none,not assessed,short,repeated,0,yes,7,first,no,no,no,
Sunless 02,-1,8,3,F#3,54,o,Bozeman bass midpoint,0.167,open,A3,-3,below primo,-3,-8,none,not assessed,short,step,2,no,7,middle,no,no,no,
Sunless 02,-1,8,3.333,C#3,49,i,Bozeman bass midpoint,0.167,open,D#3,-2,below primo,-8,-13,none,not assessed,short,leap-down,-5,no,7,middle,no,no,no,
Sunless 02,-1,8,3.667,D#3,51,i,Bozeman bass midpoint,0.167,close,D#3,0,below primo,-6,-11,none,not assessed,short,step,2,no,7,middle,no,no,no,turning pitch 0 to 2 st below
Sunless 02,-1,8,4,A3,57,o,Bozeman bass midpoint,0.5,open,A3,0,inside,0,-5,none,not assessed,short,leap-up,6,no,7,middle,no,no,no,
Sunless 02,-1,9,1,D4,62,e,Bozeman bass midpoint,0.5,close,A3,5,inside,5,0,none,not assessed,short,leap-up,5,no,7,middle,yes,yes,yes,highest of phrase
Sunless 02,-1,9,2,C#4,61,o,Bozeman bass midpoint,0.167,close,A3,4,inside,4,-1,none,not assessed,short,step,-1,no,7,middle,no,yes,no,
Sunless 02,-1,9,2.333,C4,60,ʌ,derived from Bozeman bass,0.167,open,D#4,-2.5,inside,3,-2,none,not assessed,short,step,-1,no,7,middle,no,no,no,
Sunless 02,-1,9,2.667,C#4,61,u,Bozeman bass midpoint,0.167,close,D#3,9.5,inside,4,-1,none,not assessed,short,step,1,no,7,middle,no,yes,no,
Sunless 02,-1,9,3,B3,59,i,Bozeman bass midpoint,0.333,close,D#3,8,inside,2,-3,none,not assessed,short,step,-2,no,7,middle,no,no,no,
Sunless 02,-1,9,3.667,A#3,58,ʌ,derived from Bozeman bass,0.333,open,D#4,-4.5,inside,1,-4,none,not assessed,short,step,-1,no,7,middle,no,no,no,
